date,state,district,pincode,bio_age_5_17,bio_age_17_,district_norm,district_final
17-09-2025,uttar pradesh,Kanpur Nagar,209214,32,9,kanpur nagar,kanpur nagar
17-09-2025,uttar pradesh,Kanpur Nagar,209217,23,8,kanpur nagar,kanpur nagar
17-09-2025,uttar pradesh,Kanpur Nagar,209306,1,0,kanpur nagar,kanpur nagar
17-09-2025,uttar pradesh,Kanpur Nagar,209308,19,6,kanpur nagar,kanpur nagar
17-09-2025,uttar pradesh,Kanpur Nagar,209401,33,9,kanpur nagar,kanpur nagar
17-09-2025,uttar pradesh,Lucknow,226008,17,6,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226009,0,2,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226011,9,2,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226016,16,16,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226203,12,1,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226401,3,0,lucknow,lucknow
17-09-2025,uttar pradesh,Prayagraj,211008,1,4,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,212303,4,2,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,212307,2,0,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,221505,2,1,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,228411,2,1,prayagraj,prayagraj
17-09-2025,uttar pradesh,Varanasi,221001,98,69,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221002,25,21,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221006,1,0,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221104,58,20,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221112,11,2,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221202,31,17,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221206,34,9,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221208,18,3,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221302,33,9,varanasi,varanasi
17-09-2025,uttar pradesh,Allahabad,211001,12,10,allahabad,prayagraj
17-09-2025,uttar pradesh,Allahabad,211010,4,1,allahabad,prayagraj
17-09-2025,uttar pradesh,Allahabad,211012,18,13,allahabad,prayagraj
17-09-2025,uttar pradesh,Allahabad,212104,28,10,allahabad,prayagraj
17-09-2025,uttar pradesh,Allahabad,212202,1,1,allahabad,prayagraj
17-09-2025,uttar pradesh,Allahabad,212305,84,21,allahabad,prayagraj
17-09-2025,uttar pradesh,Allahabad,212404,8,3,allahabad,prayagraj
17-09-2025,uttar pradesh,Allahabad,221505,69,13,allahabad,prayagraj
17-09-2025,uttar pradesh,Gorakhpur,273012,1,1,gorakhpur,gorakhpur
17-09-2025,uttar pradesh,Gorakhpur,273013,10,15,gorakhpur,gorakhpur
17-09-2025,uttar pradesh,Gorakhpur,273016,6,13,gorakhpur,gorakhpur
17-09-2025,uttar pradesh,Gorakhpur,273201,23,6,gorakhpur,gorakhpur
17-09-2025,uttar pradesh,Gorakhpur,273306,7,3,gorakhpur,gorakhpur
17-09-2025,uttar pradesh,Gorakhpur,273406,10,7,gorakhpur,gorakhpur
17-09-2025,uttar pradesh,Gorakhpur,273407,17,10,gorakhpur,gorakhpur
17-09-2025,uttar pradesh,Gorakhpur,273409,5,2,gorakhpur,gorakhpur
17-09-2025,uttar pradesh,Gorakhpur,273411,12,9,gorakhpur,gorakhpur
17-09-2025,uttar pradesh,Kanpur Nagar,208005,21,14,kanpur nagar,kanpur nagar
17-09-2025,uttar pradesh,Kanpur Nagar,208010,23,19,kanpur nagar,kanpur nagar
17-09-2025,uttar pradesh,Kanpur Nagar,208011,29,27,kanpur nagar,kanpur nagar
17-09-2025,uttar pradesh,Kanpur Nagar,208025,12,4,kanpur nagar,kanpur nagar
17-09-2025,uttar pradesh,Kanpur Nagar,209121,0,1,kanpur nagar,kanpur nagar
17-09-2025,uttar pradesh,Kanpur Nagar,209202,65,14,kanpur nagar,kanpur nagar
17-09-2025,uttar pradesh,Lucknow,226003,71,30,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226006,3,3,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226015,2,2,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226018,13,7,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226025,8,3,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226029,9,3,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226101,17,5,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,226102,2,2,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,227101,0,4,lucknow,lucknow
17-09-2025,uttar pradesh,Lucknow,227107,26,10,lucknow,lucknow
17-09-2025,uttar pradesh,Prayagraj,211002,2,1,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,211011,2,1,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,212104,10,1,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,212301,4,3,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,212302,5,0,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,212306,7,2,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,221502,2,0,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,221503,8,2,prayagraj,prayagraj
17-09-2025,uttar pradesh,Prayagraj,229413,2,1,prayagraj,prayagraj
17-09-2025,uttar pradesh,Varanasi,221010,25,21,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221106,14,8,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221116,5,3,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221204,30,12,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221209,4,0,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221301,2,0,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221307,28,18,varanasi,varanasi
17-09-2025,uttar pradesh,Varanasi,221403,18,10,varanasi,varanasi
18-09-2025,uttar pradesh,Allahabad,211002,5,8,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,211006,2,12,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,211008,37,26,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,211019,53,9,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212202,6,0,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212404,14,2,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212507,34,15,allahabad,prayagraj
18-09-2025,uttar pradesh,Gorakhpur,273006,0,1,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273015,37,19,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273164,1,0,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273209,72,35,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273211,12,10,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273401,27,20,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273406,10,15,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273407,7,2,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Kanpur Nagar,208005,17,8,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209203,16,2,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209204,14,4,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209209,18,8,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209308,19,10,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209401,18,11,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Lucknow,226002,56,24,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226003,66,51,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226006,3,8,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226007,2,1,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226016,13,20,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226101,21,3,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227101,4,1,lucknow,lucknow
18-09-2025,uttar pradesh,Prayagraj,211006,1,1,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212106,1,1,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212301,5,1,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212402,1,2,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212502,2,0,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,221508,4,4,prayagraj,prayagraj
18-09-2025,uttar pradesh,Varanasi,221002,45,22,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221005,19,9,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221111,1,0,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221112,8,0,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221202,37,13,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221207,14,5,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221208,22,23,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221210,2,5,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221302,42,10,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221311,51,10,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221403,49,11,varanasi,varanasi
18-09-2025,uttar pradesh,Allahabad,211001,3,16,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,211016,14,21,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212107,84,18,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212208,17,10,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,221502,41,4,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,221505,66,13,allahabad,prayagraj
18-09-2025,uttar pradesh,Gorakhpur,273003,1,4,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273005,5,14,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273007,20,13,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273008,22,15,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273010,12,13,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273013,16,18,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273014,15,10,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273017,1,1,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273151,0,1,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273212,14,16,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273402,46,26,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273412,44,18,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Kanpur Nagar,208002,22,24,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208004,9,17,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208006,4,2,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208017,8,12,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208019,18,13,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208024,1,1,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208026,1,0,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208027,35,23,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209305,3,4,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Lucknow,226005,29,8,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226010,28,15,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226020,32,29,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226024,16,6,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226028,23,10,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226029,6,2,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226302,2,0,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226501,8,1,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227105,2,3,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227107,67,14,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227202,55,13,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227205,76,13,lucknow,lucknow
18-09-2025,uttar pradesh,Prayagraj,211004,2,1,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,211013,3,0,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212307,1,2,prayagraj,prayagraj
18-09-2025,uttar pradesh,Varanasi,221001,99,55,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221006,4,0,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221008,21,2,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221011,22,18,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221101,81,31,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221201,34,8,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221305,7,4,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221307,53,14,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221313,6,2,varanasi,varanasi
18-09-2025,uttar pradesh,Allahabad,211007,7,1,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,211010,14,3,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,211011,6,20,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,211012,24,18,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212217,1,0,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212302,23,3,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212305,43,18,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212401,13,3,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212503,18,4,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,221508,66,19,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,228411,14,4,allahabad,prayagraj
18-09-2025,uttar pradesh,Gorakhpur,273004,5,3,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273016,21,19,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273152,22,7,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273201,41,12,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273213,9,7,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273403,39,20,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273404,16,18,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273405,7,4,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273411,35,7,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Kanpur Nagar,208007,15,11,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208012,13,15,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208023,23,18,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209201,0,1,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209202,111,14,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209208,9,1,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209210,29,6,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209214,40,8,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209304,26,7,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209402,16,6,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Lucknow,226001,11,9,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226004,8,8,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226009,3,1,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226013,3,1,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226014,4,1,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226015,3,3,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226017,21,16,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226023,19,9,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226202,3,0,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226301,22,5,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227111,39,12,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227125,73,8,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227305,75,21,lucknow,lucknow
18-09-2025,uttar pradesh,Prayagraj,211003,4,2,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,211008,1,4,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,211016,3,3,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212302,5,0,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212305,4,2,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212401,1,0,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212507,3,2,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,221503,6,0,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,221505,0,1,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,229412,2,1,prayagraj,prayagraj
18-09-2025,uttar pradesh,Varanasi,221003,26,9,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221107,38,14,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221108,10,6,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221116,10,0,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221405,30,12,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221407,0,1,varanasi,varanasi
18-09-2025,uttar pradesh,Gorakhpur,273158,47,10,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273161,4,1,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273165,16,13,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273203,6,7,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273413,19,20,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Kanpur Nagar,208001,118,100,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208003,13,10,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208008,3,2,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208013,6,2,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208014,10,13,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208015,2,0,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208016,4,4,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208020,27,8,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208022,20,17,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208025,4,11,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209205,22,5,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Lucknow,226008,26,11,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226011,10,8,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226018,14,10,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226021,19,14,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226025,6,3,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226203,7,0,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227207,5,0,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227309,28,5,lucknow,lucknow
18-09-2025,uttar pradesh,Prayagraj,211011,2,1,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,211012,2,1,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212303,7,3,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212306,6,0,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,221502,4,0,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,228411,4,0,prayagraj,prayagraj
18-09-2025,uttar pradesh,Varanasi,221004,7,3,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221010,26,20,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221106,7,13,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221109,3,5,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221206,20,5,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221209,5,1,varanasi,varanasi
18-09-2025,uttar pradesh,Allahabad,211003,49,20,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,211004,8,8,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,211013,34,8,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,211014,0,2,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212104,46,11,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212106,57,20,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212108,39,3,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212109,57,9,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212307,44,8,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212402,164,32,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212405,16,6,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212502,43,14,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,229412,56,6,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,229413,6,1,allahabad,prayagraj
18-09-2025,uttar pradesh,Gorakhpur,273001,14,21,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273002,20,15,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273009,0,1,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273155,3,4,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273202,23,19,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273306,14,5,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273408,20,5,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Gorakhpur,273409,10,1,gorakhpur,gorakhpur
18-09-2025,uttar pradesh,Kanpur Nagar,208010,16,17,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208011,32,16,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,208021,43,21,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209121,7,3,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209206,118,26,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209217,16,8,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Kanpur Nagar,209311,0,1,kanpur nagar,kanpur nagar
18-09-2025,uttar pradesh,Lucknow,226012,33,5,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226022,9,9,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226026,12,4,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226102,12,2,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,226401,11,3,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227115,80,18,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227116,13,5,lucknow,lucknow
18-09-2025,uttar pradesh,Lucknow,227308,75,14,lucknow,lucknow
18-09-2025,uttar pradesh,Prayagraj,211002,2,2,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,211010,1,1,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212104,4,0,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,212208,2,1,prayagraj,prayagraj
18-09-2025,uttar pradesh,Prayagraj,229413,3,0,prayagraj,prayagraj
18-09-2025,uttar pradesh,Varanasi,221007,71,24,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221103,6,6,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221104,60,21,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221105,52,19,varanasi,varanasi
18-09-2025,uttar pradesh,Varanasi,221204,45,12,varanasi,varanasi
18-09-2025,uttar pradesh,Allahabad,212301,83,24,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212303,70,8,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,212306,90,16,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,221503,101,9,allahabad,prayagraj
18-09-2025,uttar pradesh,Allahabad,221507,41,8,allahabad,prayagraj
19-09-2025,uttar pradesh,Allahabad,211001,3,8,allahabad,prayagraj
19-09-2025,uttar pradesh,Allahabad,211002,7,5,allahabad,prayagraj
19-09-2025,uttar pradesh,Allahabad,211011,11,13,allahabad,prayagraj
19-09-2025,uttar pradesh,Allahabad,211013,32,15,allahabad,prayagraj
19-09-2025,uttar pradesh,Allahabad,212108,22,7,allahabad,prayagraj
19-09-2025,uttar pradesh,Allahabad,212302,32,2,allahabad,prayagraj
19-09-2025,uttar pradesh,Allahabad,212401,6,7,allahabad,prayagraj
19-09-2025,uttar pradesh,Gorakhpur,273001,10,18,gorakhpur,gorakhpur
19-09-2025,uttar pradesh,Gorakhpur,273010,3,2,gorakhpur,gorakhpur
19-09-2025,uttar pradesh,Gorakhpur,273015,17,33,gorakhpur,gorakhpur
19-09-2025,uttar pradesh,Gorakhpur,273017,0,1,gorakhpur,gorakhpur
19-09-2025,uttar pradesh,Gorakhpur,273201,16,6,gorakhpur,gorakhpur
19-09-2025,uttar pradesh,Gorakhpur,273209,72,36,gorakhpur,gorakhpur
19-09-2025,uttar pradesh,Gorakhpur,273405,4,5,gorakhpur,gorakhpur
19-09-2025,uttar pradesh,Gorakhpur,273406,20,4,gorakhpur,gorakhpur
19-09-2025,uttar pradesh,Gorakhpur,273412,42,18,gorakhpur,gorakhpur
19-09-2025,uttar pradesh,Kanpur Nagar,208002,26,25,kanpur nagar,kanpur nagar
19-09-2025,uttar pradesh,Kanpur Nagar,208007,14,20,kanpur nagar,kanpur nagar
19-09-2025,uttar pradesh,Kanpur Nagar,208015,3,4,kanpur nagar,kanpur nagar
