date,state,district,pincode,demo_age_5_17,demo_age_17_,district_norm,district_final
17-10-2025,tamil nadu,Tiruchirappalli,620009,0,6,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,620014,0,3,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,620021,0,5,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,620026,1,1,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,621004,0,1,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,621012,2,3,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,621109,0,2,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,621203,1,2,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,621206,0,3,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,621218,1,3,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,621305,3,3,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,621308,3,6,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,621310,0,7,tiruchirappalli,tiruchirappalli
17-10-2025,tamil nadu,Tiruchirappalli,621706,1,1,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Chennai,600008,0,2,chennai,chennai
26-10-2025,tamil nadu,Chennai,600009,0,1,chennai,chennai
26-10-2025,tamil nadu,Chennai,600024,6,21,chennai,chennai
26-10-2025,tamil nadu,Chennai,600049,7,19,chennai,chennai
26-10-2025,tamil nadu,Chennai,600057,0,4,chennai,chennai
26-10-2025,tamil nadu,Chennai,600060,0,4,chennai,chennai
26-10-2025,tamil nadu,Chennai,600081,8,36,chennai,chennai
26-10-2025,tamil nadu,Chennai,600086,1,1,chennai,chennai
26-10-2025,tamil nadu,Chennai,600087,0,7,chennai,chennai
26-10-2025,tamil nadu,Chennai,600089,0,5,chennai,chennai
26-10-2025,tamil nadu,Chennai,600096,2,9,chennai,chennai
26-10-2025,tamil nadu,Chennai,600097,1,14,chennai,chennai
26-10-2025,tamil nadu,Chennai,600099,1,24,chennai,chennai
26-10-2025,tamil nadu,Chennai,600102,3,13,chennai,chennai
26-10-2025,tamil nadu,Chennai,600107,2,23,chennai,chennai
26-10-2025,tamil nadu,Chennai,600116,0,14,chennai,chennai
26-10-2025,tamil nadu,Chennai,600129,0,11,chennai,chennai
26-10-2025,tamil nadu,Coimbatore,638459,0,6,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641009,1,3,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641011,1,4,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641016,0,22,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641020,2,11,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641024,0,11,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641029,2,14,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641030,3,15,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641041,4,28,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641042,1,14,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641047,0,6,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641104,3,16,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641401,2,6,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,641658,0,2,coimbatore,coimbatore
26-10-2025,tamil nadu,Coimbatore,642206,1,0,coimbatore,coimbatore
26-10-2025,tamil nadu,Madurai,625001,4,28,madurai,madurai
26-10-2025,tamil nadu,Madurai,625003,7,12,madurai,madurai
26-10-2025,tamil nadu,Madurai,625014,6,26,madurai,madurai
26-10-2025,tamil nadu,Madurai,625019,3,21,madurai,madurai
26-10-2025,tamil nadu,Madurai,625221,3,7,madurai,madurai
26-10-2025,tamil nadu,Madurai,625527,0,7,madurai,madurai
26-10-2025,tamil nadu,Madurai,625532,6,23,madurai,madurai
26-10-2025,tamil nadu,Madurai,625701,5,8,madurai,madurai
26-10-2025,tamil nadu,Madurai,625707,1,6,madurai,madurai
26-10-2025,tamil nadu,Salem,636006,8,19,salem,salem
26-10-2025,tamil nadu,Salem,636014,0,4,salem,salem
26-10-2025,tamil nadu,Salem,636104,1,11,salem,salem
26-10-2025,tamil nadu,Salem,636110,2,6,salem,salem
26-10-2025,tamil nadu,Salem,636115,3,9,salem,salem
26-10-2025,tamil nadu,Salem,636116,1,11,salem,salem
26-10-2025,tamil nadu,Salem,636119,0,8,salem,salem
26-10-2025,tamil nadu,Salem,636122,1,16,salem,salem
26-10-2025,tamil nadu,Salem,636138,6,17,salem,salem
26-10-2025,tamil nadu,Salem,636141,2,14,salem,salem
26-10-2025,tamil nadu,Salem,636202,1,4,salem,salem
26-10-2025,tamil nadu,Salem,636203,0,15,salem,salem
26-10-2025,tamil nadu,Salem,636306,4,16,salem,salem
26-10-2025,tamil nadu,Salem,636351,3,11,salem,salem
26-10-2025,tamil nadu,Salem,636354,4,14,salem,salem
26-10-2025,tamil nadu,Salem,636401,0,8,salem,salem
26-10-2025,tamil nadu,Salem,636451,0,16,salem,salem
26-10-2025,tamil nadu,Salem,637101,4,38,salem,salem
26-10-2025,tamil nadu,Salem,637104,6,9,salem,salem
26-10-2025,tamil nadu,Salem,637304,2,1,salem,salem
26-10-2025,tamil nadu,Tiruchirappalli,613102,0,1,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,620004,1,8,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,620005,6,6,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,620007,5,6,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,620017,6,17,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,620025,0,9,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,620102,3,19,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621002,2,5,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621005,5,21,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621010,2,5,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621011,0,4,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621014,0,4,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621111,0,5,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621112,4,9,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621203,1,9,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621207,2,4,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621314,0,13,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621651,0,5,tiruchirappalli,tiruchirappalli
26-10-2025,tamil nadu,Tiruchirappalli,621722,0,3,tiruchirappalli,tiruchirappalli
13-11-2025,tamil nadu,Chennai,600006,0,4,chennai,chennai
13-11-2025,tamil nadu,Chennai,600026,2,10,chennai,chennai
13-11-2025,tamil nadu,Chennai,600028,3,28,chennai,chennai
13-11-2025,tamil nadu,Chennai,600032,2,5,chennai,chennai
13-11-2025,tamil nadu,Chennai,600038,1,4,chennai,chennai
13-11-2025,tamil nadu,Chennai,600039,6,54,chennai,chennai
13-11-2025,tamil nadu,Chennai,600061,1,6,chennai,chennai
13-11-2025,tamil nadu,Chennai,600068,1,3,chennai,chennai
13-11-2025,tamil nadu,Chennai,600080,1,1,chennai,chennai
13-11-2025,tamil nadu,Chennai,600082,2,25,chennai,chennai
13-11-2025,tamil nadu,Chennai,600084,0,6,chennai,chennai
13-11-2025,tamil nadu,Chennai,600088,0,6,chennai,chennai
13-11-2025,tamil nadu,Chennai,600096,1,14,chennai,chennai
13-11-2025,tamil nadu,Chennai,600102,0,10,chennai,chennai
13-11-2025,tamil nadu,Chennai,600103,0,2,chennai,chennai
13-11-2025,tamil nadu,Chennai,600113,1,8,chennai,chennai
13-11-2025,tamil nadu,Chennai,600118,9,41,chennai,chennai
13-11-2025,tamil nadu,Coimbatore,641006,3,38,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,641009,0,3,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,641010,5,18,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,641022,2,14,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,641023,4,27,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,641029,1,14,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,641033,2,6,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,641043,1,2,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,641101,0,8,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,641108,1,10,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,641114,0,1,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,641202,0,1,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,642002,2,9,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,642004,2,21,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,642114,1,9,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,642124,0,1,coimbatore,coimbatore
13-11-2025,tamil nadu,Coimbatore,642134,2,2,coimbatore,coimbatore
13-11-2025,tamil nadu,Madurai,625001,6,39,madurai,madurai
13-11-2025,tamil nadu,Madurai,625004,1,7,madurai,madurai
13-11-2025,tamil nadu,Madurai,625012,5,28,madurai,madurai
13-11-2025,tamil nadu,Madurai,625014,0,26,madurai,madurai
13-11-2025,tamil nadu,Madurai,625021,2,4,madurai,madurai
13-11-2025,tamil nadu,Madurai,625101,4,5,madurai,madurai
13-11-2025,tamil nadu,Madurai,625102,0,5,madurai,madurai
13-11-2025,tamil nadu,Madurai,625109,0,5,madurai,madurai
13-11-2025,tamil nadu,Madurai,625214,1,4,madurai,madurai
13-11-2025,tamil nadu,Madurai,625234,0,1,madurai,madurai
13-11-2025,tamil nadu,Madurai,625701,3,8,madurai,madurai
13-11-2025,tamil nadu,Madurai,625707,0,6,madurai,madurai
15-11-2025,tamil nadu,Chennai,600002,4,27,chennai,chennai
15-11-2025,tamil nadu,Chennai,600007,2,14,chennai,chennai
15-11-2025,tamil nadu,Chennai,600014,6,24,chennai,chennai
15-11-2025,tamil nadu,Chennai,600016,0,6,chennai,chennai
15-11-2025,tamil nadu,Chennai,600034,2,10,chennai,chennai
15-11-2025,tamil nadu,Chennai,600035,0,4,chennai,chennai
15-11-2025,tamil nadu,Chennai,600037,0,6,chennai,chennai
15-11-2025,tamil nadu,Chennai,600068,0,7,chennai,chennai
15-11-2025,tamil nadu,Chennai,600086,1,4,chennai,chennai
15-11-2025,tamil nadu,Chennai,600087,1,6,chennai,chennai
15-11-2025,tamil nadu,Chennai,600093,0,12,chennai,chennai
15-11-2025,tamil nadu,Chennai,600095,0,9,chennai,chennai
15-11-2025,tamil nadu,Chennai,600103,0,3,chennai,chennai
15-11-2025,tamil nadu,Chennai,600112,4,16,chennai,chennai
15-11-2025,tamil nadu,Chennai,600114,0,2,chennai,chennai
15-11-2025,tamil nadu,Chennai,600115,0,6,chennai,chennai
15-11-2025,tamil nadu,Chennai,600117,0,2,chennai,chennai
15-11-2025,tamil nadu,Chennai,600118,8,46,chennai,chennai
15-11-2025,tamil nadu,Chennai,600129,0,5,chennai,chennai
15-11-2025,tamil nadu,Coimbatore,641003,0,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641006,9,28,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641007,0,16,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641010,3,24,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641015,3,6,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641017,1,19,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641028,3,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641032,1,9,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641035,10,28,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641038,1,10,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641042,3,8,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641043,1,3,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641101,0,6,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641103,0,8,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641111,3,10,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641114,0,1,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641301,2,15,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641659,2,10,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641669,1,5,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,641697,0,8,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642001,1,17,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642103,2,7,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642110,2,5,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642125,1,0,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642133,0,2,coimbatore,coimbatore
15-11-2025,tamil nadu,Coimbatore,642205,1,5,coimbatore,coimbatore
15-11-2025,tamil nadu,Madurai,625003,4,24,madurai,madurai
15-11-2025,tamil nadu,Madurai,625005,7,20,madurai,madurai
15-11-2025,tamil nadu,Madurai,625011,3,29,madurai,madurai
15-11-2025,tamil nadu,Madurai,625016,3,54,madurai,madurai
15-11-2025,tamil nadu,Madurai,625019,7,12,madurai,madurai
15-11-2025,tamil nadu,Madurai,625101,3,7,madurai,madurai
15-11-2025,tamil nadu,Madurai,625108,0,5,madurai,madurai
15-11-2025,tamil nadu,Madurai,625218,2,10,madurai,madurai
15-11-2025,tamil nadu,Madurai,625301,2,8,madurai,madurai
15-11-2025,tamil nadu,Madurai,625537,1,7,madurai,madurai
15-11-2025,tamil nadu,Madurai,625706,2,37,madurai,madurai
15-11-2025,tamil nadu,Madurai,625707,0,3,madurai,madurai
15-11-2025,tamil nadu,Salem,636001,3,15,salem,salem
15-11-2025,tamil nadu,Salem,636002,1,8,salem,salem
15-11-2025,tamil nadu,Salem,636016,2,9,salem,salem
15-11-2025,tamil nadu,Salem,636030,1,2,salem,salem
15-11-2025,tamil nadu,Salem,636104,2,16,salem,salem
15-11-2025,tamil nadu,Salem,636111,2,4,salem,salem
15-11-2025,tamil nadu,Salem,636114,0,3,salem,salem
15-11-2025,tamil nadu,Salem,636139,2,3,salem,salem
15-11-2025,tamil nadu,Salem,636305,1,13,salem,salem
15-11-2025,tamil nadu,Salem,636307,2,7,salem,salem
15-11-2025,tamil nadu,Salem,636406,0,2,salem,salem
15-11-2025,tamil nadu,Salem,636453,5,6,salem,salem
15-11-2025,tamil nadu,Salem,636502,6,8,salem,salem
15-11-2025,tamil nadu,Salem,636503,2,7,salem,salem
15-11-2025,tamil nadu,Salem,637102,4,13,salem,salem
15-11-2025,tamil nadu,Salem,637301,2,13,salem,salem
15-11-2025,tamil nadu,Tiruchirappalli,620003,3,24,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620007,0,7,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,620019,2,13,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621007,1,0,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621010,0,8,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621012,0,4,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621014,1,3,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621105,0,3,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621112,0,9,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621208,1,10,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621215,8,7,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621310,0,6,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621651,3,2,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,621703,2,7,tiruchirappalli,tiruchirappalli
15-11-2025,tamil nadu,Tiruchirappalli,622515,0,1,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Chennai,600001,4,49,chennai,chennai
14-11-2025,tamil nadu,Chennai,600004,4,28,chennai,chennai
14-11-2025,tamil nadu,Chennai,600005,7,29,chennai,chennai
14-11-2025,tamil nadu,Chennai,600006,2,4,chennai,chennai
14-11-2025,tamil nadu,Chennai,600013,3,26,chennai,chennai
14-11-2025,tamil nadu,Chennai,600016,0,6,chennai,chennai
14-11-2025,tamil nadu,Chennai,600017,2,24,chennai,chennai
14-11-2025,tamil nadu,Chennai,600035,0,4,chennai,chennai
14-11-2025,tamil nadu,Chennai,600040,2,18,chennai,chennai
14-11-2025,tamil nadu,Chennai,600088,1,13,chennai,chennai
14-11-2025,tamil nadu,Chennai,600089,0,6,chennai,chennai
14-11-2025,tamil nadu,Chennai,600101,0,1,chennai,chennai
14-11-2025,tamil nadu,Chennai,600103,0,1,chennai,chennai
14-11-2025,tamil nadu,Chennai,600113,2,4,chennai,chennai
14-11-2025,tamil nadu,Chennai,600115,0,13,chennai,chennai
14-11-2025,tamil nadu,Chennai,600126,0,1,chennai,chennai
14-11-2025,tamil nadu,Coimbatore,638459,0,3,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641001,4,52,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641004,3,21,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641013,0,1,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641021,3,12,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641023,2,17,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641025,0,17,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641028,0,9,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641031,0,8,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641032,2,13,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641101,0,9,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641103,1,7,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641202,0,3,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641401,0,6,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,641668,1,10,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,642103,0,4,coimbatore,coimbatore
14-11-2025,tamil nadu,Coimbatore,642129,1,3,coimbatore,coimbatore
14-11-2025,tamil nadu,Madurai,625007,4,31,madurai,madurai
14-11-2025,tamil nadu,Madurai,625101,3,14,madurai,madurai
14-11-2025,tamil nadu,Madurai,625108,3,5,madurai,madurai
14-11-2025,tamil nadu,Madurai,625110,3,2,madurai,madurai
14-11-2025,tamil nadu,Madurai,625122,1,2,madurai,madurai
14-11-2025,tamil nadu,Madurai,625532,2,20,madurai,madurai
14-11-2025,tamil nadu,Madurai,625535,1,26,madurai,madurai
14-11-2025,tamil nadu,Madurai,625708,0,1,madurai,madurai
14-11-2025,tamil nadu,Salem,636001,1,14,salem,salem
14-11-2025,tamil nadu,Salem,636003,3,24,salem,salem
14-11-2025,tamil nadu,Salem,636004,5,10,salem,salem
14-11-2025,tamil nadu,Salem,636006,6,30,salem,salem
14-11-2025,tamil nadu,Salem,636014,0,2,salem,salem
14-11-2025,tamil nadu,Salem,636016,0,16,salem,salem
14-11-2025,tamil nadu,Salem,636017,0,2,salem,salem
14-11-2025,tamil nadu,Salem,636101,1,1,salem,salem
14-11-2025,tamil nadu,Salem,636102,0,7,salem,salem
14-11-2025,tamil nadu,Salem,636103,1,11,salem,salem
14-11-2025,tamil nadu,Salem,636104,1,6,salem,salem
14-11-2025,tamil nadu,Salem,636106,1,10,salem,salem
14-11-2025,tamil nadu,Salem,636109,0,10,salem,salem
14-11-2025,tamil nadu,Salem,636113,1,3,salem,salem
14-11-2025,tamil nadu,Salem,636116,3,4,salem,salem
14-11-2025,tamil nadu,Salem,636117,3,7,salem,salem
14-11-2025,tamil nadu,Salem,636119,1,2,salem,salem
14-11-2025,tamil nadu,Salem,636121,2,3,salem,salem
14-11-2025,tamil nadu,Salem,636140,0,5,salem,salem
14-11-2025,tamil nadu,Salem,636201,1,11,salem,salem
14-11-2025,tamil nadu,Salem,636204,1,6,salem,salem
14-11-2025,tamil nadu,Salem,636351,0,14,salem,salem
14-11-2025,tamil nadu,Salem,636457,4,0,salem,salem
14-11-2025,tamil nadu,Salem,637102,2,15,salem,salem
14-11-2025,tamil nadu,Salem,637303,0,2,salem,salem
14-11-2025,tamil nadu,Salem,637504,1,9,salem,salem
14-11-2025,tamil nadu,Tiruchirappalli,620001,4,38,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,620002,2,12,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,620005,1,5,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,620013,5,8,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,620016,2,1,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,620017,3,21,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,620022,1,3,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621001,2,4,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621006,2,3,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621007,1,1,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621012,1,5,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621112,3,6,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621202,4,6,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621207,1,6,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621217,16,3,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621218,0,5,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621303,0,1,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621312,1,5,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621601,1,8,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621711,1,2,tiruchirappalli,tiruchirappalli
14-11-2025,tamil nadu,Tiruchirappalli,621712,1,4,tiruchirappalli,tiruchirappalli
20-10-2025,tamil nadu,Chennai,600095,0,5,chennai,chennai
20-10-2025,tamil nadu,Chennai,600115,1,2,chennai,chennai
20-10-2025,tamil nadu,Chennai,600117,2,0,chennai,chennai
20-10-2025,tamil nadu,Coimbatore,641004,3,5,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,641010,3,4,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,641015,0,5,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,641023,0,6,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,641026,3,6,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,641027,2,4,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,641035,1,10,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,641042,0,4,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,641047,0,2,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,641302,1,4,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,641401,0,1,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,642002,0,2,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,642004,1,0,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,642114,0,2,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,642127,1,1,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,642202,1,0,coimbatore,coimbatore
20-10-2025,tamil nadu,Coimbatore,642207,0,2,coimbatore,coimbatore
20-10-2025,tamil nadu,Madurai,625001,3,8,madurai,madurai
20-10-2025,tamil nadu,Madurai,625005,7,1,madurai,madurai
20-10-2025,tamil nadu,Madurai,625008,1,2,madurai,madurai
20-10-2025,tamil nadu,Madurai,625011,4,5,madurai,madurai
20-10-2025,tamil nadu,Madurai,625012,1,5,madurai,madurai
20-10-2025,tamil nadu,Madurai,625016,8,10,madurai,madurai
20-10-2025,tamil nadu,Madurai,625017,3,4,madurai,madurai
20-10-2025,tamil nadu,Madurai,625022,3,2,madurai,madurai
20-10-2025,tamil nadu,Madurai,625501,1,3,madurai,madurai
20-10-2025,tamil nadu,Madurai,625532,2,4,madurai,madurai
20-10-2025,tamil nadu,Madurai,625704,1,1,madurai,madurai
20-10-2025,tamil nadu,Salem,636006,3,7,salem,salem
20-10-2025,tamil nadu,Salem,636009,1,2,salem,salem
20-10-2025,tamil nadu,Salem,636030,1,1,salem,salem
20-10-2025,tamil nadu,Salem,636105,8,2,salem,salem
20-10-2025,tamil nadu,Salem,636109,0,1,salem,salem
20-10-2025,tamil nadu,Salem,636110,1,1,salem,salem
20-10-2025,tamil nadu,Salem,636117,0,3,salem,salem
20-10-2025,tamil nadu,Salem,636138,0,1,salem,salem
20-10-2025,tamil nadu,Salem,636139,0,1,salem,salem
20-10-2025,tamil nadu,Salem,636203,4,2,salem,salem
20-10-2025,tamil nadu,Salem,636308,2,0,salem,salem
20-10-2025,tamil nadu,Salem,636452,1,2,salem,salem
20-10-2025,tamil nadu,Salem,636454,1,0,salem,salem
20-10-2025,tamil nadu,Salem,636503,0,2,salem,salem
20-10-2025,tamil nadu,Salem,637102,4,6,salem,salem
20-10-2025,tamil nadu,Salem,637304,0,1,salem,salem
20-10-2025,tamil nadu,Salem,637501,3,2,salem,salem
20-10-2025,tamil nadu,Tiruchirappalli,620009,4,5,tiruchirappalli,tiruchirappalli
20-10-2025,tamil nadu,Tiruchirappalli,620011,3,1,tiruchirappalli,tiruchirappalli
20-10-2025,tamil nadu,Tiruchirappalli,620012,2,2,tiruchirappalli,tiruchirappalli
20-10-2025,tamil nadu,Tiruchirappalli,620013,3,0,tiruchirappalli,tiruchirappalli
