date,state,district,pincode,demo_age_5_17,demo_age_17_,district_norm,district_final
19-11-2025,uttar pradesh,Lucknow,226201,1,4,lucknow,lucknow
19-11-2025,uttar pradesh,Lucknow,226202,0,1,lucknow,lucknow
19-11-2025,uttar pradesh,Lucknow,226302,0,2,lucknow,lucknow
19-11-2025,uttar pradesh,Lucknow,227125,0,38,lucknow,lucknow
19-11-2025,uttar pradesh,Lucknow,227305,3,61,lucknow,lucknow
19-11-2025,uttar pradesh,Lucknow,227308,1,28,lucknow,lucknow
19-11-2025,uttar pradesh,Lucknow,227309,1,13,lucknow,lucknow
19-11-2025,uttar pradesh,Prayagraj,211002,2,6,prayagraj,prayagraj
19-11-2025,uttar pradesh,Prayagraj,211006,0,3,prayagraj,prayagraj
19-11-2025,uttar pradesh,Prayagraj,211012,2,8,prayagraj,prayagraj
19-11-2025,uttar pradesh,Prayagraj,211019,0,1,prayagraj,prayagraj
19-11-2025,uttar pradesh,Prayagraj,212303,1,4,prayagraj,prayagraj
19-11-2025,uttar pradesh,Prayagraj,212405,0,1,prayagraj,prayagraj
19-11-2025,uttar pradesh,Prayagraj,212507,0,8,prayagraj,prayagraj
19-11-2025,uttar pradesh,Prayagraj,229412,0,6,prayagraj,prayagraj
19-11-2025,uttar pradesh,Varanasi,221108,5,24,varanasi,varanasi
19-11-2025,uttar pradesh,Varanasi,221206,3,26,varanasi,varanasi
19-11-2025,uttar pradesh,Varanasi,221307,10,74,varanasi,varanasi
19-11-2025,uttar pradesh,Varanasi,221403,1,21,varanasi,varanasi
19-11-2025,uttar pradesh,Varanasi,221405,1,30,varanasi,varanasi
25-10-2025,uttar pradesh,Allahabad,211003,3,48,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,211004,0,7,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,211013,2,29,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212107,7,62,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212306,8,91,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212404,0,8,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212405,5,24,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,212502,3,17,allahabad,prayagraj
25-10-2025,uttar pradesh,Allahabad,229412,0,17,allahabad,prayagraj
25-10-2025,uttar pradesh,Gorakhpur,273002,4,30,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273005,1,7,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273016,5,38,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273152,3,32,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273158,6,45,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273165,10,56,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273401,1,17,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273405,1,7,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273409,1,14,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Gorakhpur,273413,3,36,gorakhpur,gorakhpur
25-10-2025,uttar pradesh,Kanpur Nagar,208010,0,12,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209208,0,5,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209305,0,5,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Kanpur Nagar,209401,6,33,kanpur nagar,kanpur nagar
25-10-2025,uttar pradesh,Lucknow,226002,0,26,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226013,0,3,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226018,1,14,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226023,4,7,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226025,3,8,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226031,0,1,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,226501,0,3,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227101,1,5,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227205,1,7,lucknow,lucknow
25-10-2025,uttar pradesh,Lucknow,227308,2,22,lucknow,lucknow
25-10-2025,uttar pradesh,Prayagraj,211002,0,1,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,211008,1,3,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,211011,0,8,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,211016,1,7,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,212306,0,13,prayagraj,prayagraj
25-10-2025,uttar pradesh,Prayagraj,221502,0,6,prayagraj,prayagraj
25-10-2025,uttar pradesh,Varanasi,221003,2,41,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221005,4,21,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221210,1,2,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221307,10,38,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221311,2,24,varanasi,varanasi
25-10-2025,uttar pradesh,Varanasi,221313,0,5,varanasi,varanasi
27-10-2025,uttar pradesh,Allahabad,211003,4,34,allahabad,prayagraj
27-10-2025,uttar pradesh,Allahabad,212302,3,12,allahabad,prayagraj
27-10-2025,uttar pradesh,Allahabad,212303,2,36,allahabad,prayagraj
27-10-2025,uttar pradesh,Allahabad,212405,2,21,allahabad,prayagraj
27-10-2025,uttar pradesh,Allahabad,221505,2,19,allahabad,prayagraj
27-10-2025,uttar pradesh,Gorakhpur,273002,1,17,gorakhpur,gorakhpur
27-10-2025,uttar pradesh,Gorakhpur,273004,0,4,gorakhpur,gorakhpur
27-10-2025,uttar pradesh,Gorakhpur,273012,0,3,gorakhpur,gorakhpur
27-10-2025,uttar pradesh,Gorakhpur,273013,4,27,gorakhpur,gorakhpur
27-10-2025,uttar pradesh,Gorakhpur,273209,8,37,gorakhpur,gorakhpur
27-10-2025,uttar pradesh,Gorakhpur,273211,2,21,gorakhpur,gorakhpur
27-10-2025,uttar pradesh,Gorakhpur,273306,1,17,gorakhpur,gorakhpur
27-10-2025,uttar pradesh,Gorakhpur,273402,4,34,gorakhpur,gorakhpur
27-10-2025,uttar pradesh,Gorakhpur,273408,1,11,gorakhpur,gorakhpur
27-10-2025,uttar pradesh,Kanpur Nagar,208002,1,9,kanpur nagar,kanpur nagar
27-10-2025,uttar pradesh,Kanpur Nagar,208006,0,4,kanpur nagar,kanpur nagar
27-10-2025,uttar pradesh,Kanpur Nagar,208012,1,7,kanpur nagar,kanpur nagar
27-10-2025,uttar pradesh,Kanpur Nagar,208013,0,8,kanpur nagar,kanpur nagar
27-10-2025,uttar pradesh,Kanpur Nagar,208015,0,2,kanpur nagar,kanpur nagar
27-10-2025,uttar pradesh,Kanpur Nagar,208020,3,11,kanpur nagar,kanpur nagar
27-10-2025,uttar pradesh,Kanpur Nagar,208021,6,31,kanpur nagar,kanpur nagar
27-10-2025,uttar pradesh,Kanpur Nagar,209305,0,4,kanpur nagar,kanpur nagar
27-10-2025,uttar pradesh,Kanpur Nagar,209401,4,33,kanpur nagar,kanpur nagar
27-10-2025,uttar pradesh,Lucknow,226002,4,41,lucknow,lucknow
27-10-2025,uttar pradesh,Lucknow,226015,0,1,lucknow,lucknow
27-10-2025,uttar pradesh,Lucknow,226016,3,20,lucknow,lucknow
27-10-2025,uttar pradesh,Lucknow,226023,0,4,lucknow,lucknow
27-10-2025,uttar pradesh,Lucknow,226102,0,1,lucknow,lucknow
27-10-2025,uttar pradesh,Lucknow,227105,2,9,lucknow,lucknow
27-10-2025,uttar pradesh,Lucknow,227115,1,16,lucknow,lucknow
27-10-2025,uttar pradesh,Lucknow,227202,1,12,lucknow,lucknow
27-10-2025,uttar pradesh,Prayagraj,211010,0,1,prayagraj,prayagraj
27-10-2025,uttar pradesh,Prayagraj,212305,1,5,prayagraj,prayagraj
27-10-2025,uttar pradesh,Prayagraj,212306,2,5,prayagraj,prayagraj
27-10-2025,uttar pradesh,Prayagraj,212401,0,2,prayagraj,prayagraj
27-10-2025,uttar pradesh,Prayagraj,221502,2,1,prayagraj,prayagraj
27-10-2025,uttar pradesh,Varanasi,221001,6,78,varanasi,varanasi
27-10-2025,uttar pradesh,Varanasi,221004,1,7,varanasi,varanasi
27-10-2025,uttar pradesh,Varanasi,221008,2,13,varanasi,varanasi
27-10-2025,uttar pradesh,Varanasi,221302,0,13,varanasi,varanasi
27-10-2025,uttar pradesh,Varanasi,221305,1,6,varanasi,varanasi
04-12-2025,uttar pradesh,Allahabad,211002,1,27,allahabad,prayagraj
04-12-2025,uttar pradesh,Allahabad,211004,3,18,allahabad,prayagraj
04-12-2025,uttar pradesh,Allahabad,212104,4,54,allahabad,prayagraj
04-12-2025,uttar pradesh,Allahabad,212202,0,4,allahabad,prayagraj
04-12-2025,uttar pradesh,Allahabad,212306,11,56,allahabad,prayagraj
04-12-2025,uttar pradesh,Allahabad,212307,1,27,allahabad,prayagraj
04-12-2025,uttar pradesh,Allahabad,212404,2,8,allahabad,prayagraj
04-12-2025,uttar pradesh,Allahabad,212405,1,12,allahabad,prayagraj
04-12-2025,uttar pradesh,Allahabad,212502,1,31,allahabad,prayagraj
04-12-2025,uttar pradesh,Allahabad,221507,6,22,allahabad,prayagraj
04-12-2025,uttar pradesh,Allahabad,221508,3,53,allahabad,prayagraj
04-12-2025,uttar pradesh,Gorakhpur,273002,9,29,gorakhpur,gorakhpur
04-12-2025,uttar pradesh,Gorakhpur,273008,2,27,gorakhpur,gorakhpur
04-12-2025,uttar pradesh,Gorakhpur,273010,0,18,gorakhpur,gorakhpur
04-12-2025,uttar pradesh,Gorakhpur,273015,11,116,gorakhpur,gorakhpur
04-12-2025,uttar pradesh,Gorakhpur,273202,8,33,gorakhpur,gorakhpur
04-12-2025,uttar pradesh,Gorakhpur,273213,3,23,gorakhpur,gorakhpur
04-12-2025,uttar pradesh,Gorakhpur,273406,4,26,gorakhpur,gorakhpur
04-12-2025,uttar pradesh,Gorakhpur,273408,5,29,gorakhpur,gorakhpur
04-12-2025,uttar pradesh,Gorakhpur,273412,4,35,gorakhpur,gorakhpur
04-12-2025,uttar pradesh,Kanpur Nagar,208002,1,58,kanpur nagar,kanpur nagar
04-12-2025,uttar pradesh,Kanpur Nagar,208006,1,22,kanpur nagar,kanpur nagar
04-12-2025,uttar pradesh,Kanpur Nagar,208008,1,6,kanpur nagar,kanpur nagar
04-12-2025,uttar pradesh,Kanpur Nagar,208015,1,14,kanpur nagar,kanpur nagar
04-12-2025,uttar pradesh,Kanpur Nagar,208020,4,35,kanpur nagar,kanpur nagar
04-12-2025,uttar pradesh,Kanpur Nagar,209121,0,3,kanpur nagar,kanpur nagar
04-12-2025,uttar pradesh,Kanpur Nagar,209214,3,43,kanpur nagar,kanpur nagar
04-12-2025,uttar pradesh,Kanpur Nagar,209401,1,32,kanpur nagar,kanpur nagar
04-12-2025,uttar pradesh,Lucknow,226006,0,25,lucknow,lucknow
04-12-2025,uttar pradesh,Lucknow,226008,5,43,lucknow,lucknow
04-12-2025,uttar pradesh,Lucknow,226014,0,5,lucknow,lucknow
04-12-2025,uttar pradesh,Lucknow,226019,0,3,lucknow,lucknow
04-12-2025,uttar pradesh,Lucknow,226031,0,7,lucknow,lucknow
04-12-2025,uttar pradesh,Lucknow,226203,0,4,lucknow,lucknow
04-12-2025,uttar pradesh,Lucknow,226401,0,11,lucknow,lucknow
04-12-2025,uttar pradesh,Lucknow,226501,1,8,lucknow,lucknow
04-12-2025,uttar pradesh,Lucknow,227115,1,35,lucknow,lucknow
04-12-2025,uttar pradesh,Prayagraj,211003,3,26,prayagraj,prayagraj
04-12-2025,uttar pradesh,Prayagraj,211010,1,3,prayagraj,prayagraj
04-12-2025,uttar pradesh,Prayagraj,211011,1,14,prayagraj,prayagraj
04-12-2025,uttar pradesh,Prayagraj,211017,0,1,prayagraj,prayagraj
04-12-2025,uttar pradesh,Prayagraj,211019,0,2,prayagraj,prayagraj
04-12-2025,uttar pradesh,Prayagraj,212401,0,1,prayagraj,prayagraj
04-12-2025,uttar pradesh,Prayagraj,212405,1,2,prayagraj,prayagraj
03-12-2025,uttar pradesh,Allahabad,211007,0,6,allahabad,prayagraj
03-12-2025,uttar pradesh,Allahabad,211008,4,63,allahabad,prayagraj
03-12-2025,uttar pradesh,Allahabad,211013,4,23,allahabad,prayagraj
03-12-2025,uttar pradesh,Allahabad,212104,3,22,allahabad,prayagraj
03-12-2025,uttar pradesh,Allahabad,212208,1,14,allahabad,prayagraj
03-12-2025,uttar pradesh,Allahabad,212402,6,95,allahabad,prayagraj
03-12-2025,uttar pradesh,Allahabad,212405,3,5,allahabad,prayagraj
03-12-2025,uttar pradesh,Allahabad,221503,8,65,allahabad,prayagraj
03-12-2025,uttar pradesh,Allahabad,221508,3,49,allahabad,prayagraj
03-12-2025,uttar pradesh,Gorakhpur,273001,3,97,gorakhpur,gorakhpur
03-12-2025,uttar pradesh,Gorakhpur,273005,1,38,gorakhpur,gorakhpur
03-12-2025,uttar pradesh,Gorakhpur,273014,4,29,gorakhpur,gorakhpur
03-12-2025,uttar pradesh,Gorakhpur,273161,0,1,gorakhpur,gorakhpur
03-12-2025,uttar pradesh,Gorakhpur,273201,6,38,gorakhpur,gorakhpur
03-12-2025,uttar pradesh,Gorakhpur,273406,2,13,gorakhpur,gorakhpur
03-12-2025,uttar pradesh,Gorakhpur,273408,4,28,gorakhpur,gorakhpur
03-12-2025,uttar pradesh,Gorakhpur,273409,1,11,gorakhpur,gorakhpur
03-12-2025,uttar pradesh,Kanpur Nagar,208019,1,50,kanpur nagar,kanpur nagar
03-12-2025,uttar pradesh,Kanpur Nagar,208021,8,117,kanpur nagar,kanpur nagar
03-12-2025,uttar pradesh,Kanpur Nagar,208022,0,53,kanpur nagar,kanpur nagar
03-12-2025,uttar pradesh,Kanpur Nagar,208026,2,1,kanpur nagar,kanpur nagar
03-12-2025,uttar pradesh,Kanpur Nagar,208027,5,79,kanpur nagar,kanpur nagar
03-12-2025,uttar pradesh,Kanpur Nagar,209203,0,12,kanpur nagar,kanpur nagar
03-12-2025,uttar pradesh,Kanpur Nagar,209206,10,86,kanpur nagar,kanpur nagar
03-12-2025,uttar pradesh,Kanpur Nagar,209208,0,7,kanpur nagar,kanpur nagar
03-12-2025,uttar pradesh,Kanpur Nagar,209209,3,12,kanpur nagar,kanpur nagar
03-12-2025,uttar pradesh,Kanpur Nagar,209214,3,27,kanpur nagar,kanpur nagar
03-12-2025,uttar pradesh,Lucknow,226010,5,69,lucknow,lucknow
03-12-2025,uttar pradesh,Lucknow,226013,0,3,lucknow,lucknow
03-12-2025,uttar pradesh,Lucknow,226019,0,2,lucknow,lucknow
03-12-2025,uttar pradesh,Lucknow,226021,5,102,lucknow,lucknow
03-12-2025,uttar pradesh,Lucknow,226023,4,38,lucknow,lucknow
03-12-2025,uttar pradesh,Lucknow,226028,5,63,lucknow,lucknow
03-12-2025,uttar pradesh,Lucknow,226030,0,6,lucknow,lucknow
03-12-2025,uttar pradesh,Lucknow,226501,1,7,lucknow,lucknow
03-12-2025,uttar pradesh,Lucknow,227125,0,26,lucknow,lucknow
03-12-2025,uttar pradesh,Lucknow,227205,2,28,lucknow,lucknow
03-12-2025,uttar pradesh,Prayagraj,211004,0,5,prayagraj,prayagraj
03-12-2025,uttar pradesh,Prayagraj,212202,0,1,prayagraj,prayagraj
03-12-2025,uttar pradesh,Prayagraj,212208,0,5,prayagraj,prayagraj
03-12-2025,uttar pradesh,Prayagraj,212401,0,4,prayagraj,prayagraj
03-12-2025,uttar pradesh,Prayagraj,212402,0,5,prayagraj,prayagraj
03-12-2025,uttar pradesh,Prayagraj,229411,0,2,prayagraj,prayagraj
03-12-2025,uttar pradesh,Prayagraj,229412,3,8,prayagraj,prayagraj
03-12-2025,uttar pradesh,Varanasi,221003,6,61,varanasi,varanasi
03-12-2025,uttar pradesh,Varanasi,221007,5,84,varanasi,varanasi
03-12-2025,uttar pradesh,Varanasi,221008,0,46,varanasi,varanasi
03-12-2025,uttar pradesh,Varanasi,221102,0,1,varanasi,varanasi
03-12-2025,uttar pradesh,Varanasi,221202,3,26,varanasi,varanasi
03-12-2025,uttar pradesh,Varanasi,221209,0,1,varanasi,varanasi
03-12-2025,uttar pradesh,Varanasi,221305,2,5,varanasi,varanasi
03-12-2025,uttar pradesh,Varanasi,221307,3,41,varanasi,varanasi
04-12-2025,uttar pradesh,Varanasi,221104,10,59,varanasi,varanasi
04-12-2025,uttar pradesh,Varanasi,221107,3,89,varanasi,varanasi
04-12-2025,uttar pradesh,Varanasi,221201,4,22,varanasi,varanasi
04-12-2025,uttar pradesh,Varanasi,221202,4,28,varanasi,varanasi
04-12-2025,uttar pradesh,Varanasi,221204,6,22,varanasi,varanasi
04-12-2025,uttar pradesh,Varanasi,221313,0,2,varanasi,varanasi
04-12-2025,uttar pradesh,Varanasi,221405,2,24,varanasi,varanasi
05-12-2025,uttar pradesh,Allahabad,211011,3,31,allahabad,prayagraj
05-12-2025,uttar pradesh,Allahabad,211019,4,29,allahabad,prayagraj
05-12-2025,uttar pradesh,Allahabad,212104,5,41,allahabad,prayagraj
05-12-2025,uttar pradesh,Allahabad,212106,3,40,allahabad,prayagraj
05-12-2025,uttar pradesh,Allahabad,212208,2,24,allahabad,prayagraj
05-12-2025,uttar pradesh,Allahabad,212301,4,63,allahabad,prayagraj
05-12-2025,uttar pradesh,Allahabad,212303,2,44,allahabad,prayagraj
05-12-2025,uttar pradesh,Allahabad,221502,5,22,allahabad,prayagraj
05-12-2025,uttar pradesh,Gorakhpur,273003,0,6,gorakhpur,gorakhpur
05-12-2025,uttar pradesh,Gorakhpur,273017,0,3,gorakhpur,gorakhpur
05-12-2025,uttar pradesh,Gorakhpur,273211,4,11,gorakhpur,gorakhpur
05-12-2025,uttar pradesh,Gorakhpur,273411,4,24,gorakhpur,gorakhpur
05-12-2025,uttar pradesh,Gorakhpur,273413,6,41,gorakhpur,gorakhpur
05-12-2025,uttar pradesh,Kanpur Nagar,208009,0,4,kanpur nagar,kanpur nagar
05-12-2025,uttar pradesh,Kanpur Nagar,208022,4,40,kanpur nagar,kanpur nagar
05-12-2025,uttar pradesh,Kanpur Nagar,208026,0,5,kanpur nagar,kanpur nagar
05-12-2025,uttar pradesh,Lucknow,226002,1,88,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,226006,0,22,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,226009,1,6,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,226013,0,4,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,226016,5,60,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,226024,1,20,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,226101,4,52,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,226302,0,5,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,227107,6,64,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,227111,4,38,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,227115,2,50,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,227125,1,18,lucknow,lucknow
05-12-2025,uttar pradesh,Lucknow,227309,1,22,lucknow,lucknow
05-12-2025,uttar pradesh,Prayagraj,211004,2,5,prayagraj,prayagraj
05-12-2025,uttar pradesh,Prayagraj,211007,0,1,prayagraj,prayagraj
05-12-2025,uttar pradesh,Prayagraj,211016,1,22,prayagraj,prayagraj
05-12-2025,uttar pradesh,Prayagraj,211019,0,1,prayagraj,prayagraj
05-12-2025,uttar pradesh,Prayagraj,212303,0,6,prayagraj,prayagraj
05-12-2025,uttar pradesh,Prayagraj,212405,0,5,prayagraj,prayagraj
05-12-2025,uttar pradesh,Prayagraj,221502,1,5,prayagraj,prayagraj
30-10-2025,uttar pradesh,Varanasi,221004,0,4,varanasi,varanasi
30-10-2025,uttar pradesh,Varanasi,221403,3,8,varanasi,varanasi
30-10-2025,uttar pradesh,Varanasi,221405,0,12,varanasi,varanasi
29-10-2025,uttar pradesh,Gorakhpur,273010,0,6,gorakhpur,gorakhpur
29-10-2025,uttar pradesh,Gorakhpur,273012,0,1,gorakhpur,gorakhpur
29-10-2025,uttar pradesh,Gorakhpur,273203,2,16,gorakhpur,gorakhpur
29-10-2025,uttar pradesh,Gorakhpur,273401,1,18,gorakhpur,gorakhpur
29-10-2025,uttar pradesh,Gorakhpur,273404,7,22,gorakhpur,gorakhpur
29-10-2025,uttar pradesh,Kanpur Nagar,208001,6,211,kanpur nagar,kanpur nagar
29-10-2025,uttar pradesh,Kanpur Nagar,208004,2,20,kanpur nagar,kanpur nagar
29-10-2025,uttar pradesh,Kanpur Nagar,208007,1,33,kanpur nagar,kanpur nagar
29-10-2025,uttar pradesh,Kanpur Nagar,208008,1,1,kanpur nagar,kanpur nagar
29-10-2025,uttar pradesh,Kanpur Nagar,208009,0,1,kanpur nagar,kanpur nagar
29-10-2025,uttar pradesh,Kanpur Nagar,208014,2,31,kanpur nagar,kanpur nagar
29-10-2025,uttar pradesh,Kanpur Nagar,209121,0,6,kanpur nagar,kanpur nagar
29-10-2025,uttar pradesh,Kanpur Nagar,209203,2,18,kanpur nagar,kanpur nagar
29-10-2025,uttar pradesh,Kanpur Nagar,209208,0,5,kanpur nagar,kanpur nagar
29-10-2025,uttar pradesh,Kanpur Nagar,209214,4,66,kanpur nagar,kanpur nagar
29-10-2025,uttar pradesh,Kanpur Nagar,209401,4,54,kanpur nagar,kanpur nagar
29-10-2025,uttar pradesh,Lucknow,226009,0,5,lucknow,lucknow
29-10-2025,uttar pradesh,Lucknow,226010,6,38,lucknow,lucknow
29-10-2025,uttar pradesh,Lucknow,226014,0,2,lucknow,lucknow
29-10-2025,uttar pradesh,Lucknow,226016,3,28,lucknow,lucknow
29-10-2025,uttar pradesh,Lucknow,226018,4,19,lucknow,lucknow
29-10-2025,uttar pradesh,Lucknow,226021,5,37,lucknow,lucknow
29-10-2025,uttar pradesh,Lucknow,226026,0,12,lucknow,lucknow
29-10-2025,uttar pradesh,Lucknow,226030,0,6,lucknow,lucknow
29-10-2025,uttar pradesh,Lucknow,226302,0,4,lucknow,lucknow
29-10-2025,uttar pradesh,Lucknow,227107,1,38,lucknow,lucknow
29-10-2025,uttar pradesh,Lucknow,227111,2,38,lucknow,lucknow
29-10-2025,uttar pradesh,Lucknow,227125,3,40,lucknow,lucknow
29-10-2025,uttar pradesh,Prayagraj,211006,0,3,prayagraj,prayagraj
29-10-2025,uttar pradesh,Prayagraj,211013,0,6,prayagraj,prayagraj
29-10-2025,uttar pradesh,Prayagraj,212106,0,3,prayagraj,prayagraj
29-10-2025,uttar pradesh,Prayagraj,212302,0,3,prayagraj,prayagraj
29-10-2025,uttar pradesh,Prayagraj,212305,1,3,prayagraj,prayagraj
29-10-2025,uttar pradesh,Prayagraj,221502,1,7,prayagraj,prayagraj
29-10-2025,uttar pradesh,Prayagraj,221508,0,2,prayagraj,prayagraj
29-10-2025,uttar pradesh,Varanasi,221002,2,55,varanasi,varanasi
29-10-2025,uttar pradesh,Varanasi,221008,0,18,varanasi,varanasi
29-10-2025,uttar pradesh,Varanasi,221104,4,54,varanasi,varanasi
29-10-2025,uttar pradesh,Varanasi,221105,2,32,varanasi,varanasi
29-10-2025,uttar pradesh,Varanasi,221116,0,7,varanasi,varanasi
29-10-2025,uttar pradesh,Varanasi,221302,4,19,varanasi,varanasi
29-10-2025,uttar pradesh,Varanasi,221405,3,27,varanasi,varanasi
31-10-2025,uttar pradesh,Allahabad,211013,4,40,allahabad,prayagraj
31-10-2025,uttar pradesh,Allahabad,212106,6,66,allahabad,prayagraj
31-10-2025,uttar pradesh,Allahabad,212302,2,24,allahabad,prayagraj
31-10-2025,uttar pradesh,Allahabad,212305,4,25,allahabad,prayagraj
31-10-2025,uttar pradesh,Allahabad,212503,3,19,allahabad,prayagraj
31-10-2025,uttar pradesh,Gorakhpur,273165,7,52,gorakhpur,gorakhpur
31-10-2025,uttar pradesh,Gorakhpur,273401,5,35,gorakhpur,gorakhpur
31-10-2025,uttar pradesh,Gorakhpur,273406,1,21,gorakhpur,gorakhpur
31-10-2025,uttar pradesh,Kanpur Nagar,208001,7,165,kanpur nagar,kanpur nagar
31-10-2025,uttar pradesh,Kanpur Nagar,208005,0,19,kanpur nagar,kanpur nagar
31-10-2025,uttar pradesh,Kanpur Nagar,208010,2,25,kanpur nagar,kanpur nagar
31-10-2025,uttar pradesh,Kanpur Nagar,208014,3,34,kanpur nagar,kanpur nagar
31-10-2025,uttar pradesh,Kanpur Nagar,208015,1,5,kanpur nagar,kanpur nagar
31-10-2025,uttar pradesh,Kanpur Nagar,208023,2,21,kanpur nagar,kanpur nagar
31-10-2025,uttar pradesh,Kanpur Nagar,208025,0,15,kanpur nagar,kanpur nagar
31-10-2025,uttar pradesh,Kanpur Nagar,208026,0,3,kanpur nagar,kanpur nagar
31-10-2025,uttar pradesh,Kanpur Nagar,209401,3,30,kanpur nagar,kanpur nagar
31-10-2025,uttar pradesh,Lucknow,226003,9,110,lucknow,lucknow
31-10-2025,uttar pradesh,Lucknow,226013,0,3,lucknow,lucknow
31-10-2025,uttar pradesh,Lucknow,226014,0,4,lucknow,lucknow
31-10-2025,uttar pradesh,Lucknow,226018,0,36,lucknow,lucknow
31-10-2025,uttar pradesh,Lucknow,226021,7,44,lucknow,lucknow
31-10-2025,uttar pradesh,Lucknow,226023,2,21,lucknow,lucknow
31-10-2025,uttar pradesh,Lucknow,226029,4,10,lucknow,lucknow
31-10-2025,uttar pradesh,Lucknow,227115,8,51,lucknow,lucknow
31-10-2025,uttar pradesh,Lucknow,227305,2,52,lucknow,lucknow
31-10-2025,uttar pradesh,Prayagraj,211008,2,10,prayagraj,prayagraj
31-10-2025,uttar pradesh,Prayagraj,211010,1,0,prayagraj,prayagraj
31-10-2025,uttar pradesh,Prayagraj,211012,0,11,prayagraj,prayagraj
31-10-2025,uttar pradesh,Prayagraj,211019,0,2,prayagraj,prayagraj
31-10-2025,uttar pradesh,Prayagraj,212104,0,3,prayagraj,prayagraj
31-10-2025,uttar pradesh,Prayagraj,212208,0,3,prayagraj,prayagraj
31-10-2025,uttar pradesh,Prayagraj,212305,0,3,prayagraj,prayagraj
31-10-2025,uttar pradesh,Prayagraj,212306,1,8,prayagraj,prayagraj
31-10-2025,uttar pradesh,Prayagraj,212503,0,3,prayagraj,prayagraj
31-10-2025,uttar pradesh,Prayagraj,221503,2,12,prayagraj,prayagraj
31-10-2025,uttar pradesh,Prayagraj,229412,0,4,prayagraj,prayagraj
31-10-2025,uttar pradesh,Varanasi,221008,0,21,varanasi,varanasi
31-10-2025,uttar pradesh,Varanasi,221105,4,51,varanasi,varanasi
31-10-2025,uttar pradesh,Varanasi,221207,1,20,varanasi,varanasi
31-10-2025,uttar pradesh,Varanasi,221305,4,14,varanasi,varanasi
31-10-2025,uttar pradesh,Varanasi,221307,5,41,varanasi,varanasi
31-10-2025,uttar pradesh,Varanasi,221311,2,23,varanasi,varanasi
01-11-2025,uttar pradesh,Allahabad,211001,3,20,allahabad,prayagraj
01-11-2025,uttar pradesh,Allahabad,211013,3,38,allahabad,prayagraj
01-11-2025,uttar pradesh,Allahabad,211016,2,26,allahabad,prayagraj
01-11-2025,uttar pradesh,Allahabad,212104,3,37,allahabad,prayagraj
01-11-2025,uttar pradesh,Allahabad,212106,7,91,allahabad,prayagraj
01-11-2025,uttar pradesh,Allahabad,212405,3,23,allahabad,prayagraj
