date,state,district,pincode,demo_age_5_17,demo_age_17_,district_norm,district_final
19-12-2025,maharashtra,Pune,411008,0,4,pune,pune
19-12-2025,maharashtra,Pune,411009,3,31,pune,pune
19-12-2025,maharashtra,Pune,411025,0,8,pune,pune
19-12-2025,maharashtra,Pune,411027,2,39,pune,pune
19-12-2025,maharashtra,Pune,411039,5,49,pune,pune
19-12-2025,maharashtra,Pune,411041,3,59,pune,pune
19-12-2025,maharashtra,Pune,411042,7,56,pune,pune
19-12-2025,maharashtra,Pune,411044,1,27,pune,pune
19-12-2025,maharashtra,Pune,411051,1,18,pune,pune
19-12-2025,maharashtra,Pune,411060,3,27,pune,pune
19-12-2025,maharashtra,Pune,411068,1,5,pune,pune
19-12-2025,maharashtra,Pune,411073,0,1,pune,pune
19-12-2025,maharashtra,Pune,412109,1,9,pune,pune
19-12-2025,maharashtra,Pune,412218,1,21,pune,pune
19-12-2025,maharashtra,Pune,412301,1,24,pune,pune
19-12-2025,maharashtra,Pune,412403,2,9,pune,pune
19-12-2025,maharashtra,Pune,412406,1,20,pune,pune
19-12-2025,maharashtra,Pune,412409,0,21,pune,pune
19-12-2025,maharashtra,Pune,412410,1,13,pune,pune
19-12-2025,maharashtra,Pune,412411,2,20,pune,pune
19-12-2025,maharashtra,Pune,413103,0,39,pune,pune
19-12-2025,maharashtra,Pune,413105,0,19,pune,pune
19-12-2025,maharashtra,Pune,413110,0,40,pune,pune
19-12-2025,maharashtra,Pune,413130,3,50,pune,pune
19-12-2025,maharashtra,Pune,413132,0,24,pune,pune
19-12-2025,maharashtra,Pune,413211,0,1,pune,pune
19-12-2025,maharashtra,Thane,400603,3,8,thane,thane
19-12-2025,maharashtra,Thane,400606,4,43,thane,thane
19-12-2025,maharashtra,Thane,400612,19,202,thane,thane
19-12-2025,maharashtra,Thane,401104,0,1,thane,thane
19-12-2025,maharashtra,Thane,401203,0,8,thane,thane
19-12-2025,maharashtra,Thane,401302,0,1,thane,thane
19-12-2025,maharashtra,Thane,401303,0,13,thane,thane
19-12-2025,maharashtra,Thane,401502,0,3,thane,thane
19-12-2025,maharashtra,Thane,401602,0,24,thane,thane
19-12-2025,maharashtra,Thane,401607,1,12,thane,thane
19-12-2025,maharashtra,Thane,421002,6,49,thane,thane
19-12-2025,maharashtra,Thane,421202,6,57,thane,thane
19-12-2025,maharashtra,Thane,421204,6,51,thane,thane
19-12-2025,maharashtra,Thane,421306,16,111,thane,thane
19-12-2025,maharashtra,Thane,421312,0,15,thane,thane
19-12-2025,maharashtra,Thane,421403,0,15,thane,thane
19-12-2025,maharashtra,Thane,421505,1,14,thane,thane
19-12-2025,maharashtra,Pune,411042,7,56,pune,pune
19-12-2025,maharashtra,Pune,411044,1,27,pune,pune
19-12-2025,maharashtra,Pune,411051,1,18,pune,pune
19-12-2025,maharashtra,Pune,411060,3,27,pune,pune
19-12-2025,maharashtra,Pune,411068,1,5,pune,pune
19-12-2025,maharashtra,Pune,411073,0,1,pune,pune
19-12-2025,maharashtra,Pune,412109,1,9,pune,pune
19-12-2025,maharashtra,Pune,412218,1,21,pune,pune
19-12-2025,maharashtra,Pune,412301,1,24,pune,pune
19-12-2025,maharashtra,Pune,412403,2,9,pune,pune
19-12-2025,maharashtra,Pune,412406,1,20,pune,pune
19-12-2025,maharashtra,Pune,412409,0,21,pune,pune
19-12-2025,maharashtra,Pune,412410,1,13,pune,pune
19-12-2025,maharashtra,Pune,412411,2,20,pune,pune
19-12-2025,maharashtra,Pune,413103,0,39,pune,pune
19-12-2025,maharashtra,Pune,413105,0,19,pune,pune
19-12-2025,maharashtra,Pune,413110,0,40,pune,pune
19-12-2025,maharashtra,Pune,413130,3,50,pune,pune
19-12-2025,maharashtra,Pune,413132,0,24,pune,pune
19-12-2025,maharashtra,Pune,413211,0,1,pune,pune
19-12-2025,maharashtra,Thane,400603,3,8,thane,thane
19-12-2025,maharashtra,Thane,400606,4,43,thane,thane
19-12-2025,maharashtra,Thane,400612,19,202,thane,thane
19-12-2025,maharashtra,Thane,401104,0,1,thane,thane
19-12-2025,maharashtra,Thane,401203,0,8,thane,thane
19-12-2025,maharashtra,Thane,401302,0,1,thane,thane
19-12-2025,maharashtra,Thane,401303,0,13,thane,thane
19-12-2025,maharashtra,Thane,401502,0,3,thane,thane
19-12-2025,maharashtra,Thane,401602,0,24,thane,thane
19-12-2025,maharashtra,Thane,401607,1,12,thane,thane
19-12-2025,maharashtra,Thane,421002,6,49,thane,thane
19-12-2025,maharashtra,Thane,421202,6,57,thane,thane
19-12-2025,maharashtra,Thane,421204,6,51,thane,thane
19-12-2025,maharashtra,Thane,421306,16,111,thane,thane
19-12-2025,maharashtra,Thane,421312,0,15,thane,thane
19-12-2025,maharashtra,Thane,421403,0,15,thane,thane
19-12-2025,maharashtra,Thane,421505,1,14,thane,thane
18-12-2025,maharashtra,Mumbai Suburban,400052,0,1,mumbai suburban,mumbai suburban
18-12-2025,maharashtra,Mumbai Suburban,400054,0,2,mumbai suburban,mumbai suburban
18-12-2025,maharashtra,Mumbai Suburban,400093,0,1,mumbai suburban,mumbai suburban
18-12-2025,maharashtra,Mumbai Suburban,400101,1,1,mumbai suburban,mumbai suburban
18-12-2025,maharashtra,Nagpur,440025,0,2,nagpur,nagpur
18-12-2025,maharashtra,Nagpur,440030,0,1,nagpur,nagpur
18-12-2025,maharashtra,Nagpur,440035,1,6,nagpur,nagpur
18-12-2025,maharashtra,Nagpur,441103,1,2,nagpur,nagpur
18-12-2025,maharashtra,Nagpur,441108,1,0,nagpur,nagpur
18-12-2025,maharashtra,Nagpur,441111,0,1,nagpur,nagpur
18-12-2025,maharashtra,Nagpur,441302,0,2,nagpur,nagpur
18-12-2025,maharashtra,Nashik,422002,0,1,nashik,nashik
18-12-2025,maharashtra,Nashik,422007,0,1,nashik,nashik
18-12-2025,maharashtra,Nashik,422204,0,9,nashik,nashik
18-12-2025,maharashtra,Nashik,422207,0,1,nashik,nashik
18-12-2025,maharashtra,Nashik,422210,0,2,nashik,nashik
18-12-2025,maharashtra,Nashik,422211,0,4,nashik,nashik
18-12-2025,maharashtra,Nashik,422213,0,2,nashik,nashik
18-12-2025,maharashtra,Nashik,423201,0,2,nashik,nashik
18-12-2025,maharashtra,Nashik,423204,1,4,nashik,nashik
18-12-2025,maharashtra,Nashik,423301,0,6,nashik,nashik
18-12-2025,maharashtra,Nashik,423302,0,3,nashik,nashik
18-12-2025,maharashtra,Nashik,423401,0,7,nashik,nashik
18-12-2025,maharashtra,Nashik,423403,0,2,nashik,nashik
20-12-2025,maharashtra,Mumbai Suburban,400024,1,4,mumbai suburban,mumbai suburban
20-12-2025,maharashtra,Mumbai Suburban,400043,10,81,mumbai suburban,mumbai suburban
20-12-2025,maharashtra,Mumbai Suburban,400050,2,14,mumbai suburban,mumbai suburban
20-12-2025,maharashtra,Mumbai Suburban,400066,4,29,mumbai suburban,mumbai suburban
20-12-2025,maharashtra,Mumbai Suburban,400071,2,21,mumbai suburban,mumbai suburban
20-12-2025,maharashtra,Mumbai Suburban,400074,0,14,mumbai suburban,mumbai suburban
20-12-2025,maharashtra,Mumbai Suburban,400079,0,7,mumbai suburban,mumbai suburban
20-12-2025,maharashtra,Mumbai Suburban,400088,4,22,mumbai suburban,mumbai suburban
20-12-2025,maharashtra,Mumbai Suburban,400097,7,50,mumbai suburban,mumbai suburban
20-12-2025,maharashtra,Mumbai Suburban,400101,4,46,mumbai suburban,mumbai suburban
20-12-2025,maharashtra,Mumbai( Sub Urban ),400064,0,1,mumbai sub urban,mumbai suburban
20-12-2025,maharashtra,Mumbai( Sub Urban ),400067,0,1,mumbai sub urban,mumbai suburban
20-12-2025,maharashtra,Nagpur,440012,0,3,nagpur,nagpur
20-12-2025,maharashtra,Nagpur,440013,3,17,nagpur,nagpur
20-12-2025,maharashtra,Nagpur,440014,1,8,nagpur,nagpur
20-12-2025,maharashtra,Nagpur,440032,1,7,nagpur,nagpur
20-12-2025,maharashtra,Nagpur,440036,0,3,nagpur,nagpur
20-12-2025,maharashtra,Nagpur,441111,1,6,nagpur,nagpur
20-12-2025,maharashtra,Nagpur,441113,0,5,nagpur,nagpur
20-12-2025,maharashtra,Nagpur,441202,1,7,nagpur,nagpur
20-12-2025,maharashtra,Nagpur,441210,0,6,nagpur,nagpur
20-12-2025,maharashtra,Nagpur,441301,0,5,nagpur,nagpur
20-12-2025,maharashtra,Nashik,422001,3,16,nashik,nashik
20-12-2025,maharashtra,Nashik,422102,1,4,nashik,nashik
20-12-2025,maharashtra,Nashik,422112,0,3,nashik,nashik
20-12-2025,maharashtra,Nashik,422304,0,6,nashik,nashik
20-12-2025,maharashtra,Nashik,422401,2,12,nashik,nashik
20-12-2025,maharashtra,Nashik,422502,1,11,nashik,nashik
20-12-2025,maharashtra,Nashik,423101,1,14,nashik,nashik
20-12-2025,maharashtra,Nashik,423204,0,10,nashik,nashik
20-12-2025,maharashtra,Nashik,423403,1,14,nashik,nashik
20-12-2025,maharashtra,Pune,410405,0,5,pune,pune
20-12-2025,maharashtra,Pune,410406,0,4,pune,pune
20-12-2025,maharashtra,Pune,410513,1,0,pune,pune
20-12-2025,maharashtra,Pune,411001,1,23,pune,pune
20-12-2025,maharashtra,Pune,411005,0,6,pune,pune
20-12-2025,maharashtra,Pune,411007,1,5,pune,pune
20-12-2025,maharashtra,Pune,411009,2,17,pune,pune
20-12-2025,maharashtra,Pune,411015,3,33,pune,pune
20-12-2025,maharashtra,Pune,411020,0,8,pune,pune
20-12-2025,maharashtra,Pune,411022,1,3,pune,pune
20-12-2025,maharashtra,Pune,411032,0,10,pune,pune
20-12-2025,maharashtra,Pune,411035,0,3,pune,pune
20-12-2025,maharashtra,Pune,411040,2,11,pune,pune
20-12-2025,maharashtra,Pune,411046,2,51,pune,pune
20-12-2025,maharashtra,Pune,411073,0,1,pune,pune
20-12-2025,maharashtra,Pune,412101,8,54,pune,pune
20-12-2025,maharashtra,Pune,412103,1,2,pune,pune
20-12-2025,maharashtra,Pune,412107,0,2,pune,pune
20-12-2025,maharashtra,Pune,412110,0,6,pune,pune
20-12-2025,maharashtra,Pune,412203,0,8,pune,pune
20-12-2025,maharashtra,Pune,412204,0,9,pune,pune
20-12-2025,maharashtra,Pune,412207,2,62,pune,pune
20-12-2025,maharashtra,Pune,412208,1,25,pune,pune
20-12-2025,maharashtra,Pune,412209,0,13,pune,pune
20-12-2025,maharashtra,Pune,412210,2,48,pune,pune
20-12-2025,maharashtra,Pune,412213,2,9,pune,pune
20-12-2025,maharashtra,Pune,412219,0,9,pune,pune
20-12-2025,maharashtra,Pune,412409,0,12,pune,pune
20-12-2025,maharashtra,Pune,413132,0,8,pune,pune
20-12-2025,maharashtra,Pune,413133,0,3,pune,pune
20-12-2025,maharashtra,Thane,400614,0,11,thane,thane
20-12-2025,maharashtra,Thane,400706,3,39,thane,thane
20-12-2025,maharashtra,Thane,401209,1,15,thane,thane
20-12-2025,maharashtra,Thane,401304,0,1,thane,thane
20-12-2025,maharashtra,Thane,401603,0,14,thane,thane
20-12-2025,maharashtra,Thane,401606,0,22,thane,thane
20-12-2025,maharashtra,Thane,421001,0,9,thane,thane
20-12-2025,maharashtra,Thane,421103,0,5,thane,thane
20-12-2025,maharashtra,Thane,421301,17,111,thane,thane
20-12-2025,maharashtra,Thane,421303,0,14,thane,thane
20-12-2025,maharashtra,Thane,421305,1,19,thane,thane
20-12-2025,maharashtra,Thane,421311,1,7,thane,thane
20-12-2025,maharashtra,Thane,421312,0,8,thane,thane
20-12-2025,maharashtra,Thane,421502,0,2,thane,thane
20-12-2025,maharashtra,Thane,421503,4,62,thane,thane
29-11-2025,maharashtra,Mumbai Suburban,400050,0,16,mumbai suburban,mumbai suburban
29-11-2025,maharashtra,Mumbai Suburban,400058,4,21,mumbai suburban,mumbai suburban
29-11-2025,maharashtra,Mumbai Suburban,400067,7,54,mumbai suburban,mumbai suburban
29-11-2025,maharashtra,Mumbai Suburban,400068,5,38,mumbai suburban,mumbai suburban
29-11-2025,maharashtra,Mumbai Suburban,400075,3,30,mumbai suburban,mumbai suburban
29-11-2025,maharashtra,Mumbai Suburban,400076,1,10,mumbai suburban,mumbai suburban
29-11-2025,maharashtra,Mumbai Suburban,400083,0,14,mumbai suburban,mumbai suburban
29-11-2025,maharashtra,Mumbai Suburban,400086,3,26,mumbai suburban,mumbai suburban
29-11-2025,maharashtra,Mumbai( Sub Urban ),400068,0,1,mumbai sub urban,mumbai suburban
29-11-2025,maharashtra,Mumbai( Sub Urban ),400078,0,4,mumbai sub urban,mumbai suburban
29-11-2025,maharashtra,Mumbai( Sub Urban ),400086,0,5,mumbai sub urban,mumbai suburban
29-11-2025,maharashtra,Nagpur,440002,1,32,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,440003,1,3,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,440006,1,2,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,440009,2,30,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,440013,4,17,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,440016,4,6,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,440024,3,50,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,440028,0,1,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,440036,1,6,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,440037,5,16,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,441113,0,8,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,441203,5,17,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,441303,0,3,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,441401,4,13,nagpur,nagpur
29-11-2025,maharashtra,Nagpur,441502,0,15,nagpur,nagpur
29-11-2025,maharashtra,Nashik,422001,1,22,nashik,nashik
29-11-2025,maharashtra,Nashik,422002,0,2,nashik,nashik
29-11-2025,maharashtra,Nashik,422006,4,22,nashik,nashik
29-11-2025,maharashtra,Nashik,422012,5,34,nashik,nashik
29-11-2025,maharashtra,Nashik,422013,1,10,nashik,nashik
29-11-2025,maharashtra,Nashik,422103,6,90,nashik,nashik
29-11-2025,maharashtra,Nashik,422104,0,10,nashik,nashik
29-11-2025,maharashtra,Nashik,422112,0,2,nashik,nashik
29-11-2025,maharashtra,Nashik,422201,0,1,nashik,nashik
29-11-2025,maharashtra,Nashik,422209,1,41,nashik,nashik
29-11-2025,maharashtra,Nashik,422210,0,6,nashik,nashik
29-11-2025,maharashtra,Nashik,422212,0,18,nashik,nashik
29-11-2025,maharashtra,Nashik,422222,0,6,nashik,nashik
29-11-2025,maharashtra,Nashik,422301,1,0,nashik,nashik
29-11-2025,maharashtra,Nashik,423106,1,37,nashik,nashik
29-11-2025,maharashtra,Nashik,423111,0,9,nashik,nashik
29-11-2025,maharashtra,Nashik,423202,0,2,nashik,nashik
29-11-2025,maharashtra,Nashik,423208,0,9,nashik,nashik
29-11-2025,maharashtra,Nashik,423301,6,62,nashik,nashik
29-11-2025,maharashtra,Nashik,423302,0,12,nashik,nashik
29-11-2025,maharashtra,Nashik,423403,0,19,nashik,nashik
29-11-2025,maharashtra,Nashik,424109,1,17,nashik,nashik
29-11-2025,maharashtra,Pune,410405,1,11,pune,pune
29-11-2025,maharashtra,Pune,410504,3,38,pune,pune
29-11-2025,maharashtra,Pune,410506,2,24,pune,pune
29-11-2025,maharashtra,Pune,411008,1,3,pune,pune
29-11-2025,maharashtra,Pune,411012,0,3,pune,pune
29-11-2025,maharashtra,Pune,411019,5,26,pune,pune
29-11-2025,maharashtra,Pune,411039,4,33,pune,pune
29-11-2025,maharashtra,Pune,411045,4,20,pune,pune
29-11-2025,maharashtra,Pune,411058,2,11,pune,pune
29-11-2025,maharashtra,Pune,412101,4,52,pune,pune
29-11-2025,maharashtra,Pune,412104,0,13,pune,pune
29-11-2025,maharashtra,Pune,412216,1,32,pune,pune
29-11-2025,maharashtra,Pune,412301,0,14,pune,pune
29-11-2025,maharashtra,Pune,412303,0,6,pune,pune
29-11-2025,maharashtra,Pune,412305,0,4,pune,pune
29-11-2025,maharashtra,Pune,412306,1,2,pune,pune
29-11-2025,maharashtra,Pune,412307,2,26,pune,pune
29-11-2025,maharashtra,Pune,412308,3,30,pune,pune
29-11-2025,maharashtra,Pune,412412,0,11,pune,pune
29-11-2025,maharashtra,Pune,413114,2,58,pune,pune
29-11-2025,maharashtra,Thane,400603,0,8,thane,thane
29-11-2025,maharashtra,Thane,400605,7,50,thane,thane
29-11-2025,maharashtra,Thane,400614,2,13,thane,thane
29-11-2025,maharashtra,Thane,400615,6,30,thane,thane
29-11-2025,maharashtra,Thane,400703,1,26,thane,thane
29-11-2025,maharashtra,Thane,400705,4,23,thane,thane
29-11-2025,maharashtra,Thane,401104,0,1,thane,thane
29-11-2025,maharashtra,Thane,401207,0,2,thane,thane
29-11-2025,maharashtra,Thane,401302,1,6,thane,thane
29-11-2025,maharashtra,Thane,401403,0,17,thane,thane
29-11-2025,maharashtra,Thane,401601,0,9,thane,thane
29-11-2025,maharashtra,Thane,401607,0,13,thane,thane
29-11-2025,maharashtra,Thane,421004,0,36,thane,thane
29-11-2025,maharashtra,Thane,421202,4,32,thane,thane
29-11-2025,maharashtra,Thane,421306,14,96,thane,thane
29-11-2025,maharashtra,Thane,421604,0,3,thane,thane
27-12-2025,maharashtra,Mumbai Suburban,400059,1,26,mumbai suburban,mumbai suburban
27-12-2025,maharashtra,Mumbai Suburban,400064,6,24,mumbai suburban,mumbai suburban
27-12-2025,maharashtra,Mumbai Suburban,400068,1,52,mumbai suburban,mumbai suburban
27-12-2025,maharashtra,Mumbai Suburban,400070,5,53,mumbai suburban,mumbai suburban
27-12-2025,maharashtra,Mumbai Suburban,400071,1,25,mumbai suburban,mumbai suburban
27-12-2025,maharashtra,Mumbai Suburban,400076,0,11,mumbai suburban,mumbai suburban
27-12-2025,maharashtra,Mumbai Suburban,400078,10,38,mumbai suburban,mumbai suburban
27-12-2025,maharashtra,Mumbai Suburban,400089,2,14,mumbai suburban,mumbai suburban
27-12-2025,maharashtra,Mumbai Suburban,400101,7,60,mumbai suburban,mumbai suburban
27-12-2025,maharashtra,Mumbai Suburban,400102,4,51,mumbai suburban,mumbai suburban
27-12-2025,maharashtra,Mumbai Suburban,400104,6,46,mumbai suburban,mumbai suburban
27-12-2025,maharashtra,Mumbai( Sub Urban ),400058,0,1,mumbai sub urban,mumbai suburban
27-12-2025,maharashtra,Mumbai( Sub Urban ),400065,0,2,mumbai sub urban,mumbai suburban
27-12-2025,maharashtra,Mumbai( Sub Urban ),400066,0,1,mumbai sub urban,mumbai suburban
27-12-2025,maharashtra,Mumbai( Sub Urban ),400067,0,2,mumbai sub urban,mumbai suburban
27-12-2025,maharashtra,Mumbai( Sub Urban ),400070,0,1,mumbai sub urban,mumbai suburban
27-12-2025,maharashtra,Mumbai( Sub Urban ),400071,0,6,mumbai sub urban,mumbai suburban
27-12-2025,maharashtra,Mumbai( Sub Urban ),400077,0,1,mumbai sub urban,mumbai suburban
27-12-2025,maharashtra,Mumbai( Sub Urban ),400080,0,4,mumbai sub urban,mumbai suburban
27-12-2025,maharashtra,Mumbai( Sub Urban ),400082,1,1,mumbai sub urban,mumbai suburban
27-12-2025,maharashtra,Mumbai( Sub Urban ),400089,0,2,mumbai sub urban,mumbai suburban
27-12-2025,maharashtra,Mumbai( Sub Urban ),400095,0,2,mumbai sub urban,mumbai suburban
27-12-2025,maharashtra,Nagpur,440002,0,54,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,440007,0,5,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,440009,2,38,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,440012,0,7,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,440013,3,28,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,440014,0,19,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,440016,1,16,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,440023,3,35,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,440030,1,9,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,440035,7,49,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,441002,1,21,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,441102,0,10,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,441105,5,15,nagpur,nagpur
27-12-2025,maharashtra,Nagpur,441108,4,23,nagpur,nagpur
27-12-2025,maharashtra,Nashik,422002,0,1,nashik,nashik
27-12-2025,maharashtra,Nashik,422003,14,104,nashik,nashik
27-12-2025,maharashtra,Nashik,422101,5,55,nashik,nashik
27-12-2025,maharashtra,Nashik,422113,0,1,nashik,nashik
27-12-2025,maharashtra,Nashik,422203,0,31,nashik,nashik
27-12-2025,maharashtra,Nashik,422204,1,28,nashik,nashik
27-12-2025,maharashtra,Nashik,422206,0,4,nashik,nashik
27-12-2025,maharashtra,Nashik,422209,2,36,nashik,nashik
27-12-2025,maharashtra,Nashik,422212,4,28,nashik,nashik
27-12-2025,maharashtra,Nashik,422214,0,3,nashik,nashik
27-12-2025,maharashtra,Nashik,422305,1,23,nashik,nashik
27-12-2025,maharashtra,Nashik,422403,2,45,nashik,nashik
27-12-2025,maharashtra,Nashik,422606,0,7,nashik,nashik
27-12-2025,maharashtra,Nashik,423201,0,4,nashik,nashik
27-12-2025,maharashtra,Nashik,423208,1,20,nashik,nashik
27-12-2025,maharashtra,Nashik,423301,2,101,nashik,nashik
27-12-2025,maharashtra,Nashik,423302,0,20,nashik,nashik
27-12-2025,maharashtra,Nashik,423402,1,14,nashik,nashik
27-12-2025,maharashtra,Nashik,424109,0,13,nashik,nashik
27-12-2025,maharashtra,Pune,410506,1,55,pune,pune
27-12-2025,maharashtra,Pune,410507,7,34,pune,pune
27-12-2025,maharashtra,Pune,411001,0,46,pune,pune
27-12-2025,maharashtra,Pune,411003,0,20,pune,pune
27-12-2025,maharashtra,Pune,411020,1,9,pune,pune
27-12-2025,maharashtra,Pune,411023,1,21,pune,pune
27-12-2025,maharashtra,Pune,411026,4,27,pune,pune
27-12-2025,maharashtra,Pune,411041,8,63,pune,pune
27-12-2025,maharashtra,Pune,411045,9,39,pune,pune
27-12-2025,maharashtra,Pune,411048,6,93,pune,pune
27-12-2025,maharashtra,Pune,411051,1,15,pune,pune
27-12-2025,maharashtra,Pune,411052,3,25,pune,pune
27-12-2025,maharashtra,Pune,411060,1,41,pune,pune
27-12-2025,maharashtra,Pune,412101,9,76,pune,pune
27-12-2025,maharashtra,Pune,412106,2,18,pune,pune
27-12-2025,maharashtra,Pune,412114,3,20,pune,pune
27-12-2025,maharashtra,Pune,412204,0,9,pune,pune
27-12-2025,maharashtra,Pune,412212,0,12,pune,pune
27-12-2025,maharashtra,Pune,412215,0,6,pune,pune
27-12-2025,maharashtra,Pune,412402,1,10,pune,pune
27-12-2025,maharashtra,Pune,412403,0,8,pune,pune
27-12-2025,maharashtra,Pune,412408,0,13,pune,pune
27-12-2025,maharashtra,Pune,413102,2,87,pune,pune
27-12-2025,maharashtra,Pune,413110,1,7,pune,pune
27-12-2025,maharashtra,Pune,413114,1,63,pune,pune
27-12-2025,maharashtra,Pune,413116,0,7,pune,pune
27-12-2025,maharashtra,Pune,413132,0,11,pune,pune
27-12-2025,maharashtra,Pune,413133,0,6,pune,pune
27-12-2025,maharashtra,Pune,413211,0,1,pune,pune
27-12-2025,maharashtra,Thane,400605,8,54,thane,thane
27-12-2025,maharashtra,Thane,400606,5,31,thane,thane
27-12-2025,maharashtra,Thane,400610,4,14,thane,thane
27-12-2025,maharashtra,Thane,401104,0,2,thane,thane
27-12-2025,maharashtra,Thane,401107,10,141,thane,thane
27-12-2025,maharashtra,Thane,401202,0,12,thane,thane
27-12-2025,maharashtra,Thane,401203,0,14,thane,thane
27-12-2025,maharashtra,Thane,401206,0,1,thane,thane
27-12-2025,maharashtra,Thane,401301,0,7,thane,thane
27-12-2025,maharashtra,Thane,401504,0,3,thane,thane
27-12-2025,maharashtra,Thane,401602,0,20,thane,thane
27-12-2025,maharashtra,Thane,421005,5,39,thane,thane
27-12-2025,maharashtra,Thane,421102,4,33,thane,thane
27-12-2025,maharashtra,Thane,421202,7,70,thane,thane
27-12-2025,maharashtra,Thane,421203,4,16,thane,thane
27-12-2025,maharashtra,Thane,421303,0,22,thane,thane
27-12-2025,maharashtra,Thane,421305,7,64,thane,thane
27-12-2025,maharashtra,Thane,421311,3,25,thane,thane
27-12-2025,maharashtra,Thane,421401,4,81,thane,thane
27-12-2025,maharashtra,Thane,421402,0,14,thane,thane
27-12-2025,maharashtra,Thane,421501,6,66,thane,thane
28-11-2025,maharashtra,Mumbai Suburban,400043,9,80,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400054,0,13,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400058,1,17,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400067,4,52,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400069,0,8,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400076,2,12,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400079,2,9,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400083,2,18,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400086,3,29,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400088,1,25,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400089,4,14,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400091,0,10,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400093,1,13,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai Suburban,400094,0,4,mumbai suburban,mumbai suburban
28-11-2025,maharashtra,Mumbai( Sub Urban ),400061,0,2,mumbai sub urban,mumbai suburban
28-11-2025,maharashtra,Mumbai( Sub Urban ),400072,0,1,mumbai sub urban,mumbai suburban
28-11-2025,maharashtra,Nagpur,440001,0,6,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,440008,4,45,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,440010,2,16,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,440012,0,7,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,440015,0,14,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,440021,0,2,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,440024,2,47,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,440030,0,8,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,441002,2,20,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,441107,2,41,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,441109,1,2,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,441202,4,15,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,441203,3,36,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,441204,0,7,nagpur,nagpur
28-11-2025,maharashtra,Nagpur,441401,1,43,nagpur,nagpur
28-11-2025,maharashtra,Nashik,422002,0,10,nashik,nashik
28-11-2025,maharashtra,Nashik,422008,0,11,nashik,nashik
28-11-2025,maharashtra,Nashik,422105,0,3,nashik,nashik
28-11-2025,maharashtra,Nashik,422202,1,55,nashik,nashik
28-11-2025,maharashtra,Nashik,422210,2,13,nashik,nashik
28-11-2025,maharashtra,Nashik,422215,0,31,nashik,nashik
28-11-2025,maharashtra,Nashik,422304,2,5,nashik,nashik
28-11-2025,maharashtra,Nashik,422306,0,12,nashik,nashik
