date,state,district,pincode,bio_age_5_17,bio_age_17_,district_norm,district_final
05-09-2025,maharashtra,Nagpur,441110,0,1,nagpur,nagpur
05-09-2025,maharashtra,Nashik,422003,5,9,nashik,nashik
05-09-2025,maharashtra,Nashik,422007,1,2,nashik,nashik
05-09-2025,maharashtra,Nashik,422103,0,2,nashik,nashik
05-09-2025,maharashtra,Nashik,422215,1,2,nashik,nashik
05-09-2025,maharashtra,Nashik,423106,1,0,nashik,nashik
05-09-2025,maharashtra,Nashik,423401,1,2,nashik,nashik
05-09-2025,maharashtra,Nashik,423501,0,11,nashik,nashik
05-09-2025,maharashtra,Pune,410405,5,1,pune,pune
05-09-2025,maharashtra,Pune,410406,1,0,pune,pune
05-09-2025,maharashtra,Pune,410505,18,2,pune,pune
05-09-2025,maharashtra,Pune,411015,6,2,pune,pune
05-09-2025,maharashtra,Pune,411018,2,1,pune,pune
05-09-2025,maharashtra,Pune,411019,1,6,pune,pune
05-09-2025,maharashtra,Pune,411025,1,0,pune,pune
05-09-2025,maharashtra,Pune,411036,7,1,pune,pune
05-09-2025,maharashtra,Pune,411038,2,4,pune,pune
05-09-2025,maharashtra,Pune,411048,18,18,pune,pune
05-09-2025,maharashtra,Pune,411051,1,1,pune,pune
05-09-2025,maharashtra,Pune,411058,9,3,pune,pune
05-09-2025,maharashtra,Pune,412107,1,3,pune,pune
05-09-2025,maharashtra,Pune,412108,1,0,pune,pune
05-09-2025,maharashtra,Pune,412109,10,3,pune,pune
05-09-2025,maharashtra,Pune,412114,13,14,pune,pune
05-09-2025,maharashtra,Pune,412201,6,9,pune,pune
05-09-2025,maharashtra,Pune,412207,6,2,pune,pune
05-09-2025,maharashtra,Pune,412213,10,7,pune,pune
05-09-2025,maharashtra,Pune,412214,2,5,pune,pune
05-09-2025,maharashtra,Pune,412219,3,3,pune,pune
05-09-2025,maharashtra,Pune,412304,0,1,pune,pune
05-09-2025,maharashtra,Pune,412306,0,2,pune,pune
05-09-2025,maharashtra,Pune,412308,7,5,pune,pune
05-09-2025,maharashtra,Pune,412410,0,3,pune,pune
05-09-2025,maharashtra,Pune,413120,0,2,pune,pune
05-09-2025,maharashtra,Thane,400601,2,4,thane,thane
05-09-2025,maharashtra,Thane,400614,2,1,thane,thane
05-09-2025,maharashtra,Thane,400615,3,5,thane,thane
05-09-2025,maharashtra,Thane,401105,2,11,thane,thane
05-09-2025,maharashtra,Thane,401201,0,1,thane,thane
05-09-2025,maharashtra,Thane,401208,0,2,thane,thane
05-09-2025,maharashtra,Thane,401301,1,0,thane,thane
05-09-2025,maharashtra,Thane,421004,1,12,thane,thane
05-09-2025,maharashtra,Thane,421102,1,2,thane,thane
05-09-2025,maharashtra,Thane,421202,1,8,thane,thane
05-09-2025,maharashtra,Thane,421305,8,6,thane,thane
05-09-2025,maharashtra,Thane,421503,6,11,thane,thane
05-09-2025,maharashtra,Mumbai Suburban,400024,1,1,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400029,0,1,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400042,2,1,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400050,2,0,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400053,2,5,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400059,2,1,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400061,0,3,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400070,11,4,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400077,2,0,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400080,3,3,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400088,6,5,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400101,0,2,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai( Sub Urban ),400063,0,1,mumbai sub urban,mumbai suburban
05-09-2025,maharashtra,Mumbai( Sub Urban ),400067,0,1,mumbai sub urban,mumbai suburban
05-09-2025,maharashtra,Nagpur,440009,2,2,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440010,0,2,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440013,3,4,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440014,3,3,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440018,0,3,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440033,1,4,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,441103,0,1,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,441401,1,1,nagpur,nagpur
05-09-2025,maharashtra,Nashik,422209,0,2,nashik,nashik
05-09-2025,maharashtra,Nashik,422211,1,1,nashik,nashik
05-09-2025,maharashtra,Nashik,422303,0,1,nashik,nashik
05-09-2025,maharashtra,Nashik,422502,1,0,nashik,nashik
05-09-2025,maharashtra,Nashik,423105,6,8,nashik,nashik
05-09-2025,maharashtra,Nashik,423203,5,4,nashik,nashik
05-09-2025,maharashtra,Nashik,423205,2,0,nashik,nashik
05-09-2025,maharashtra,Pune,410508,3,0,pune,pune
05-09-2025,maharashtra,Pune,411006,5,1,pune,pune
05-09-2025,maharashtra,Pune,411009,6,2,pune,pune
05-09-2025,maharashtra,Pune,411013,6,3,pune,pune
05-09-2025,maharashtra,Pune,411017,7,4,pune,pune
05-09-2025,maharashtra,Pune,411020,1,1,pune,pune
05-09-2025,maharashtra,Pune,411023,1,2,pune,pune
05-09-2025,maharashtra,Pune,411024,2,4,pune,pune
05-09-2025,maharashtra,Pune,411042,4,2,pune,pune
05-09-2025,maharashtra,Pune,411057,2,1,pune,pune
05-09-2025,maharashtra,Pune,411060,9,3,pune,pune
05-09-2025,maharashtra,Pune,411062,3,6,pune,pune
05-09-2025,maharashtra,Pune,412101,16,4,pune,pune
05-09-2025,maharashtra,Pune,412105,4,4,pune,pune
05-09-2025,maharashtra,Pune,412203,6,2,pune,pune
05-09-2025,maharashtra,Pune,412205,13,7,pune,pune
05-09-2025,maharashtra,Pune,412208,5,4,pune,pune
05-09-2025,maharashtra,Pune,412209,1,1,pune,pune
05-09-2025,maharashtra,Pune,412220,0,1,pune,pune
05-09-2025,maharashtra,Pune,412307,3,1,pune,pune
05-09-2025,maharashtra,Pune,412404,1,1,pune,pune
05-09-2025,maharashtra,Pune,412406,2,2,pune,pune
05-09-2025,maharashtra,Pune,413102,14,19,pune,pune
05-09-2025,maharashtra,Pune,413106,19,12,pune,pune
05-09-2025,maharashtra,Pune,413115,1,1,pune,pune
05-09-2025,maharashtra,Thane,400607,4,4,thane,thane
05-09-2025,maharashtra,Thane,400612,20,29,thane,thane
05-09-2025,maharashtra,Thane,400701,6,13,thane,thane
05-09-2025,maharashtra,Thane,400703,6,12,thane,thane
05-09-2025,maharashtra,Thane,400705,11,3,thane,thane
05-09-2025,maharashtra,Thane,401101,4,11,thane,thane
05-09-2025,maharashtra,Thane,401107,6,28,thane,thane
05-09-2025,maharashtra,Thane,401610,0,1,thane,thane
05-09-2025,maharashtra,Thane,421306,10,20,thane,thane
05-09-2025,maharashtra,Thane,421602,0,3,thane,thane
05-09-2025,maharashtra,Mumbai Suburban,400054,3,0,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400057,2,0,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400064,1,0,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400066,2,4,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400067,12,20,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400069,1,2,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400083,0,3,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400086,5,4,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400091,2,4,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400092,1,7,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400093,0,3,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400097,7,6,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400098,2,0,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400103,3,2,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai( Sub Urban ),400076,0,1,mumbai sub urban,mumbai suburban
05-09-2025,maharashtra,Mumbai( Sub Urban ),400079,1,3,mumbai sub urban,mumbai suburban
05-09-2025,maharashtra,Mumbai( Sub Urban ),400086,0,3,mumbai sub urban,mumbai suburban
05-09-2025,maharashtra,Nagpur,440001,1,1,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440002,0,3,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440003,0,1,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440017,1,3,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,441002,4,10,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,441104,1,1,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,441105,0,1,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,441210,0,1,nagpur,nagpur
05-09-2025,maharashtra,Nashik,422010,0,5,nashik,nashik
05-09-2025,maharashtra,Nashik,422011,1,3,nashik,nashik
05-09-2025,maharashtra,Nashik,422101,1,2,nashik,nashik
05-09-2025,maharashtra,Nashik,423104,0,3,nashik,nashik
05-09-2025,maharashtra,Nashik,423206,2,4,nashik,nashik
05-09-2025,maharashtra,Nashik,423208,2,0,nashik,nashik
05-09-2025,maharashtra,Nashik,423402,0,2,nashik,nashik
05-09-2025,maharashtra,Nashik,423502,1,1,nashik,nashik
05-09-2025,maharashtra,Nashik,424109,0,1,nashik,nashik
05-09-2025,maharashtra,Pune,410504,4,5,pune,pune
05-09-2025,maharashtra,Pune,410506,23,4,pune,pune
05-09-2025,maharashtra,Pune,410507,8,3,pune,pune
05-09-2025,maharashtra,Pune,410511,2,4,pune,pune
05-09-2025,maharashtra,Pune,411007,0,1,pune,pune
05-09-2025,maharashtra,Pune,411014,8,10,pune,pune
05-09-2025,maharashtra,Pune,411021,6,0,pune,pune
05-09-2025,maharashtra,Pune,411030,1,0,pune,pune
05-09-2025,maharashtra,Pune,411033,11,16,pune,pune
05-09-2025,maharashtra,Pune,411034,2,0,pune,pune
05-09-2025,maharashtra,Pune,411035,5,5,pune,pune
05-09-2025,maharashtra,Pune,411044,3,4,pune,pune
05-09-2025,maharashtra,Pune,412102,1,1,pune,pune
05-09-2025,maharashtra,Pune,412110,1,2,pune,pune
05-09-2025,maharashtra,Pune,412115,3,1,pune,pune
05-09-2025,maharashtra,Pune,412202,0,1,pune,pune
05-09-2025,maharashtra,Pune,412204,4,1,pune,pune
05-09-2025,maharashtra,Pune,412210,8,1,pune,pune
05-09-2025,maharashtra,Pune,412211,3,3,pune,pune
05-09-2025,maharashtra,Pune,412212,2,1,pune,pune
05-09-2025,maharashtra,Pune,412215,1,2,pune,pune
05-09-2025,maharashtra,Pune,412216,5,0,pune,pune
05-09-2025,maharashtra,Pune,412301,27,17,pune,pune
05-09-2025,maharashtra,Pune,412311,3,0,pune,pune
05-09-2025,maharashtra,Pune,413103,0,2,pune,pune
05-09-2025,maharashtra,Pune,413104,1,0,pune,pune
05-09-2025,maharashtra,Pune,413801,9,8,pune,pune
05-09-2025,maharashtra,Thane,400604,4,12,thane,thane
05-09-2025,maharashtra,Thane,400605,2,5,thane,thane
05-09-2025,maharashtra,Thane,400610,3,5,thane,thane
05-09-2025,maharashtra,Thane,400709,10,12,thane,thane
05-09-2025,maharashtra,Thane,401203,0,2,thane,thane
05-09-2025,maharashtra,Thane,401209,0,3,thane,thane
05-09-2025,maharashtra,Thane,401303,0,3,thane,thane
05-09-2025,maharashtra,Thane,401602,0,1,thane,thane
05-09-2025,maharashtra,Thane,421003,0,3,thane,thane
05-09-2025,maharashtra,Thane,421201,11,29,thane,thane
05-09-2025,maharashtra,Thane,421204,9,14,thane,thane
05-09-2025,maharashtra,Thane,421301,27,26,thane,thane
05-09-2025,maharashtra,Thane,421302,18,43,thane,thane
05-09-2025,maharashtra,Thane,421311,0,3,thane,thane
05-09-2025,maharashtra,Thane,421402,1,2,thane,thane
05-09-2025,maharashtra,Thane,421501,1,3,thane,thane
05-09-2025,maharashtra,Mumbai Suburban,400051,5,8,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400060,4,1,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400065,0,4,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400078,7,4,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400084,5,2,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400089,0,2,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai Suburban,400102,5,2,mumbai suburban,mumbai suburban
05-09-2025,maharashtra,Mumbai( Sub Urban ),400068,1,1,mumbai sub urban,mumbai suburban
05-09-2025,maharashtra,Nagpur,440004,2,2,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440015,1,1,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440016,1,0,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440023,0,1,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440026,1,2,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440030,3,5,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,440037,0,1,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,441107,1,2,nagpur,nagpur
05-09-2025,maharashtra,Nagpur,441501,0,1,nagpur,nagpur
05-09-2025,maharashtra,Nashik,422002,1,1,nashik,nashik
05-09-2025,maharashtra,Nashik,422009,4,2,nashik,nashik
05-09-2025,maharashtra,Nashik,422012,2,3,nashik,nashik
05-09-2025,maharashtra,Nashik,422105,1,1,nashik,nashik
05-09-2025,maharashtra,Nashik,422207,0,1,nashik,nashik
05-09-2025,maharashtra,Nashik,422212,0,1,nashik,nashik
05-09-2025,maharashtra,Nashik,422606,1,0,nashik,nashik
05-09-2025,maharashtra,Nashik,423201,2,0,nashik,nashik
05-09-2025,maharashtra,Pune,410502,2,3,pune,pune
05-09-2025,maharashtra,Pune,410503,6,1,pune,pune
05-09-2025,maharashtra,Pune,410513,1,0,pune,pune
05-09-2025,maharashtra,Pune,411002,0,3,pune,pune
05-09-2025,maharashtra,Pune,411032,1,1,pune,pune
05-09-2025,maharashtra,Pune,411037,12,14,pune,pune
05-09-2025,maharashtra,Pune,411039,0,1,pune,pune
05-09-2025,maharashtra,Pune,411043,1,4,pune,pune
05-09-2025,maharashtra,Pune,411061,13,1,pune,pune
05-09-2025,maharashtra,Pune,412104,2,2,pune,pune
05-09-2025,maharashtra,Pune,412106,4,1,pune,pune
05-09-2025,maharashtra,Pune,412206,1,2,pune,pune
05-09-2025,maharashtra,Pune,412218,12,3,pune,pune
05-09-2025,maharashtra,Pune,412403,0,1,pune,pune
05-09-2025,maharashtra,Pune,412409,0,4,pune,pune
05-09-2025,maharashtra,Pune,413110,1,0,pune,pune
05-09-2025,maharashtra,Pune,413114,0,14,pune,pune
05-09-2025,maharashtra,Pune,413130,1,0,pune,pune
05-09-2025,maharashtra,Thane,400602,4,3,thane,thane
05-09-2025,maharashtra,Thane,400706,10,13,thane,thane
05-09-2025,maharashtra,Thane,400708,7,8,thane,thane
05-09-2025,maharashtra,Thane,401202,0,2,thane,thane
05-09-2025,maharashtra,Thane,401402,0,1,thane,thane
05-09-2025,maharashtra,Thane,421002,1,12,thane,thane
05-09-2025,maharashtra,Thane,421103,1,2,thane,thane
05-09-2025,maharashtra,Thane,421203,3,7,thane,thane
05-09-2025,maharashtra,Thane,421401,1,2,thane,thane
05-09-2025,maharashtra,Thane,421505,3,3,thane,thane
05-09-2025,maharashtra,Thane,421603,1,0,thane,thane
05-09-2025,maharashtra,Thane,421605,0,6,thane,thane
06-09-2025,maharashtra,Mumbai Suburban,400042,2,2,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400052,2,3,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400064,9,1,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400074,3,0,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400088,9,1,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400091,2,1,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400092,2,3,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai( Sub Urban ),400079,0,3,mumbai sub urban,mumbai suburban
06-09-2025,maharashtra,Mumbai( Sub Urban ),400095,0,3,mumbai sub urban,mumbai suburban
06-09-2025,maharashtra,Nagpur,440006,0,3,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440017,8,20,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440026,13,12,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440036,3,5,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,441001,1,3,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,441103,3,4,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,441104,19,9,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,441110,1,3,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,441111,1,2,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,441123,0,1,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,441210,8,10,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,441501,3,1,nagpur,nagpur
06-09-2025,maharashtra,Nashik,422008,3,3,nashik,nashik
06-09-2025,maharashtra,Nashik,422402,1,1,nashik,nashik
06-09-2025,maharashtra,Nashik,422606,2,6,nashik,nashik
06-09-2025,maharashtra,Nashik,423102,1,0,nashik,nashik
06-09-2025,maharashtra,Nashik,423301,0,2,nashik,nashik
06-09-2025,maharashtra,Nashik,423403,0,1,nashik,nashik
06-09-2025,maharashtra,Pune,410502,10,2,pune,pune
06-09-2025,maharashtra,Pune,410507,8,3,pune,pune
06-09-2025,maharashtra,Pune,411003,0,3,pune,pune
06-09-2025,maharashtra,Pune,411005,0,1,pune,pune
06-09-2025,maharashtra,Pune,411013,6,4,pune,pune
06-09-2025,maharashtra,Pune,411015,2,0,pune,pune
06-09-2025,maharashtra,Pune,411019,8,3,pune,pune
06-09-2025,maharashtra,Pune,411026,0,2,pune,pune
06-09-2025,maharashtra,Pune,411027,5,3,pune,pune
06-09-2025,maharashtra,Pune,411040,1,0,pune,pune
06-09-2025,maharashtra,Pune,411060,3,3,pune,pune
06-09-2025,maharashtra,Pune,411062,5,2,pune,pune
06-09-2025,maharashtra,Pune,412104,2,1,pune,pune
06-09-2025,maharashtra,Pune,412109,5,4,pune,pune
06-09-2025,maharashtra,Pune,412114,4,5,pune,pune
06-09-2025,maharashtra,Pune,412207,11,13,pune,pune
06-09-2025,maharashtra,Pune,412208,4,3,pune,pune
06-09-2025,maharashtra,Pune,412209,1,1,pune,pune
06-09-2025,maharashtra,Pune,412214,15,18,pune,pune
06-09-2025,maharashtra,Pune,412304,1,0,pune,pune
06-09-2025,maharashtra,Pune,412401,0,1,pune,pune
06-09-2025,maharashtra,Pune,412409,5,4,pune,pune
06-09-2025,maharashtra,Pune,412411,1,0,pune,pune
06-09-2025,maharashtra,Pune,413103,4,3,pune,pune
06-09-2025,maharashtra,Pune,413104,1,0,pune,pune
06-09-2025,maharashtra,Pune,413116,1,3,pune,pune
06-09-2025,maharashtra,Pune,413120,1,2,pune,pune
06-09-2025,maharashtra,Pune,413801,3,0,pune,pune
06-09-2025,maharashtra,Thane,400605,9,18,thane,thane
06-09-2025,maharashtra,Thane,400614,5,2,thane,thane
06-09-2025,maharashtra,Thane,400706,17,17,thane,thane
06-09-2025,maharashtra,Thane,401105,8,12,thane,thane
06-09-2025,maharashtra,Thane,401107,28,63,thane,thane
06-09-2025,maharashtra,Thane,401208,1,3,thane,thane
06-09-2025,maharashtra,Thane,401404,1,3,thane,thane
06-09-2025,maharashtra,Thane,401504,0,1,thane,thane
06-09-2025,maharashtra,Thane,401603,0,4,thane,thane
06-09-2025,maharashtra,Thane,401702,0,2,thane,thane
06-09-2025,maharashtra,Thane,421001,5,3,thane,thane
06-09-2025,maharashtra,Thane,421103,0,1,thane,thane
06-09-2025,maharashtra,Thane,421502,0,4,thane,thane
06-09-2025,maharashtra,Mumbai Suburban,400043,14,21,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400050,2,3,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400058,4,4,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400061,3,1,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400066,8,8,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400067,14,12,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400068,12,8,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400097,13,12,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai( Sub Urban ),400082,0,2,mumbai sub urban,mumbai suburban
06-09-2025,maharashtra,Nagpur,440002,9,4,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440003,2,1,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440004,3,0,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440005,2,3,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440010,7,9,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440024,12,8,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440027,6,13,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440030,6,7,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440034,11,10,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,441204,1,0,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,441305,0,1,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,441401,5,4,nagpur,nagpur
06-09-2025,maharashtra,Nashik,422001,2,3,nashik,nashik
06-09-2025,maharashtra,Nashik,422002,0,1,nashik,nashik
06-09-2025,maharashtra,Nashik,422003,3,9,nashik,nashik
06-09-2025,maharashtra,Nashik,422006,1,5,nashik,nashik
06-09-2025,maharashtra,Nashik,422013,0,2,nashik,nashik
06-09-2025,maharashtra,Nashik,422104,3,1,nashik,nashik
06-09-2025,maharashtra,Nashik,422211,11,12,nashik,nashik
06-09-2025,maharashtra,Nashik,422212,1,0,nashik,nashik
06-09-2025,maharashtra,Nashik,422401,2,2,nashik,nashik
06-09-2025,maharashtra,Nashik,423203,42,52,nashik,nashik
06-09-2025,maharashtra,Nashik,423212,1,1,nashik,nashik
06-09-2025,maharashtra,Nashik,423302,1,1,nashik,nashik
06-09-2025,maharashtra,Pune,410401,7,6,pune,pune
06-09-2025,maharashtra,Pune,410403,1,1,pune,pune
06-09-2025,maharashtra,Pune,410503,2,0,pune,pune
06-09-2025,maharashtra,Pune,410511,0,1,pune,pune
06-09-2025,maharashtra,Pune,411016,3,2,pune,pune
06-09-2025,maharashtra,Pune,411017,3,2,pune,pune
06-09-2025,maharashtra,Pune,411020,2,0,pune,pune
06-09-2025,maharashtra,Pune,411024,1,0,pune,pune
06-09-2025,maharashtra,Pune,411028,21,12,pune,pune
06-09-2025,maharashtra,Pune,411038,8,2,pune,pune
06-09-2025,maharashtra,Pune,411048,13,26,pune,pune
06-09-2025,maharashtra,Pune,412101,5,2,pune,pune
06-09-2025,maharashtra,Pune,412202,4,1,pune,pune
06-09-2025,maharashtra,Pune,412203,1,0,pune,pune
06-09-2025,maharashtra,Pune,412204,1,1,pune,pune
06-09-2025,maharashtra,Pune,412206,3,3,pune,pune
06-09-2025,maharashtra,Pune,412211,2,3,pune,pune
06-09-2025,maharashtra,Pune,412218,12,4,pune,pune
06-09-2025,maharashtra,Pune,412410,0,2,pune,pune
06-09-2025,maharashtra,Pune,412412,2,4,pune,pune
06-09-2025,maharashtra,Thane,400602,5,4,thane,thane
06-09-2025,maharashtra,Thane,400608,1,3,thane,thane
06-09-2025,maharashtra,Thane,400610,6,10,thane,thane
06-09-2025,maharashtra,Thane,400705,4,5,thane,thane
06-09-2025,maharashtra,Thane,401204,2,1,thane,thane
06-09-2025,maharashtra,Thane,401506,0,1,thane,thane
06-09-2025,maharashtra,Thane,401601,0,3,thane,thane
06-09-2025,maharashtra,Thane,401604,0,1,thane,thane
06-09-2025,maharashtra,Thane,401607,0,3,thane,thane
06-09-2025,maharashtra,Thane,421102,1,3,thane,thane
06-09-2025,maharashtra,Thane,421202,16,19,thane,thane
06-09-2025,maharashtra,Thane,421302,41,57,thane,thane
06-09-2025,maharashtra,Thane,421303,0,1,thane,thane
06-09-2025,maharashtra,Thane,421308,3,6,thane,thane
06-09-2025,maharashtra,Thane,421312,0,1,thane,thane
06-09-2025,maharashtra,Thane,421601,9,4,thane,thane
06-09-2025,maharashtra,Thane,421602,1,1,thane,thane
06-09-2025,maharashtra,Thane,421603,1,0,thane,thane
06-09-2025,maharashtra,Thane,400601,13,8,thane,thane
06-09-2025,maharashtra,Thane,400606,9,8,thane,thane
06-09-2025,maharashtra,Thane,400701,3,9,thane,thane
06-09-2025,maharashtra,Thane,400703,16,10,thane,thane
06-09-2025,maharashtra,Thane,400708,2,3,thane,thane
06-09-2025,maharashtra,Thane,400709,9,15,thane,thane
06-09-2025,maharashtra,Thane,401101,8,10,thane,thane
06-09-2025,maharashtra,Thane,401203,0,9,thane,thane
06-09-2025,maharashtra,Thane,401206,1,1,thane,thane
06-09-2025,maharashtra,Thane,401209,0,10,thane,thane
06-09-2025,maharashtra,Thane,401403,0,1,thane,thane
06-09-2025,maharashtra,Thane,401501,0,2,thane,thane
06-09-2025,maharashtra,Thane,401605,0,1,thane,thane
06-09-2025,maharashtra,Thane,421204,13,20,thane,thane
06-09-2025,maharashtra,Thane,421401,2,7,thane,thane
06-09-2025,maharashtra,Thane,421402,0,2,thane,thane
06-09-2025,maharashtra,Thane,421403,1,4,thane,thane
06-09-2025,maharashtra,Thane,421605,4,3,thane,thane
06-09-2025,maharashtra,Mumbai Suburban,400065,4,6,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400071,7,2,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400078,17,4,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400083,6,9,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400086,6,2,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400087,0,1,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400095,6,12,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400101,5,4,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai Suburban,400104,4,1,mumbai suburban,mumbai suburban
06-09-2025,maharashtra,Mumbai( Sub Urban ),400059,0,1,mumbai sub urban,mumbai suburban
06-09-2025,maharashtra,Mumbai( Sub Urban ),400097,0,2,mumbai sub urban,mumbai suburban
06-09-2025,maharashtra,Nagpur,440009,4,16,nagpur,nagpur
06-09-2025,maharashtra,Nagpur,440013,15,13,nagpur,nagpur
