date,state,district,pincode,age_0_5,age_5_17,age_18_greater,district_norm,district_final
04-09-2025,tamil nadu,Madurai,625214,4,0,0,madurai,madurai
04-09-2025,tamil nadu,Salem,636016,1,1,0,salem,salem
04-09-2025,tamil nadu,Salem,636030,2,1,0,salem,salem
04-09-2025,tamil nadu,Salem,636106,1,0,0,salem,salem
04-09-2025,tamil nadu,Salem,636107,2,0,0,salem,salem
04-09-2025,tamil nadu,Salem,636109,5,0,0,salem,salem
04-09-2025,tamil nadu,Salem,636122,3,0,0,salem,salem
04-09-2025,tamil nadu,Salem,636305,1,2,0,salem,salem
04-09-2025,tamil nadu,Salem,636306,3,0,0,salem,salem
04-09-2025,tamil nadu,Salem,636351,1,0,0,salem,salem
04-09-2025,tamil nadu,Salem,636403,1,0,0,salem,salem
04-09-2025,tamil nadu,Salem,636404,1,0,0,salem,salem
04-09-2025,tamil nadu,Salem,636503,5,0,0,salem,salem
04-09-2025,tamil nadu,Salem,637102,1,0,0,salem,salem
04-09-2025,tamil nadu,Salem,637103,3,0,0,salem,salem
04-09-2025,tamil nadu,Salem,637504,1,0,0,salem,salem
04-09-2025,tamil nadu,Tiruchirappalli,620002,2,0,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,620004,1,0,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,620006,1,0,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,620008,6,0,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,620009,6,0,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,620012,15,2,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,620013,1,0,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,620014,2,0,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,620015,2,1,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,620017,2,1,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,621215,1,0,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,621308,10,2,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,621314,1,0,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,639112,1,0,0,tiruchirappalli,tiruchirappalli
04-09-2025,tamil nadu,Tiruchirappalli,639115,0,1,0,tiruchirappalli,tiruchirappalli
05-09-2025,tamil nadu,Chennai,600002,1,0,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600021,0,1,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600026,1,0,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600092,1,0,0,chennai,chennai
05-09-2025,tamil nadu,Coimbatore,641025,1,1,0,coimbatore,coimbatore
05-09-2025,tamil nadu,Salem,636502,3,0,0,salem,salem
05-09-2025,tamil nadu,Tiruchirappalli,621203,1,0,0,tiruchirappalli,tiruchirappalli
05-09-2025,tamil nadu,Chennai,600001,1,2,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600015,1,0,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600016,1,2,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600029,0,1,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600082,1,0,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600107,2,0,0,chennai,chennai
05-09-2025,tamil nadu,Coimbatore,641048,1,0,0,coimbatore,coimbatore
05-09-2025,tamil nadu,Madurai,625008,1,0,0,madurai,madurai
05-09-2025,tamil nadu,Madurai,625106,1,0,0,madurai,madurai
05-09-2025,tamil nadu,Chennai,600041,1,1,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600049,2,1,0,chennai,chennai
05-09-2025,tamil nadu,Coimbatore,641023,1,0,0,coimbatore,coimbatore
05-09-2025,tamil nadu,Madurai,625001,1,0,0,madurai,madurai
05-09-2025,tamil nadu,Madurai,625107,2,0,0,madurai,madurai
05-09-2025,tamil nadu,Chennai,600011,1,0,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600028,1,1,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600040,2,2,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600042,1,3,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600118,1,0,0,chennai,chennai
05-09-2025,tamil nadu,Madurai,625009,4,0,0,madurai,madurai
05-09-2025,tamil nadu,Madurai,625012,1,0,0,madurai,madurai
05-09-2025,tamil nadu,Madurai,625016,1,0,0,madurai,madurai
05-09-2025,tamil nadu,Madurai,625104,1,0,0,madurai,madurai
05-09-2025,tamil nadu,Madurai,625706,1,0,0,madurai,madurai
05-09-2025,tamil nadu,Tiruchirappalli,620019,1,0,0,tiruchirappalli,tiruchirappalli
05-09-2025,tamil nadu,Chennai,600010,1,0,0,chennai,chennai
05-09-2025,tamil nadu,Chennai,600116,0,1,0,chennai,chennai
05-09-2025,tamil nadu,Coimbatore,641009,1,0,0,coimbatore,coimbatore
05-09-2025,tamil nadu,Tiruchirappalli,620012,1,0,0,tiruchirappalli,tiruchirappalli
05-09-2025,tamil nadu,Tiruchirappalli,621005,0,1,0,tiruchirappalli,tiruchirappalli
05-09-2025,tamil nadu,Tiruchirappalli,621601,1,0,0,tiruchirappalli,tiruchirappalli
05-09-2025,tamil nadu,Tiruchirappalli,621703,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620002,3,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620007,3,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620021,1,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621009,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621011,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621105,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621202,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621702,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621722,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,639103,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,639115,3,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Chennai,600001,4,5,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600010,1,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600015,0,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600106,4,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600107,0,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600113,2,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600118,7,2,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600129,0,1,0,chennai,chennai
06-09-2025,tamil nadu,Coimbatore,641011,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641013,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641024,0,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641025,1,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641031,0,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641041,2,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641046,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641047,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641103,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641201,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641301,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,642003,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,642005,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,642107,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,642108,2,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,642114,1,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,642120,2,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Madurai,625001,4,1,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625018,4,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625102,1,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625107,1,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625703,5,0,0,madurai,madurai
06-09-2025,tamil nadu,Salem,636010,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636108,2,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636112,3,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636114,3,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636115,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636303,3,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636354,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636453,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636454,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636458,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,637502,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,637504,2,1,0,salem,salem
06-09-2025,tamil nadu,Chennai,600007,2,2,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600011,4,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600012,3,3,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600013,4,2,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600021,9,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600023,2,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600039,6,2,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600042,3,3,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600078,3,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600092,0,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600119,1,4,0,chennai,chennai
06-09-2025,tamil nadu,Coimbatore,641004,2,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641008,3,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641027,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641029,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641038,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641048,0,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641111,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641302,1,3,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641401,4,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641402,1,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641407,4,2,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641671,1,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,642001,1,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,642134,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Madurai,625016,13,2,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625017,4,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625020,7,1,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625101,9,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625201,1,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625234,1,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625532,9,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625704,1,0,0,madurai,madurai
06-09-2025,tamil nadu,Salem,621110,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636003,4,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636005,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636008,4,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636009,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636015,2,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636105,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636106,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636117,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636141,1,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636302,2,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636451,3,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636601,3,0,0,salem,salem
06-09-2025,tamil nadu,Salem,637101,1,0,0,salem,salem
06-09-2025,tamil nadu,Tiruchirappalli,620006,1,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620011,3,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620013,0,2,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620014,1,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620015,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620020,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621111,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621210,3,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621305,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621308,3,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621310,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621312,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621652,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Chennai,600002,4,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600004,3,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600014,5,2,1,chennai,chennai
06-09-2025,tamil nadu,Chennai,600018,0,2,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600020,0,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600028,1,2,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600040,7,3,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600083,1,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600126,1,0,0,chennai,chennai
06-09-2025,tamil nadu,Coimbatore,641001,7,2,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641005,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641009,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641028,3,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641035,4,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Madurai,625103,3,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625205,1,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625207,17,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625214,6,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625218,4,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625221,1,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625501,2,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625701,3,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625707,3,0,0,madurai,madurai
06-09-2025,tamil nadu,Salem,636004,3,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636014,0,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636101,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636309,1,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636351,3,0,0,salem,salem
06-09-2025,tamil nadu,Salem,637103,2,0,0,salem,salem
06-09-2025,tamil nadu,Tiruchirappalli,620008,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620012,3,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620017,1,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620025,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621008,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621112,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621207,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621211,7,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621214,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621215,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621306,0,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621601,1,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621653,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621711,5,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Chennai,600003,1,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600005,2,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600017,1,2,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600026,1,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600032,1,2,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600033,0,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600049,2,2,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600081,1,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600088,1,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600090,1,0,0,chennai,chennai
06-09-2025,tamil nadu,Coimbatore,641002,2,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641010,1,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641019,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641023,1,2,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641030,2,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641032,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641105,2,3,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641108,2,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641110,1,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641653,3,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641659,1,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641668,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,642104,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,642129,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Madurai,625002,1,2,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625005,1,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625008,1,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625009,2,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625105,1,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625106,16,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625109,3,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625503,2,1,0,madurai,madurai
06-09-2025,tamil nadu,Salem,636001,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636012,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636116,0,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636201,4,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636304,2,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636452,2,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636455,2,1,0,salem,salem
06-09-2025,tamil nadu,Tiruchirappalli,620026,0,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621003,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621005,1,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621010,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621203,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621217,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621307,3,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,622102,0,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Chennai,600030,0,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600034,2,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600041,4,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600060,1,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600094,3,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600097,1,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600100,2,1,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600102,1,0,0,chennai,chennai
06-09-2025,tamil nadu,Chennai,600116,1,0,0,chennai,chennai
06-09-2025,tamil nadu,Coimbatore,641003,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641006,2,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641014,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641015,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641016,2,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641022,2,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641034,2,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641045,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641062,3,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641104,2,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641113,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641305,0,1,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Coimbatore,641658,1,0,0,coimbatore,coimbatore
06-09-2025,tamil nadu,Madurai,625007,0,2,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625011,5,1,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625012,2,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625014,1,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625019,0,2,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625535,2,0,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625537,0,2,0,madurai,madurai
06-09-2025,tamil nadu,Madurai,625706,5,0,0,madurai,madurai
06-09-2025,tamil nadu,Salem,636002,0,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636006,2,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636104,1,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636109,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636111,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636113,2,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636121,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636122,2,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636138,2,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636306,2,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636307,0,1,0,salem,salem
06-09-2025,tamil nadu,Salem,636401,1,0,0,salem,salem
06-09-2025,tamil nadu,Salem,636502,2,1,0,salem,salem
06-09-2025,tamil nadu,Salem,637107,0,2,0,salem,salem
06-09-2025,tamil nadu,Salem,637301,3,1,0,salem,salem
06-09-2025,tamil nadu,Tiruchirappalli,620001,3,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620010,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,620102,2,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621001,3,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621012,0,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621208,1,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621209,43,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621213,0,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621302,0,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621314,3,0,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621315,2,1,0,tiruchirappalli,tiruchirappalli
06-09-2025,tamil nadu,Tiruchirappalli,621712,2,0,0,tiruchirappalli,tiruchirappalli
07-09-2025,tamil nadu,Chennai,600003,1,0,0,chennai,chennai
07-09-2025,tamil nadu,Chennai,600004,1,0,0,chennai,chennai
07-09-2025,tamil nadu,Chennai,600014,2,0,0,chennai,chennai
07-09-2025,tamil nadu,Chennai,600042,0,1,0,chennai,chennai
07-09-2025,tamil nadu,Chennai,600119,0,1,0,chennai,chennai
07-09-2025,tamil nadu,Coimbatore,641001,1,0,0,coimbatore,coimbatore
07-09-2025,tamil nadu,Madurai,625002,3,0,0,madurai,madurai
07-09-2025,tamil nadu,Madurai,625018,5,2,0,madurai,madurai
07-09-2025,tamil nadu,Madurai,625019,1,0,0,madurai,madurai
07-09-2025,tamil nadu,Madurai,625110,1,0,0,madurai,madurai
07-09-2025,tamil nadu,Salem,636103,1,0,0,salem,salem
07-09-2025,tamil nadu,Salem,636502,1,0,0,salem,salem
07-09-2025,tamil nadu,Tiruchirappalli,621105,1,0,0,tiruchirappalli,tiruchirappalli
07-09-2025,tamil nadu,Tiruchirappalli,621204,1,0,0,tiruchirappalli,tiruchirappalli
07-09-2025,tamil nadu,Chennai,600012,1,0,0,chennai,chennai
07-09-2025,tamil nadu,Chennai,600092,1,0,0,chennai,chennai
07-09-2025,tamil nadu,Chennai,600116,1,0,0,chennai,chennai
07-09-2025,tamil nadu,Coimbatore,641026,0,2,0,coimbatore,coimbatore
