date,state,district,pincode,demo_age_5_17,demo_age_17_,district_norm,district_final
12-12-2025,rajasthan,Jaipur,303110,2,20,jaipur,jaipur
12-12-2025,rajasthan,Jaipur,303603,4,33,jaipur,jaipur
12-12-2025,rajasthan,Jaipur,303701,3,7,jaipur,jaipur
12-12-2025,rajasthan,Jaipur,303702,3,18,jaipur,jaipur
12-12-2025,rajasthan,Jaipur,303802,1,8,jaipur,jaipur
12-12-2025,rajasthan,Jaipur,303804,5,5,jaipur,jaipur
12-12-2025,rajasthan,Jaipur,303901,2,23,jaipur,jaipur
12-12-2025,rajasthan,Jodhpur,342015,0,2,jodhpur,jodhpur
12-12-2025,rajasthan,Jodhpur,342301,7,40,jodhpur,jodhpur
12-12-2025,rajasthan,Jodhpur,342314,2,7,jodhpur,jodhpur
12-12-2025,rajasthan,Kota,324005,7,57,kota,kota
12-12-2025,rajasthan,Kota,325001,2,23,kota,kota
12-12-2025,rajasthan,Kota,325204,5,35,kota,kota
12-12-2025,rajasthan,Kota,325207,0,3,kota,kota
12-12-2025,rajasthan,Kota,325602,6,10,kota,kota
12-12-2025,rajasthan,Kota,326518,0,9,kota,kota
12-12-2025,rajasthan,Udaipur,313002,3,26,udaipur,udaipur
12-12-2025,rajasthan,Udaipur,313022,2,5,udaipur,udaipur
12-12-2025,rajasthan,Udaipur,313038,6,19,udaipur,udaipur
12-12-2025,rajasthan,Udaipur,313205,0,6,udaipur,udaipur
12-12-2025,rajasthan,Udaipur,313602,2,15,udaipur,udaipur
12-12-2025,rajasthan,Udaipur,313603,1,8,udaipur,udaipur
11-12-2025,rajasthan,Bikaner,334303,1,12,bikaner,bikaner
11-12-2025,rajasthan,Bikaner,334601,0,8,bikaner,bikaner
11-12-2025,rajasthan,Bikaner,334604,1,14,bikaner,bikaner
11-12-2025,rajasthan,Jaipur,302006,5,37,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,302011,0,2,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,302012,14,171,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,302016,4,88,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,302020,9,80,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,302023,0,3,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,302031,5,65,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,302032,0,3,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,303105,4,14,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,303106,1,18,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,303301,3,30,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,303348,1,14,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,303601,2,3,jaipur,jaipur
11-12-2025,rajasthan,Jaipur,303602,3,5,jaipur,jaipur
11-12-2025,rajasthan,Jodhpur,342007,0,11,jodhpur,jodhpur
11-12-2025,rajasthan,Jodhpur,342012,0,6,jodhpur,jodhpur
11-12-2025,rajasthan,Jodhpur,342027,2,22,jodhpur,jodhpur
11-12-2025,rajasthan,Jodhpur,342306,3,22,jodhpur,jodhpur
11-12-2025,rajasthan,Jodhpur,342603,4,17,jodhpur,jodhpur
11-12-2025,rajasthan,Jodhpur,342802,4,14,jodhpur,jodhpur
11-12-2025,rajasthan,Kota,324005,3,52,kota,kota
11-12-2025,rajasthan,Kota,324010,3,19,kota,kota
11-12-2025,rajasthan,Kota,325001,3,31,kota,kota
11-12-2025,rajasthan,Kota,325003,1,18,kota,kota
11-12-2025,rajasthan,Kota,325009,4,18,kota,kota
11-12-2025,rajasthan,Kota,325204,3,30,kota,kota
11-12-2025,rajasthan,Kota,325214,0,9,kota,kota
11-12-2025,rajasthan,Kota,326501,0,1,kota,kota
11-12-2025,rajasthan,Kota,326520,1,9,kota,kota
11-12-2025,rajasthan,Udaipur,313024,0,12,udaipur,udaipur
11-12-2025,rajasthan,Udaipur,313703,0,13,udaipur,udaipur
11-12-2025,rajasthan,Udaipur,313802,2,36,udaipur,udaipur
11-12-2025,rajasthan,Udaipur,313804,5,24,udaipur,udaipur
13-12-2025,rajasthan,Bikaner,331803,6,34,bikaner,bikaner
13-12-2025,rajasthan,Bikaner,334001,16,94,bikaner,bikaner
13-12-2025,rajasthan,Bikaner,334006,0,1,bikaner,bikaner
13-12-2025,rajasthan,Bikaner,334201,2,5,bikaner,bikaner
13-12-2025,rajasthan,Bikaner,334602,0,2,bikaner,bikaner
13-12-2025,rajasthan,Bikaner,334604,0,9,bikaner,bikaner
13-12-2025,rajasthan,Jaipur,302001,4,41,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,302002,6,92,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,302004,5,47,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,302023,0,2,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303004,0,2,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303005,2,17,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303103,3,20,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303105,1,15,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303107,8,15,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303108,6,20,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303110,1,11,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303603,2,15,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303604,4,15,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303802,0,5,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303803,2,8,jaipur,jaipur
13-12-2025,rajasthan,Jaipur,303806,4,14,jaipur,jaipur
13-12-2025,rajasthan,Jodhpur,342005,4,23,jodhpur,jodhpur
13-12-2025,rajasthan,Jodhpur,342023,2,7,jodhpur,jodhpur
13-12-2025,rajasthan,Jodhpur,342024,3,19,jodhpur,jodhpur
13-12-2025,rajasthan,Jodhpur,342027,2,27,jodhpur,jodhpur
13-12-2025,rajasthan,Jodhpur,342303,3,32,jodhpur,jodhpur
13-12-2025,rajasthan,Jodhpur,342311,1,12,jodhpur,jodhpur
13-12-2025,rajasthan,Jodhpur,342601,3,30,jodhpur,jodhpur
13-12-2025,rajasthan,Jodhpur,342603,5,12,jodhpur,jodhpur
13-12-2025,rajasthan,Jodhpur,342606,2,26,jodhpur,jodhpur
13-12-2025,rajasthan,Kota,324004,0,13,kota,kota
13-12-2025,rajasthan,Kota,324007,1,18,kota,kota
13-12-2025,rajasthan,Kota,325001,2,23,kota,kota
13-12-2025,rajasthan,Kota,325003,1,8,kota,kota
13-12-2025,rajasthan,Kota,325004,4,26,kota,kota
13-12-2025,rajasthan,Kota,325009,5,13,kota,kota
13-12-2025,rajasthan,Kota,325207,2,5,kota,kota
13-12-2025,rajasthan,Kota,325214,3,9,kota,kota
13-12-2025,rajasthan,Kota,326518,1,11,kota,kota
13-12-2025,rajasthan,Udaipur,307025,3,38,udaipur,udaipur
13-12-2025,rajasthan,Udaipur,313001,12,86,udaipur,udaipur
13-12-2025,rajasthan,Udaipur,313002,0,19,udaipur,udaipur
13-12-2025,rajasthan,Udaipur,313025,0,1,udaipur,udaipur
13-12-2025,rajasthan,Udaipur,313026,2,10,udaipur,udaipur
13-12-2025,rajasthan,Udaipur,313031,2,14,udaipur,udaipur
13-12-2025,rajasthan,Udaipur,313038,3,18,udaipur,udaipur
13-12-2025,rajasthan,Udaipur,313202,0,7,udaipur,udaipur
13-12-2025,rajasthan,Udaipur,313206,0,9,udaipur,udaipur
13-12-2025,rajasthan,Udaipur,313604,1,21,udaipur,udaipur
13-12-2025,rajasthan,Udaipur,313906,5,13,udaipur,udaipur
07-11-2025,rajasthan,Udaipur,313001,6,103,udaipur,udaipur
07-11-2025,rajasthan,Udaipur,313003,0,3,udaipur,udaipur
07-11-2025,rajasthan,Udaipur,313026,2,18,udaipur,udaipur
07-11-2025,rajasthan,Udaipur,313038,3,37,udaipur,udaipur
07-11-2025,rajasthan,Udaipur,313203,1,12,udaipur,udaipur
07-11-2025,rajasthan,Udaipur,313601,1,21,udaipur,udaipur
07-11-2025,rajasthan,Udaipur,313902,0,26,udaipur,udaipur
09-11-2025,rajasthan,Bikaner,334021,1,4,bikaner,bikaner
09-11-2025,rajasthan,Bikaner,334202,2,5,bikaner,bikaner
09-11-2025,rajasthan,Bikaner,334303,0,1,bikaner,bikaner
09-11-2025,rajasthan,Bikaner,334402,0,1,bikaner,bikaner
09-11-2025,rajasthan,Bikaner,334601,1,2,bikaner,bikaner
09-11-2025,rajasthan,Bikaner,334602,0,3,bikaner,bikaner
09-11-2025,rajasthan,Bikaner,334802,3,8,bikaner,bikaner
09-11-2025,rajasthan,Jaipur,302003,12,44,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,302016,9,25,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,302017,4,28,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,302031,6,35,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,303002,1,5,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,303004,0,1,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,303008,1,11,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,303102,2,2,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,303105,5,1,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,303119,1,1,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,303120,3,9,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,303801,0,3,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,303803,1,4,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,303903,1,4,jaipur,jaipur
09-11-2025,rajasthan,Jaipur,303905,0,10,jaipur,jaipur
09-11-2025,rajasthan,Jodhpur,342011,1,2,jodhpur,jodhpur
09-11-2025,rajasthan,Jodhpur,342013,0,1,jodhpur,jodhpur
09-11-2025,rajasthan,Jodhpur,342027,1,12,jodhpur,jodhpur
09-11-2025,rajasthan,Jodhpur,342028,0,3,jodhpur,jodhpur
09-11-2025,rajasthan,Jodhpur,342311,3,10,jodhpur,jodhpur
09-11-2025,rajasthan,Jodhpur,342802,1,6,jodhpur,jodhpur
09-11-2025,rajasthan,Kota,324006,4,3,kota,kota
09-11-2025,rajasthan,Kota,324009,3,4,kota,kota
09-11-2025,rajasthan,Kota,326530,1,4,kota,kota
09-11-2025,rajasthan,Udaipur,313001,1,21,udaipur,udaipur
09-11-2025,rajasthan,Udaipur,313026,0,1,udaipur,udaipur
09-11-2025,rajasthan,Udaipur,313201,1,3,udaipur,udaipur
09-11-2025,rajasthan,Udaipur,313206,0,1,udaipur,udaipur
09-11-2025,rajasthan,Udaipur,313703,0,3,udaipur,udaipur
09-11-2025,rajasthan,Udaipur,313905,0,2,udaipur,udaipur
15-12-2025,rajasthan,Bikaner,334022,2,5,bikaner,bikaner
15-12-2025,rajasthan,Bikaner,334023,3,18,bikaner,bikaner
15-12-2025,rajasthan,Bikaner,334303,1,5,bikaner,bikaner
15-12-2025,rajasthan,Bikaner,334803,1,42,bikaner,bikaner
15-12-2025,rajasthan,Jaipur,302016,3,71,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,302017,3,40,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,302019,0,20,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,302025,0,1,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,302031,4,32,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,303007,3,11,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,303110,3,5,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,303604,3,16,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,303712,0,3,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,303801,5,9,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,303804,0,6,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,303805,2,22,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,303807,4,9,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,303904,0,11,jaipur,jaipur
15-12-2025,rajasthan,Jaipur,303905,1,10,jaipur,jaipur
15-12-2025,rajasthan,Jodhpur,342006,1,14,jodhpur,jodhpur
15-12-2025,rajasthan,Jodhpur,342022,1,14,jodhpur,jodhpur
15-12-2025,rajasthan,Jodhpur,342024,2,19,jodhpur,jodhpur
15-12-2025,rajasthan,Jodhpur,342025,1,13,jodhpur,jodhpur
15-12-2025,rajasthan,Jodhpur,342037,2,23,jodhpur,jodhpur
15-12-2025,rajasthan,Jodhpur,342301,5,31,jodhpur,jodhpur
15-12-2025,rajasthan,Jodhpur,342302,1,10,jodhpur,jodhpur
15-12-2025,rajasthan,Jodhpur,342304,0,7,jodhpur,jodhpur
15-12-2025,rajasthan,Jodhpur,342601,6,16,jodhpur,jodhpur
15-12-2025,rajasthan,Jodhpur,342801,0,1,jodhpur,jodhpur
15-12-2025,rajasthan,Jodhpur,345023,0,1,jodhpur,jodhpur
15-12-2025,rajasthan,Kota,324002,1,29,kota,kota
15-12-2025,rajasthan,Kota,324004,1,10,kota,kota
15-12-2025,rajasthan,Kota,324008,1,21,kota,kota
15-12-2025,rajasthan,Kota,324010,2,23,kota,kota
15-12-2025,rajasthan,Kota,325003,1,14,kota,kota
15-12-2025,rajasthan,Kota,325208,0,2,kota,kota
15-12-2025,rajasthan,Udaipur,307025,11,98,udaipur,udaipur
15-12-2025,rajasthan,Udaipur,313004,0,1,udaipur,udaipur
15-12-2025,rajasthan,Udaipur,313011,2,23,udaipur,udaipur
15-12-2025,rajasthan,Udaipur,313015,1,4,udaipur,udaipur
15-12-2025,rajasthan,Udaipur,313025,0,2,udaipur,udaipur
15-12-2025,rajasthan,Udaipur,313038,0,8,udaipur,udaipur
15-12-2025,rajasthan,Udaipur,313203,0,12,udaipur,udaipur
15-12-2025,rajasthan,Udaipur,313325,0,1,udaipur,udaipur
15-12-2025,rajasthan,Udaipur,313701,1,33,udaipur,udaipur
15-12-2025,rajasthan,Udaipur,313705,0,24,udaipur,udaipur
16-12-2025,rajasthan,Bikaner,331801,1,6,bikaner,bikaner
16-12-2025,rajasthan,Bikaner,334003,0,2,bikaner,bikaner
16-12-2025,rajasthan,Bikaner,334602,0,5,bikaner,bikaner
16-12-2025,rajasthan,Bikaner,334803,6,49,bikaner,bikaner
16-12-2025,rajasthan,Jaipur,302005,0,1,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,302011,0,4,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,302018,1,28,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,302021,6,26,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,302028,3,13,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,302029,7,66,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,303007,4,22,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,303009,2,9,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,303012,2,36,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,303107,3,10,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,303302,0,18,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,303348,1,12,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,303602,4,8,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,303702,1,21,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,303803,2,14,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,303903,0,18,jaipur,jaipur
16-12-2025,rajasthan,Jaipur,303904,2,9,jaipur,jaipur
16-12-2025,rajasthan,Jodhpur,342008,4,41,jodhpur,jodhpur
16-12-2025,rajasthan,Jodhpur,342301,6,39,jodhpur,jodhpur
16-12-2025,rajasthan,Jodhpur,342311,4,23,jodhpur,jodhpur
16-12-2025,rajasthan,Jodhpur,342601,5,22,jodhpur,jodhpur
16-12-2025,rajasthan,Jodhpur,342603,2,10,jodhpur,jodhpur
16-12-2025,rajasthan,Jodhpur,342604,0,4,jodhpur,jodhpur
16-12-2025,rajasthan,Jodhpur,342901,0,12,jodhpur,jodhpur
16-12-2025,rajasthan,Kota,324004,1,19,kota,kota
16-12-2025,rajasthan,Kota,325203,1,10,kota,kota
16-12-2025,rajasthan,Kota,325207,0,5,kota,kota
16-12-2025,rajasthan,Kota,325214,2,10,kota,kota
16-12-2025,rajasthan,Kota,326530,3,8,kota,kota
18-12-2025,rajasthan,Bikaner,331811,0,1,bikaner,bikaner
18-12-2025,rajasthan,Bikaner,334001,4,20,bikaner,bikaner
18-12-2025,rajasthan,Bikaner,334022,0,1,bikaner,bikaner
18-12-2025,rajasthan,Jaipur,302001,0,5,jaipur,jaipur
18-12-2025,rajasthan,Jaipur,302004,0,10,jaipur,jaipur
18-12-2025,rajasthan,Jaipur,303003,0,2,jaipur,jaipur
18-12-2025,rajasthan,Jaipur,303005,0,2,jaipur,jaipur
18-12-2025,rajasthan,Jaipur,303106,1,4,jaipur,jaipur
18-12-2025,rajasthan,Jaipur,303338,0,2,jaipur,jaipur
18-12-2025,rajasthan,Jaipur,303702,0,3,jaipur,jaipur
18-12-2025,rajasthan,Jaipur,303706,0,2,jaipur,jaipur
18-12-2025,rajasthan,Jaipur,303712,2,1,jaipur,jaipur
18-12-2025,rajasthan,Jaipur,303903,1,1,jaipur,jaipur
18-12-2025,rajasthan,Jodhpur,342007,0,1,jodhpur,jodhpur
18-12-2025,rajasthan,Jodhpur,342301,0,7,jodhpur,jodhpur
18-12-2025,rajasthan,Jodhpur,342305,0,1,jodhpur,jodhpur
18-12-2025,rajasthan,Jodhpur,342603,1,2,jodhpur,jodhpur
18-12-2025,rajasthan,Jodhpur,342606,1,3,jodhpur,jodhpur
18-12-2025,rajasthan,Kota,324004,0,3,kota,kota
18-12-2025,rajasthan,Kota,325003,0,1,kota,kota
18-12-2025,rajasthan,Kota,325601,0,4,kota,kota
18-12-2025,rajasthan,Kota,326520,1,0,kota,kota
18-12-2025,rajasthan,Kota,326529,0,1,kota,kota
18-12-2025,rajasthan,Udaipur,313204,0,6,udaipur,udaipur
18-12-2025,rajasthan,Udaipur,313604,0,3,udaipur,udaipur
18-12-2025,rajasthan,Udaipur,313702,2,4,udaipur,udaipur
18-12-2025,rajasthan,Udaipur,313902,1,3,udaipur,udaipur
19-12-2025,rajasthan,Bikaner,331803,11,39,bikaner,bikaner
19-12-2025,rajasthan,Bikaner,334003,0,11,bikaner,bikaner
19-12-2025,rajasthan,Bikaner,334006,1,0,bikaner,bikaner
19-12-2025,rajasthan,Bikaner,334403,3,7,bikaner,bikaner
19-12-2025,rajasthan,Bikaner,334803,7,63,bikaner,bikaner
19-12-2025,rajasthan,Jaipur,302004,3,46,jaipur,jaipur
19-12-2025,rajasthan,Jaipur,302006,3,32,jaipur,jaipur
19-12-2025,rajasthan,Jaipur,302013,4,39,jaipur,jaipur
19-12-2025,rajasthan,Jaipur,302022,0,5,jaipur,jaipur
19-12-2025,rajasthan,Jaipur,302034,1,17,jaipur,jaipur
19-12-2025,rajasthan,Jaipur,303001,1,6,jaipur,jaipur
19-12-2025,rajasthan,Jaipur,303006,4,13,jaipur,jaipur
19-12-2025,rajasthan,Jaipur,303007,2,25,jaipur,jaipur
19-12-2025,rajasthan,Jaipur,303012,2,31,jaipur,jaipur
19-12-2025,rajasthan,Jaipur,303109,1,20,jaipur,jaipur
19-12-2025,rajasthan,Jaipur,303110,4,8,jaipur,jaipur
19-12-2025,rajasthan,Jaipur,303305,2,11,jaipur,jaipur
19-12-2025,rajasthan,Jodhpur,342301,7,35,jodhpur,jodhpur
19-12-2025,rajasthan,Jodhpur,342306,2,24,jodhpur,jodhpur
19-12-2025,rajasthan,Jodhpur,342604,0,4,jodhpur,jodhpur
19-12-2025,rajasthan,Jodhpur,342605,3,9,jodhpur,jodhpur
19-12-2025,rajasthan,Jodhpur,342802,2,19,jodhpur,jodhpur
19-12-2025,rajasthan,Kota,324004,3,25,kota,kota
19-12-2025,rajasthan,Kota,324006,0,14,kota,kota
19-12-2025,rajasthan,Kota,324007,1,13,kota,kota
19-12-2025,rajasthan,Kota,325207,0,5,kota,kota
19-12-2025,rajasthan,Kota,326518,4,12,kota,kota
19-12-2025,rajasthan,Kota,326519,2,28,kota,kota
19-12-2025,rajasthan,Kota,326530,1,14,kota,kota
19-12-2025,rajasthan,Udaipur,313026,1,24,udaipur,udaipur
19-12-2025,rajasthan,Udaipur,313203,3,8,udaipur,udaipur
19-12-2025,rajasthan,Udaipur,313204,3,14,udaipur,udaipur
19-12-2025,rajasthan,Udaipur,313205,0,5,udaipur,udaipur
19-12-2025,rajasthan,Udaipur,313604,6,49,udaipur,udaipur
19-12-2025,rajasthan,Udaipur,313702,2,10,udaipur,udaipur
19-12-2025,rajasthan,Udaipur,313705,2,24,udaipur,udaipur
19-12-2025,rajasthan,Udaipur,313708,1,25,udaipur,udaipur
19-12-2025,rajasthan,Udaipur,313804,11,31,udaipur,udaipur
19-12-2025,rajasthan,Udaipur,313904,1,1,udaipur,udaipur
19-12-2025,rajasthan,Udaipur,313906,4,17,udaipur,udaipur
20-12-2025,rajasthan,Bikaner,331803,7,26,bikaner,bikaner
20-12-2025,rajasthan,Bikaner,331811,1,12,bikaner,bikaner
20-12-2025,rajasthan,Bikaner,334401,2,16,bikaner,bikaner
20-12-2025,rajasthan,Bikaner,334402,0,18,bikaner,bikaner
20-12-2025,rajasthan,Bikaner,334808,0,8,bikaner,bikaner
20-12-2025,rajasthan,Jaipur,302017,3,47,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,302019,1,26,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,302022,0,5,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,302023,0,2,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,302025,0,2,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,302026,2,26,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,302028,2,17,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,302034,0,11,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303002,0,12,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303006,3,7,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303009,1,9,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303302,1,6,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303305,2,8,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303507,0,3,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303601,2,4,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303803,1,10,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303807,1,5,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303908,1,5,jaipur,jaipur
20-12-2025,rajasthan,Jodhpur,342005,0,25,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342007,0,6,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342008,1,41,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342012,0,5,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342015,0,2,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342022,2,10,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342024,0,18,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342308,2,10,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342311,3,18,jodhpur,jodhpur
20-12-2025,rajasthan,Kota,324004,2,13,kota,kota
20-12-2025,rajasthan,Kota,324005,1,36,kota,kota
20-12-2025,rajasthan,Kota,324009,4,21,kota,kota
20-12-2025,rajasthan,Kota,325001,2,24,kota,kota
20-12-2025,rajasthan,Udaipur,313004,0,1,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313011,1,18,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313204,0,2,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313205,3,13,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313602,1,7,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313604,2,39,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313708,1,21,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313801,2,15,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313804,1,10,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313904,0,1,udaipur,udaipur
25-11-2025,rajasthan,Bikaner,331803,1,5,bikaner,bikaner
25-11-2025,rajasthan,Bikaner,334021,0,2,bikaner,bikaner
25-11-2025,rajasthan,Bikaner,334023,0,8,bikaner,bikaner
25-11-2025,rajasthan,Bikaner,334302,2,1,bikaner,bikaner
25-11-2025,rajasthan,Bikaner,334305,0,4,bikaner,bikaner
25-11-2025,rajasthan,Bikaner,334402,0,2,bikaner,bikaner
25-11-2025,rajasthan,Jaipur,302003,0,7,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,302006,0,15,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,302016,0,25,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,302028,0,3,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,302031,1,15,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,302039,1,16,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,303102,2,1,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,303104,1,2,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,303105,0,4,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,303110,0,1,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,303120,0,2,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,303507,0,1,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,303604,0,6,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,303701,1,5,jaipur,jaipur
25-11-2025,rajasthan,Jaipur,303704,0,2,jaipur,jaipur
25-11-2025,rajasthan,Jodhpur,342028,0,1,jodhpur,jodhpur
25-11-2025,rajasthan,Jodhpur,342304,1,2,jodhpur,jodhpur
25-11-2025,rajasthan,Jodhpur,342308,3,3,jodhpur,jodhpur
25-11-2025,rajasthan,Jodhpur,342309,0,5,jodhpur,jodhpur
25-11-2025,rajasthan,Jodhpur,342314,1,2,jodhpur,jodhpur
25-11-2025,rajasthan,Jodhpur,342602,1,4,jodhpur,jodhpur
25-11-2025,rajasthan,Jodhpur,342606,0,3,jodhpur,jodhpur
25-11-2025,rajasthan,Jodhpur,342801,0,3,jodhpur,jodhpur
25-11-2025,rajasthan,Kota,324004,0,6,kota,kota
25-11-2025,rajasthan,Kota,325001,1,2,kota,kota
25-11-2025,rajasthan,Kota,325009,0,1,kota,kota
25-11-2025,rajasthan,Kota,325203,0,4,kota,kota
25-11-2025,rajasthan,Kota,326520,0,2,kota,kota
25-11-2025,rajasthan,Udaipur,313024,0,3,udaipur,udaipur
25-11-2025,rajasthan,Udaipur,313027,2,6,udaipur,udaipur
25-11-2025,rajasthan,Udaipur,313203,2,1,udaipur,udaipur
25-11-2025,rajasthan,Udaipur,313205,0,2,udaipur,udaipur
25-11-2025,rajasthan,Udaipur,313601,0,1,udaipur,udaipur
25-11-2025,rajasthan,Udaipur,313702,2,3,udaipur,udaipur
25-11-2025,rajasthan,Udaipur,313801,0,5,udaipur,udaipur
29-11-2025,rajasthan,Bikaner,334003,2,5,bikaner,bikaner
29-11-2025,rajasthan,Bikaner,334006,0,1,bikaner,bikaner
29-11-2025,rajasthan,Bikaner,334202,2,7,bikaner,bikaner
29-11-2025,rajasthan,Bikaner,334303,0,4,bikaner,bikaner
29-11-2025,rajasthan,Bikaner,334604,2,3,bikaner,bikaner
