date,state,district,pincode,age_0_5,age_5_17,age_18_greater,district_norm,district_final
16-09-2025,chhattisgarh,Raigarh,496440,4,0,0,raigarh,raigarh
16-09-2025,chhattisgarh,Raigarh,496665,5,0,0,raigarh,raigarh
16-09-2025,chhattisgarh,Raipur,492001,7,0,0,raipur,raipur
16-09-2025,chhattisgarh,Bilaspur,495117,3,3,0,bilaspur,bilaspur
16-09-2025,chhattisgarh,Durg,490001,7,0,0,durg,durg
16-09-2025,chhattisgarh,Durg,490011,2,0,0,durg,durg
16-09-2025,chhattisgarh,Durg,490036,2,1,0,durg,durg
16-09-2025,chhattisgarh,Durg,491107,1,0,0,durg,durg
16-09-2025,chhattisgarh,Durg,491111,4,0,0,durg,durg
16-09-2025,chhattisgarh,Durg,491221,2,0,0,durg,durg
16-09-2025,chhattisgarh,Korba,495678,1,0,0,korba,korba
16-09-2025,chhattisgarh,Raigarh,496001,5,0,0,raigarh,raigarh
16-09-2025,chhattisgarh,Raigarh,496554,2,0,0,raigarh,raigarh
16-09-2025,chhattisgarh,Raipur,493116,3,1,0,raipur,raipur
16-09-2025,chhattisgarh,Raipur,493225,8,0,0,raipur,raipur
16-09-2025,chhattisgarh,Raipur,493441,12,1,0,raipur,raipur
17-09-2025,chhattisgarh,Bilaspur,495006,4,0,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495115,2,0,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495559,0,1,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Durg,491226,1,0,0,durg,durg
17-09-2025,chhattisgarh,Korba,495678,1,0,0,korba,korba
17-09-2025,chhattisgarh,Raigarh,496001,6,0,0,raigarh,raigarh
17-09-2025,chhattisgarh,Raigarh,496113,7,1,0,raigarh,raigarh
17-09-2025,chhattisgarh,Raipur,492004,2,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492007,1,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492010,2,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492015,6,2,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492101,2,0,0,raipur,raipur
17-09-2025,chhattisgarh,Bilaspur,495118,1,2,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495222,0,1,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495330,2,0,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495442,3,0,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495551,21,5,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Durg,490001,1,2,0,durg,durg
17-09-2025,chhattisgarh,Durg,490006,1,0,0,durg,durg
17-09-2025,chhattisgarh,Durg,491331,1,1,0,durg,durg
17-09-2025,chhattisgarh,Korba,495447,0,1,0,korba,korba
17-09-2025,chhattisgarh,Korba,495671,0,1,0,korba,korba
17-09-2025,chhattisgarh,Korba,495674,4,0,0,korba,korba
17-09-2025,chhattisgarh,Raigarh,496445,2,0,0,raigarh,raigarh
17-09-2025,chhattisgarh,Raipur,492006,3,1,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492008,1,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492009,1,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492012,1,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492099,1,2,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493111,3,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493441,7,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493661,8,0,0,raipur,raipur
17-09-2025,chhattisgarh,Bilaspur,495004,4,0,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495117,4,0,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Durg,490023,1,0,0,durg,durg
17-09-2025,chhattisgarh,Durg,491111,3,0,0,durg,durg
17-09-2025,chhattisgarh,Durg,491332,2,0,0,durg,durg
17-09-2025,chhattisgarh,Korba,495119,2,0,0,korba,korba
17-09-2025,chhattisgarh,Korba,495445,8,0,0,korba,korba
17-09-2025,chhattisgarh,Korba,495450,0,1,0,korba,korba
17-09-2025,chhattisgarh,Korba,495452,1,0,0,korba,korba
17-09-2025,chhattisgarh,Korba,495454,1,1,0,korba,korba
17-09-2025,chhattisgarh,Korba,495677,3,1,0,korba,korba
17-09-2025,chhattisgarh,Raigarh,496111,12,3,0,raigarh,raigarh
17-09-2025,chhattisgarh,Raipur,492013,6,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,492014,2,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493225,12,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493885,2,0,0,raipur,raipur
17-09-2025,chhattisgarh,Bilaspur,495009,4,0,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495119,5,3,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495224,7,0,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495550,1,0,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Durg,490024,1,0,0,durg,durg
17-09-2025,chhattisgarh,Durg,491221,3,0,0,durg,durg
17-09-2025,chhattisgarh,Korba,495683,1,0,0,korba,korba
17-09-2025,chhattisgarh,Raigarh,496107,1,1,0,raigarh,raigarh
17-09-2025,chhattisgarh,Raigarh,496661,12,0,1,raigarh,raigarh
17-09-2025,chhattisgarh,Raigarh,496665,1,0,0,raigarh,raigarh
17-09-2025,chhattisgarh,Bilaspur,495001,11,1,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495112,1,0,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495113,3,0,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495116,2,1,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495223,0,1,0,bilaspur,bilaspur
17-09-2025,chhattisgarh,Durg,491001,10,1,0,durg,durg
17-09-2025,chhattisgarh,Durg,491223,1,0,0,durg,durg
17-09-2025,chhattisgarh,Korba,495449,4,0,0,korba,korba
17-09-2025,chhattisgarh,Korba,495453,2,0,0,korba,korba
17-09-2025,chhattisgarh,Korba,495682,1,0,0,korba,korba
17-09-2025,chhattisgarh,Korba,495684,3,0,0,korba,korba
17-09-2025,chhattisgarh,Raigarh,496115,1,0,0,raigarh,raigarh
17-09-2025,chhattisgarh,Raigarh,496116,3,0,0,raigarh,raigarh
17-09-2025,chhattisgarh,Raigarh,496450,3,1,0,raigarh,raigarh
17-09-2025,chhattisgarh,Raigarh,496554,1,0,0,raigarh,raigarh
17-09-2025,chhattisgarh,Raipur,492001,13,5,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493114,2,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493116,1,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493195,2,0,0,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493221,3,0,0,raipur,raipur
18-09-2025,chhattisgarh,Bilaspur,495118,0,1,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495119,0,1,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495550,5,1,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495559,2,0,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Durg,490011,4,1,0,durg,durg
18-09-2025,chhattisgarh,Durg,490025,4,0,0,durg,durg
18-09-2025,chhattisgarh,Durg,491221,6,0,0,durg,durg
18-09-2025,chhattisgarh,Durg,491228,1,0,0,durg,durg
18-09-2025,chhattisgarh,Durg,491331,2,0,0,durg,durg
18-09-2025,chhattisgarh,Korba,495449,2,0,0,korba,korba
18-09-2025,chhattisgarh,Raigarh,496107,2,0,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496440,1,0,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raipur,493195,2,0,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493225,4,1,0,raipur,raipur
18-09-2025,chhattisgarh,Bilaspur,495112,1,0,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495117,4,0,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495449,3,0,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Durg,490009,1,0,0,durg,durg
18-09-2025,chhattisgarh,Durg,490023,6,0,0,durg,durg
18-09-2025,chhattisgarh,Durg,490026,2,0,0,durg,durg
18-09-2025,chhattisgarh,Durg,490042,2,1,0,durg,durg
18-09-2025,chhattisgarh,Durg,491111,4,1,0,durg,durg
18-09-2025,chhattisgarh,Durg,491223,1,0,0,durg,durg
18-09-2025,chhattisgarh,Durg,491332,2,0,0,durg,durg
18-09-2025,chhattisgarh,Korba,495684,3,0,0,korba,korba
18-09-2025,chhattisgarh,Raigarh,496665,3,1,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raipur,492009,2,0,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,492013,7,0,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,492101,2,1,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493441,9,0,0,raipur,raipur
18-09-2025,chhattisgarh,Korba,495447,1,0,0,korba,korba
18-09-2025,chhattisgarh,Korba,495454,3,0,0,korba,korba
18-09-2025,chhattisgarh,Korba,495671,1,0,0,korba,korba
18-09-2025,chhattisgarh,Korba,495674,6,1,0,korba,korba
18-09-2025,chhattisgarh,Korba,495682,2,0,0,korba,korba
18-09-2025,chhattisgarh,Raigarh,496450,2,0,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raipur,492001,12,4,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,492007,6,0,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,492015,3,0,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,492099,5,0,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493114,1,0,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493116,1,0,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493885,1,0,0,raipur,raipur
18-09-2025,chhattisgarh,Bilaspur,495004,7,0,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495009,8,0,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495001,15,1,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495116,7,1,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495224,6,3,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495330,4,0,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495442,21,2,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Durg,490006,5,1,0,durg,durg
18-09-2025,chhattisgarh,Durg,491001,7,2,0,durg,durg
18-09-2025,chhattisgarh,Durg,491107,1,2,0,durg,durg
18-09-2025,chhattisgarh,Korba,495445,9,0,0,korba,korba
18-09-2025,chhattisgarh,Korba,495452,2,0,0,korba,korba
18-09-2025,chhattisgarh,Korba,495677,4,2,0,korba,korba
18-09-2025,chhattisgarh,Raigarh,496100,1,0,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496111,2,1,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496113,10,1,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496445,2,1,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raipur,492004,1,0,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,492014,2,0,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493221,7,1,0,raipur,raipur
18-09-2025,chhattisgarh,Bilaspur,495006,3,1,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495113,6,0,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495115,2,0,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495551,18,1,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495555,3,0,0,bilaspur,bilaspur
18-09-2025,chhattisgarh,Durg,490021,1,0,0,durg,durg
18-09-2025,chhattisgarh,Durg,490024,4,0,0,durg,durg
18-09-2025,chhattisgarh,Durg,490036,3,0,0,durg,durg
18-09-2025,chhattisgarh,Korba,495119,3,0,0,korba,korba
18-09-2025,chhattisgarh,Korba,495446,1,0,0,korba,korba
18-09-2025,chhattisgarh,Korba,495450,1,0,0,korba,korba
18-09-2025,chhattisgarh,Korba,495455,1,0,0,korba,korba
18-09-2025,chhattisgarh,Raigarh,496001,8,0,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496116,3,0,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496118,1,0,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496661,11,0,0,raigarh,raigarh
18-09-2025,chhattisgarh,Raipur,492006,2,1,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,492008,1,1,0,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493661,7,0,0,raipur,raipur
19-09-2025,chhattisgarh,Bilaspur,495449,1,0,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495559,1,0,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Durg,490024,2,0,0,durg,durg
19-09-2025,chhattisgarh,Durg,491111,3,3,0,durg,durg
19-09-2025,chhattisgarh,Korba,495119,1,0,0,korba,korba
19-09-2025,chhattisgarh,Korba,495449,6,1,0,korba,korba
19-09-2025,chhattisgarh,Raigarh,496001,8,0,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496111,1,0,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raipur,493441,5,3,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493881,1,0,0,raipur,raipur
19-09-2025,chhattisgarh,Bilaspur,495113,9,0,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495116,3,1,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495442,6,1,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Durg,490006,7,0,0,durg,durg
19-09-2025,chhattisgarh,Durg,490023,4,2,0,durg,durg
19-09-2025,chhattisgarh,Durg,490026,3,0,0,durg,durg
19-09-2025,chhattisgarh,Durg,490042,0,2,0,durg,durg
19-09-2025,chhattisgarh,Durg,491001,6,1,0,durg,durg
19-09-2025,chhattisgarh,Durg,491221,1,0,0,durg,durg
19-09-2025,chhattisgarh,Korba,495442,1,0,0,korba,korba
19-09-2025,chhattisgarh,Korba,495447,2,0,0,korba,korba
19-09-2025,chhattisgarh,Korba,495450,7,1,0,korba,korba
19-09-2025,chhattisgarh,Korba,495671,1,0,0,korba,korba
19-09-2025,chhattisgarh,Korba,495683,2,0,0,korba,korba
19-09-2025,chhattisgarh,Raigarh,496113,2,1,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496116,4,1,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496551,2,0,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496665,3,1,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raipur,492006,1,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,492011,1,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,492014,2,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,492015,1,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493114,4,0,0,raipur,raipur
19-09-2025,chhattisgarh,Bilaspur,495006,2,0,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495220,2,0,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495330,4,0,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495551,15,4,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Durg,490020,4,0,0,durg,durg
19-09-2025,chhattisgarh,Durg,490021,1,1,0,durg,durg
19-09-2025,chhattisgarh,Durg,491107,4,0,0,durg,durg
19-09-2025,chhattisgarh,Durg,491331,2,0,0,durg,durg
19-09-2025,chhattisgarh,Korba,495453,1,0,0,korba,korba
19-09-2025,chhattisgarh,Korba,495674,8,4,0,korba,korba
19-09-2025,chhattisgarh,Korba,495677,5,0,0,korba,korba
19-09-2025,chhattisgarh,Raigarh,496440,2,0,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raipur,492013,5,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,492099,1,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,492101,6,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493111,1,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493225,12,0,0,raipur,raipur
19-09-2025,chhattisgarh,Bilaspur,495009,1,1,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495112,3,0,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495117,5,2,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495118,3,1,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495224,3,1,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495550,2,0,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Durg,490025,4,0,0,durg,durg
19-09-2025,chhattisgarh,Korba,495445,11,0,0,korba,korba
19-09-2025,chhattisgarh,Korba,495684,1,0,0,korba,korba
19-09-2025,chhattisgarh,Raigarh,496100,1,0,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496107,2,0,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496115,1,0,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496445,0,1,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raipur,492007,2,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493195,1,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493221,8,1,0,raipur,raipur
19-09-2025,chhattisgarh,Bilaspur,495001,11,4,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495119,3,2,0,bilaspur,bilaspur
19-09-2025,chhattisgarh,Durg,490001,1,0,0,durg,durg
19-09-2025,chhattisgarh,Durg,490011,2,0,0,durg,durg
19-09-2025,chhattisgarh,Korba,495446,4,0,0,korba,korba
19-09-2025,chhattisgarh,Korba,495678,1,0,0,korba,korba
19-09-2025,chhattisgarh,Raigarh,496118,1,0,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496450,0,1,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496661,4,0,0,raigarh,raigarh
19-09-2025,chhattisgarh,Raipur,492001,11,3,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,492009,1,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,492010,1,0,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493661,12,1,0,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493885,2,0,0,raipur,raipur
20-09-2025,chhattisgarh,Bilaspur,495112,1,2,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Durg,490001,1,0,0,durg,durg
20-09-2025,chhattisgarh,Durg,490020,1,0,0,durg,durg
20-09-2025,chhattisgarh,Korba,495450,2,0,0,korba,korba
20-09-2025,chhattisgarh,Korba,495674,3,0,0,korba,korba
20-09-2025,chhattisgarh,Raigarh,496118,1,0,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raipur,492001,17,4,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492006,1,0,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492015,3,0,0,raipur,raipur
20-09-2025,chhattisgarh,Bilaspur,495113,3,0,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495118,1,1,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495550,2,0,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495551,4,2,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Durg,490011,0,1,0,durg,durg
20-09-2025,chhattisgarh,Durg,491107,1,1,0,durg,durg
20-09-2025,chhattisgarh,Korba,495447,1,0,0,korba,korba
20-09-2025,chhattisgarh,Korba,495677,3,0,0,korba,korba
20-09-2025,chhattisgarh,Korba,495683,2,0,0,korba,korba
20-09-2025,chhattisgarh,Raigarh,496113,2,0,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raigarh,496116,2,0,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raigarh,496445,1,0,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raipur,493111,4,1,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,493221,3,0,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,493661,13,0,0,raipur,raipur
20-09-2025,chhattisgarh,Bilaspur,495116,4,2,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495224,4,1,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495330,3,0,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495442,0,1,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495555,1,1,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Durg,490006,3,0,0,durg,durg
20-09-2025,chhattisgarh,Durg,490021,1,0,0,durg,durg
20-09-2025,chhattisgarh,Durg,490036,2,0,0,durg,durg
20-09-2025,chhattisgarh,Durg,491001,3,1,0,durg,durg
20-09-2025,chhattisgarh,Korba,495119,5,0,0,korba,korba
20-09-2025,chhattisgarh,Korba,495684,5,0,0,korba,korba
20-09-2025,chhattisgarh,Raigarh,496001,5,1,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raigarh,496111,4,1,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raigarh,496554,1,0,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raipur,492010,2,1,0,raipur,raipur
20-09-2025,chhattisgarh,Bilaspur,495001,10,1,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495006,5,1,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495009,1,0,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495115,1,0,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495220,2,1,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495449,1,0,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Durg,491331,1,0,0,durg,durg
20-09-2025,chhattisgarh,Korba,495671,2,0,0,korba,korba
20-09-2025,chhattisgarh,Korba,495678,1,0,0,korba,korba
20-09-2025,chhattisgarh,Raigarh,496107,1,0,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raigarh,496450,2,0,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raigarh,496551,1,0,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raigarh,496661,9,0,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raipur,492003,1,0,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492007,1,0,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492008,1,0,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492014,7,0,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492099,4,1,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,493441,3,0,0,raipur,raipur
20-09-2025,chhattisgarh,Bilaspur,495004,7,0,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495559,2,0,0,bilaspur,bilaspur
20-09-2025,chhattisgarh,Durg,490023,1,1,0,durg,durg
20-09-2025,chhattisgarh,Durg,490024,1,0,0,durg,durg
20-09-2025,chhattisgarh,Durg,490025,1,1,0,durg,durg
20-09-2025,chhattisgarh,Durg,490026,2,0,0,durg,durg
20-09-2025,chhattisgarh,Durg,491111,4,0,0,durg,durg
20-09-2025,chhattisgarh,Durg,491332,1,0,0,durg,durg
20-09-2025,chhattisgarh,Korba,495445,4,0,0,korba,korba
20-09-2025,chhattisgarh,Korba,495449,6,1,0,korba,korba
20-09-2025,chhattisgarh,Korba,495452,2,0,0,korba,korba
20-09-2025,chhattisgarh,Raigarh,496100,1,0,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raigarh,496440,10,0,0,raigarh,raigarh
20-09-2025,chhattisgarh,Raipur,492009,4,1,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492011,1,0,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492012,2,0,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492013,5,1,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,493225,8,2,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,493881,1,0,0,raipur,raipur
20-09-2025,chhattisgarh,Raipur,493996,0,1,0,raipur,raipur
21-09-2025,chhattisgarh,Durg,491111,1,0,0,durg,durg
21-09-2025,chhattisgarh,Raipur,492009,2,0,0,raipur,raipur
21-09-2025,chhattisgarh,Raipur,492001,0,1,0,raipur,raipur
21-09-2025,chhattisgarh,Bilaspur,495117,1,0,0,bilaspur,bilaspur
21-09-2025,chhattisgarh,Raipur,492013,1,0,0,raipur,raipur
21-09-2025,chhattisgarh,Raipur,493225,1,0,0,raipur,raipur
21-09-2025,chhattisgarh,Bilaspur,495119,1,0,0,bilaspur,bilaspur
21-09-2025,chhattisgarh,Korba,495674,0,2,0,korba,korba
21-09-2025,chhattisgarh,Raipur,492008,0,1,0,raipur,raipur
21-09-2025,chhattisgarh,Raipur,493221,1,0,0,raipur,raipur
22-09-2025,chhattisgarh,Bilaspur,495001,8,2,0,bilaspur,bilaspur
22-09-2025,chhattisgarh,Bilaspur,495004,4,1,0,bilaspur,bilaspur
22-09-2025,chhattisgarh,Bilaspur,495006,1,3,0,bilaspur,bilaspur
22-09-2025,chhattisgarh,Bilaspur,495112,2,0,0,bilaspur,bilaspur
22-09-2025,chhattisgarh,Bilaspur,495115,0,2,0,bilaspur,bilaspur
22-09-2025,chhattisgarh,Bilaspur,495222,2,0,0,bilaspur,bilaspur
22-09-2025,chhattisgarh,Bilaspur,495330,2,0,0,bilaspur,bilaspur
22-09-2025,chhattisgarh,Bilaspur,495551,19,4,0,bilaspur,bilaspur
22-09-2025,chhattisgarh,Durg,490021,1,0,0,durg,durg
22-09-2025,chhattisgarh,Durg,490024,1,0,0,durg,durg
22-09-2025,chhattisgarh,Durg,491221,4,1,0,durg,durg
22-09-2025,chhattisgarh,Korba,495119,1,3,0,korba,korba
22-09-2025,chhattisgarh,Korba,495445,10,0,0,korba,korba
22-09-2025,chhattisgarh,Korba,495446,5,0,0,korba,korba
22-09-2025,chhattisgarh,Korba,495452,1,1,0,korba,korba
22-09-2025,chhattisgarh,Raipur,492001,2,6,0,raipur,raipur
22-09-2025,chhattisgarh,Raipur,492004,1,0,0,raipur,raipur
22-09-2025,chhattisgarh,Raipur,492099,4,1,0,raipur,raipur
22-09-2025,chhattisgarh,Raipur,493116,1,1,0,raipur,raipur
22-09-2025,chhattisgarh,Bilaspur,495009,1,0,0,bilaspur,bilaspur
22-09-2025,chhattisgarh,Bilaspur,495550,5,0,0,bilaspur,bilaspur
22-09-2025,chhattisgarh,Durg,490006,2,0,0,durg,durg
22-09-2025,chhattisgarh,Durg,491107,1,0,0,durg,durg
22-09-2025,chhattisgarh,Durg,491331,5,0,0,durg,durg
22-09-2025,chhattisgarh,Korba,495449,5,1,0,korba,korba
