date,state,district,pincode,bio_age_5_17,bio_age_17_,district_norm,district_final
20-09-2025,chhattisgarh,Raigarh,496440,7,50,raigarh,raigarh
20-09-2025,chhattisgarh,Raipur,492004,2,6,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492009,1,12,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492011,3,4,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492012,1,3,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492013,10,19,raipur,raipur
20-09-2025,chhattisgarh,Raipur,492109,0,6,raipur,raipur
20-09-2025,chhattisgarh,Raipur,493225,15,56,raipur,raipur
20-09-2025,chhattisgarh,Raipur,493881,1,2,raipur,raipur
20-09-2025,chhattisgarh,Raipur,493885,3,9,raipur,raipur
20-09-2025,chhattisgarh,Raipur,493996,0,5,raipur,raipur
13-10-2025,chhattisgarh,Raipur,493111,0,1,raipur,raipur
13-10-2025,chhattisgarh,Raipur,493221,0,1,raipur,raipur
13-10-2025,chhattisgarh,Raipur,493890,0,1,raipur,raipur
13-10-2025,chhattisgarh,Raigarh,496440,0,1,raigarh,raigarh
13-10-2025,chhattisgarh,Raigarh,496661,0,2,raigarh,raigarh
13-10-2025,chhattisgarh,Raigarh,496445,0,2,raigarh,raigarh
15-10-2025,chhattisgarh,Bilaspur,495224,24,27,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495446,0,4,bilaspur,bilaspur
15-10-2025,chhattisgarh,Durg,490006,10,17,durg,durg
15-10-2025,chhattisgarh,Durg,490009,1,3,durg,durg
15-10-2025,chhattisgarh,Durg,490026,5,1,durg,durg
15-10-2025,chhattisgarh,Korba,495119,8,21,korba,korba
15-10-2025,chhattisgarh,Korba,495442,3,4,korba,korba
15-10-2025,chhattisgarh,Korba,495452,4,4,korba,korba
15-10-2025,chhattisgarh,Raigarh,496111,17,54,raigarh,raigarh
15-10-2025,chhattisgarh,Raipur,492015,5,39,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493116,3,17,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493118,2,0,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493441,7,36,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493888,0,4,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493996,1,8,raipur,raipur
15-10-2025,chhattisgarh,Bilaspur,495001,29,64,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495004,28,25,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495009,2,2,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495117,67,33,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495118,50,38,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495119,41,36,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495442,7,40,bilaspur,bilaspur
15-10-2025,chhattisgarh,Durg,490036,4,8,durg,durg
15-10-2025,chhattisgarh,Durg,490042,6,22,durg,durg
15-10-2025,chhattisgarh,Durg,491221,3,6,durg,durg
15-10-2025,chhattisgarh,Durg,491222,1,1,durg,durg
15-10-2025,chhattisgarh,Durg,491223,5,27,durg,durg
15-10-2025,chhattisgarh,Korba,495446,16,18,korba,korba
15-10-2025,chhattisgarh,Korba,495674,18,54,korba,korba
15-10-2025,chhattisgarh,Korba,495682,1,1,korba,korba
15-10-2025,chhattisgarh,Korba,495683,1,12,korba,korba
15-10-2025,chhattisgarh,Raigarh,496440,7,32,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496450,59,48,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496551,55,31,raigarh,raigarh
15-10-2025,chhattisgarh,Raipur,492003,1,3,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492004,1,9,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492099,2,16,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493221,9,36,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493229,0,1,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493661,9,32,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493992,2,5,raipur,raipur
15-10-2025,chhattisgarh,Bilaspur,495113,6,36,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495220,4,8,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495330,3,25,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495559,5,9,bilaspur,bilaspur
15-10-2025,chhattisgarh,Durg,490024,5,29,durg,durg
15-10-2025,chhattisgarh,Durg,490025,3,21,durg,durg
15-10-2025,chhattisgarh,Durg,491107,9,26,durg,durg
15-10-2025,chhattisgarh,Durg,491226,0,1,durg,durg
15-10-2025,chhattisgarh,Durg,491227,2,3,durg,durg
15-10-2025,chhattisgarh,Durg,491331,35,19,durg,durg
15-10-2025,chhattisgarh,Durg,491332,7,7,durg,durg
15-10-2025,chhattisgarh,Durg,491340,0,1,durg,durg
15-10-2025,chhattisgarh,Korba,495450,11,6,korba,korba
15-10-2025,chhattisgarh,Korba,495671,4,7,korba,korba
15-10-2025,chhattisgarh,Korba,495684,10,13,korba,korba
15-10-2025,chhattisgarh,Raigarh,496100,2,18,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496113,4,130,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496115,2,2,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496116,17,94,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496118,5,39,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496445,73,39,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496554,20,31,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496661,14,84,raigarh,raigarh
15-10-2025,chhattisgarh,Raipur,492007,4,10,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492013,4,12,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492014,1,5,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492109,1,2,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493111,7,38,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493114,2,9,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493889,2,7,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493890,0,9,raipur,raipur
16-10-2025,chhattisgarh,Bilaspur,495112,3,16,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495224,18,17,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495330,13,19,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495449,6,12,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495559,5,13,bilaspur,bilaspur
16-10-2025,chhattisgarh,Durg,490001,4,12,durg,durg
16-10-2025,chhattisgarh,Durg,490006,8,17,durg,durg
16-10-2025,chhattisgarh,Durg,490020,2,3,durg,durg
16-10-2025,chhattisgarh,Durg,491001,27,55,durg,durg
16-10-2025,chhattisgarh,Durg,491111,20,42,durg,durg
16-10-2025,chhattisgarh,Durg,491332,8,5,durg,durg
16-10-2025,chhattisgarh,Korba,495445,22,74,korba,korba
16-10-2025,chhattisgarh,Korba,495447,2,3,korba,korba
16-10-2025,chhattisgarh,Korba,495450,5,1,korba,korba
16-10-2025,chhattisgarh,Korba,495452,7,6,korba,korba
16-10-2025,chhattisgarh,Korba,495682,1,4,korba,korba
16-10-2025,chhattisgarh,Raigarh,496100,6,21,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496107,13,78,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496111,19,55,raigarh,raigarh
16-10-2025,chhattisgarh,Raipur,492001,29,66,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492004,1,2,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492013,5,14,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492099,1,8,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493221,8,42,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493225,11,34,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493661,16,36,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493881,1,5,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493890,0,18,raipur,raipur
16-10-2025,chhattisgarh,Bilaspur,495009,4,5,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495550,6,19,bilaspur,bilaspur
16-10-2025,chhattisgarh,Korba,495446,20,16,korba,korba
16-10-2025,chhattisgarh,Korba,495454,6,6,korba,korba
16-10-2025,chhattisgarh,Korba,495671,6,9,korba,korba
16-10-2025,chhattisgarh,Korba,495674,18,36,korba,korba
16-10-2025,chhattisgarh,Raigarh,496115,3,8,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496445,67,34,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496661,24,56,raigarh,raigarh
16-10-2025,chhattisgarh,Raipur,492003,0,2,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492006,2,2,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492008,0,4,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492015,6,17,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493113,0,5,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493116,1,17,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493445,0,1,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493885,0,7,raipur,raipur
16-10-2025,chhattisgarh,Bilaspur,495001,39,74,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495113,16,26,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495115,2,6,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495116,11,62,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495117,72,29,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495118,60,29,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495220,4,7,bilaspur,bilaspur
16-10-2025,chhattisgarh,Durg,490009,1,1,durg,durg
16-10-2025,chhattisgarh,Durg,490011,5,7,durg,durg
16-10-2025,chhattisgarh,Durg,490026,8,7,durg,durg
16-10-2025,chhattisgarh,Durg,490036,2,17,durg,durg
16-10-2025,chhattisgarh,Durg,491225,1,1,durg,durg
16-10-2025,chhattisgarh,Korba,495119,4,11,korba,korba
16-10-2025,chhattisgarh,Korba,495453,1,2,korba,korba
16-10-2025,chhattisgarh,Raigarh,496001,28,98,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496113,16,144,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496220,1,0,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496440,10,20,raigarh,raigarh
16-10-2025,chhattisgarh,Raipur,492010,9,9,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492011,2,2,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492109,2,4,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493114,1,13,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493992,5,1,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493996,0,4,raipur,raipur
16-10-2025,chhattisgarh,Raigarh,496116,14,89,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496118,5,33,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496551,55,38,raigarh,raigarh
16-10-2025,chhattisgarh,Raipur,492007,3,11,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492101,13,27,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493111,6,30,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493118,1,0,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493441,9,29,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493889,0,1,raipur,raipur
16-10-2025,chhattisgarh,Bilaspur,495004,21,17,bilaspur,bilaspur
16-10-2025,chhattisgarh,Durg,490021,2,3,durg,durg
16-10-2025,chhattisgarh,Durg,490022,1,1,durg,durg
16-10-2025,chhattisgarh,Durg,490023,12,29,durg,durg
16-10-2025,chhattisgarh,Durg,490024,12,22,durg,durg
16-10-2025,chhattisgarh,Durg,490025,6,19,durg,durg
16-10-2025,chhattisgarh,Durg,490042,5,21,durg,durg
16-10-2025,chhattisgarh,Durg,491223,3,11,durg,durg
16-10-2025,chhattisgarh,Durg,491228,0,6,durg,durg
16-10-2025,chhattisgarh,Durg,491331,15,24,durg,durg
16-10-2025,chhattisgarh,Korba,495442,1,3,korba,korba
16-10-2025,chhattisgarh,Korba,495684,14,11,korba,korba
16-10-2025,chhattisgarh,Raigarh,496450,59,44,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496554,14,32,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496665,5,36,raigarh,raigarh
16-10-2025,chhattisgarh,Raipur,492009,9,9,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492014,3,3,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493888,1,0,raipur,raipur
17-10-2025,chhattisgarh,Bilaspur,495004,12,23,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495009,5,6,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495113,5,24,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495224,13,18,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495330,9,18,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495555,2,12,bilaspur,bilaspur
17-10-2025,chhattisgarh,Durg,490006,8,13,durg,durg
17-10-2025,chhattisgarh,Durg,490023,7,27,durg,durg
17-10-2025,chhattisgarh,Durg,490024,7,8,durg,durg
17-10-2025,chhattisgarh,Durg,490025,5,14,durg,durg
17-10-2025,chhattisgarh,Durg,491340,0,1,durg,durg
17-10-2025,chhattisgarh,Korba,495445,23,62,korba,korba
17-10-2025,chhattisgarh,Korba,495455,1,0,korba,korba
17-10-2025,chhattisgarh,Korba,495678,1,6,korba,korba
17-10-2025,chhattisgarh,Raigarh,496001,44,126,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496100,20,16,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496118,4,29,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496450,64,22,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496661,13,43,raigarh,raigarh
17-10-2025,chhattisgarh,Raipur,492004,2,4,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492007,2,2,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492099,7,7,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492109,0,3,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493114,2,2,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493441,15,15,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493992,1,0,raipur,raipur
17-10-2025,chhattisgarh,Bilaspur,495442,12,24,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495449,4,8,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495559,1,7,bilaspur,bilaspur
17-10-2025,chhattisgarh,Durg,490020,3,2,durg,durg
17-10-2025,chhattisgarh,Durg,491001,34,60,durg,durg
17-10-2025,chhattisgarh,Durg,491228,1,4,durg,durg
17-10-2025,chhattisgarh,Korba,495442,0,3,korba,korba
17-10-2025,chhattisgarh,Korba,495446,12,13,korba,korba
17-10-2025,chhattisgarh,Korba,495447,2,4,korba,korba
17-10-2025,chhattisgarh,Korba,495677,9,15,korba,korba
17-10-2025,chhattisgarh,Korba,495683,7,8,korba,korba
17-10-2025,chhattisgarh,Raigarh,496107,13,70,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496111,7,37,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496113,14,66,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496220,0,2,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496665,4,37,raigarh,raigarh
17-10-2025,chhattisgarh,Raipur,492006,4,5,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493111,4,22,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493116,2,8,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493195,1,1,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493221,6,26,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493888,0,1,raipur,raipur
17-10-2025,chhattisgarh,Bilaspur,495442,12,24,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495449,4,8,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495559,1,7,bilaspur,bilaspur
17-10-2025,chhattisgarh,Durg,490020,3,2,durg,durg
17-10-2025,chhattisgarh,Durg,491001,34,60,durg,durg
17-10-2025,chhattisgarh,Durg,491228,1,4,durg,durg
17-10-2025,chhattisgarh,Korba,495442,0,3,korba,korba
17-10-2025,chhattisgarh,Korba,495446,12,13,korba,korba
17-10-2025,chhattisgarh,Korba,495447,2,4,korba,korba
17-10-2025,chhattisgarh,Korba,495677,9,15,korba,korba
17-10-2025,chhattisgarh,Korba,495683,7,8,korba,korba
17-10-2025,chhattisgarh,Raigarh,496107,13,70,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496111,7,37,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496113,14,66,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496220,0,2,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496665,4,37,raigarh,raigarh
17-10-2025,chhattisgarh,Raipur,492006,4,5,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493111,4,22,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493116,2,8,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493195,1,1,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493221,6,26,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493888,0,1,raipur,raipur
17-10-2025,chhattisgarh,Bilaspur,495112,9,8,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495116,15,48,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495117,44,47,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495223,2,2,bilaspur,bilaspur
17-10-2025,chhattisgarh,Durg,490001,0,8,durg,durg
17-10-2025,chhattisgarh,Durg,490011,7,7,durg,durg
17-10-2025,chhattisgarh,Durg,491107,6,14,durg,durg
17-10-2025,chhattisgarh,Durg,491331,13,11,durg,durg
17-10-2025,chhattisgarh,Korba,495119,10,23,korba,korba
17-10-2025,chhattisgarh,Korba,495452,1,3,korba,korba
17-10-2025,chhattisgarh,Korba,495453,2,2,korba,korba
17-10-2025,chhattisgarh,Korba,495454,5,5,korba,korba
17-10-2025,chhattisgarh,Korba,495684,11,12,korba,korba
17-10-2025,chhattisgarh,Raigarh,496440,12,28,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496551,40,29,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496554,4,27,raigarh,raigarh
17-10-2025,chhattisgarh,Raipur,492012,3,0,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492014,3,3,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492101,6,23,raipur,raipur
17-10-2025,chhattisgarh,Bilaspur,495001,35,45,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495006,3,12,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495118,40,22,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495119,70,36,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495550,15,15,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495551,21,43,bilaspur,bilaspur
17-10-2025,chhattisgarh,Durg,490036,3,14,durg,durg
17-10-2025,chhattisgarh,Durg,490042,12,4,durg,durg
17-10-2025,chhattisgarh,Durg,491111,28,32,durg,durg
17-10-2025,chhattisgarh,Durg,491222,0,3,durg,durg
17-10-2025,chhattisgarh,Durg,491226,3,0,durg,durg
17-10-2025,chhattisgarh,Durg,491332,3,4,durg,durg
17-10-2025,chhattisgarh,Raigarh,496115,3,20,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496116,9,66,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496445,36,37,raigarh,raigarh
17-10-2025,chhattisgarh,Raipur,492001,22,38,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492008,4,1,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492010,5,3,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492013,5,6,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493225,12,17,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493661,10,27,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493881,0,1,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493890,0,3,raipur,raipur
17-10-2025,chhattisgarh,Bilaspur,495115,0,2,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495220,4,7,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495222,1,0,bilaspur,bilaspur
17-10-2025,chhattisgarh,Durg,490021,2,5,durg,durg
17-10-2025,chhattisgarh,Durg,490026,0,7,durg,durg
17-10-2025,chhattisgarh,Durg,491221,0,11,durg,durg
17-10-2025,chhattisgarh,Durg,491223,4,8,durg,durg
17-10-2025,chhattisgarh,Durg,491227,1,0,durg,durg
17-10-2025,chhattisgarh,Korba,495449,14,40,korba,korba
17-10-2025,chhattisgarh,Korba,495450,4,4,korba,korba
17-10-2025,chhattisgarh,Korba,495671,0,3,korba,korba
17-10-2025,chhattisgarh,Korba,495674,17,83,korba,korba
17-10-2025,chhattisgarh,Korba,495682,0,4,korba,korba
17-10-2025,chhattisgarh,Raipur,492003,3,2,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492005,0,1,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492009,2,14,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492011,2,3,raipur,raipur
17-10-2025,chhattisgarh,Raipur,492015,4,6,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493885,1,2,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493889,0,1,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493996,0,4,raipur,raipur
18-10-2025,chhattisgarh,Bilaspur,495004,18,18,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495006,7,13,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495112,12,20,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495119,96,36,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495220,4,3,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495442,9,27,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495449,6,12,bilaspur,bilaspur
18-10-2025,chhattisgarh,Durg,490006,6,18,durg,durg
18-10-2025,chhattisgarh,Durg,490011,4,9,durg,durg
18-10-2025,chhattisgarh,Durg,490020,2,4,durg,durg
18-10-2025,chhattisgarh,Durg,490023,14,25,durg,durg
18-10-2025,chhattisgarh,Durg,490026,2,3,durg,durg
18-10-2025,chhattisgarh,Durg,490036,4,10,durg,durg
18-10-2025,chhattisgarh,Durg,491222,1,1,durg,durg
18-10-2025,chhattisgarh,Durg,491226,0,5,durg,durg
18-10-2025,chhattisgarh,Durg,491331,33,26,durg,durg
18-10-2025,chhattisgarh,Korba,495450,2,5,korba,korba
18-10-2025,chhattisgarh,Korba,495678,0,3,korba,korba
18-10-2025,chhattisgarh,Korba,495682,1,3,korba,korba
18-10-2025,chhattisgarh,Korba,495683,6,8,korba,korba
18-10-2025,chhattisgarh,Raigarh,496220,0,3,raigarh,raigarh
18-10-2025,chhattisgarh,Raigarh,496445,63,52,raigarh,raigarh
18-10-2025,chhattisgarh,Raipur,492001,28,45,raipur,raipur
18-10-2025,chhattisgarh,Raipur,493195,0,2,raipur,raipur
18-10-2025,chhattisgarh,Raipur,493881,0,1,raipur,raipur
18-10-2025,chhattisgarh,Bilaspur,495009,7,14,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495222,2,0,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495551,34,58,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495559,5,10,bilaspur,bilaspur
18-10-2025,chhattisgarh,Durg,490001,4,6,durg,durg
18-10-2025,chhattisgarh,Durg,490021,4,4,durg,durg
18-10-2025,chhattisgarh,Durg,491001,29,72,durg,durg
18-10-2025,chhattisgarh,Durg,491221,3,17,durg,durg
18-10-2025,chhattisgarh,Durg,491223,2,18,durg,durg
18-10-2025,chhattisgarh,Durg,491225,0,3,durg,durg
18-10-2025,chhattisgarh,Korba,495119,10,46,korba,korba
18-10-2025,chhattisgarh,Korba,495446,8,17,korba,korba
18-10-2025,chhattisgarh,Korba,495454,11,18,korba,korba
18-10-2025,chhattisgarh,Raigarh,496001,28,136,raigarh,raigarh
18-10-2025,chhattisgarh,Raigarh,496115,8,24,raigarh,raigarh
18-10-2025,chhattisgarh,Raigarh,496118,7,58,raigarh,raigarh
18-10-2025,chhattisgarh,Raigarh,496665,11,27,raigarh,raigarh
18-10-2025,chhattisgarh,Raipur,492005,0,2,raipur,raipur
18-10-2025,chhattisgarh,Raipur,492007,1,4,raipur,raipur
18-10-2025,chhattisgarh,Raipur,492011,1,5,raipur,raipur
18-10-2025,chhattisgarh,Raipur,492013,3,7,raipur,raipur
18-10-2025,chhattisgarh,Raipur,493113,1,2,raipur,raipur
18-10-2025,chhattisgarh,Raipur,493885,14,10,raipur,raipur
18-10-2025,chhattisgarh,Bilaspur,495113,7,28,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495117,68,43,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495118,49,45,bilaspur,bilaspur
18-10-2025,chhattisgarh,Durg,490024,9,12,durg,durg
18-10-2025,chhattisgarh,Durg,491111,19,29,durg,durg
18-10-2025,chhattisgarh,Durg,491227,1,0,durg,durg
18-10-2025,chhattisgarh,Korba,495671,2,5,korba,korba
18-10-2025,chhattisgarh,Korba,495677,10,13,korba,korba
18-10-2025,chhattisgarh,Raigarh,496551,42,40,raigarh,raigarh
18-10-2025,chhattisgarh,Raigarh,496554,8,47,raigarh,raigarh
18-10-2025,chhattisgarh,Raipur,492004,4,4,raipur,raipur
18-10-2025,chhattisgarh,Raipur,492012,0,1,raipur,raipur
18-10-2025,chhattisgarh,Raipur,492109,0,8,raipur,raipur
18-10-2025,chhattisgarh,Raipur,493114,3,6,raipur,raipur
18-10-2025,chhattisgarh,Raipur,493221,10,44,raipur,raipur
18-10-2025,chhattisgarh,Raipur,493441,21,32,raipur,raipur
18-10-2025,chhattisgarh,Raipur,493992,0,3,raipur,raipur
18-10-2025,chhattisgarh,Raipur,493996,5,1,raipur,raipur
18-10-2025,chhattisgarh,Bilaspur,495001,58,63,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495223,3,1,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495446,1,1,bilaspur,bilaspur
18-10-2025,chhattisgarh,Bilaspur,495555,2,17,bilaspur,bilaspur
18-10-2025,chhattisgarh,Durg,491228,1,5,durg,durg
18-10-2025,chhattisgarh,Durg,491332,4,9,durg,durg
18-10-2025,chhattisgarh,Durg,491337,1,1,durg,durg
18-10-2025,chhattisgarh,Durg,491340,0,1,durg,durg
18-10-2025,chhattisgarh,Korba,495442,0,1,korba,korba
