date,state,district,pincode,bio_age_5_17,bio_age_17_,district_norm,district_final
09-09-2025,rajasthan,Udaipur,313322,5,4,udaipur,udaipur
09-09-2025,rajasthan,Udaipur,313325,0,1,udaipur,udaipur
09-09-2025,rajasthan,Udaipur,313602,32,13,udaipur,udaipur
09-09-2025,rajasthan,Udaipur,313702,16,14,udaipur,udaipur
09-09-2025,rajasthan,Udaipur,313703,42,12,udaipur,udaipur
09-09-2025,rajasthan,Udaipur,313706,50,13,udaipur,udaipur
09-09-2025,rajasthan,Udaipur,313708,81,6,udaipur,udaipur
09-09-2025,rajasthan,Udaipur,313801,39,14,udaipur,udaipur
09-09-2025,rajasthan,Udaipur,313804,46,9,udaipur,udaipur
09-09-2025,rajasthan,Udaipur,313903,54,8,udaipur,udaipur
09-09-2025,rajasthan,Udaipur,313905,18,8,udaipur,udaipur
10-09-2025,rajasthan,Jodhpur,342012,10,2,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342022,80,13,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342304,10,7,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342605,17,8,jodhpur,jodhpur
10-09-2025,rajasthan,Kota,324001,35,22,kota,kota
10-09-2025,rajasthan,Kota,324003,6,2,kota,kota
10-09-2025,rajasthan,Kota,324005,43,29,kota,kota
10-09-2025,rajasthan,Kota,325214,30,8,kota,kota
10-09-2025,rajasthan,Kota,326517,28,4,kota,kota
10-09-2025,rajasthan,Udaipur,313001,134,62,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313003,10,10,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313024,27,11,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313027,142,33,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313031,117,28,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313604,66,27,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313706,40,15,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313708,63,9,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313804,61,21,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313905,17,7,udaipur,udaipur
10-09-2025,rajasthan,Bikaner,331801,5,5,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,331811,14,14,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334004,55,23,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334022,22,12,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334201,58,10,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334302,49,26,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334303,55,14,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334802,92,17,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334808,13,2,bikaner,bikaner
10-09-2025,rajasthan,Jaipur,302004,35,17,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302012,98,69,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302017,57,61,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302021,21,20,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302029,55,29,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303006,18,5,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303104,29,16,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303107,39,13,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303301,78,14,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303338,28,7,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303701,21,19,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303706,15,14,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303807,25,4,jaipur,jaipur
10-09-2025,rajasthan,Jodhpur,342024,47,7,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342302,62,13,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342309,40,11,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342311,83,15,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342312,41,15,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342603,31,5,jodhpur,jodhpur
10-09-2025,rajasthan,Kota,324010,23,10,kota,kota
10-09-2025,rajasthan,Kota,325009,38,7,kota,kota
10-09-2025,rajasthan,Kota,325202,8,3,kota,kota
10-09-2025,rajasthan,Kota,325207,19,10,kota,kota
10-09-2025,rajasthan,Kota,325601,51,16,kota,kota
10-09-2025,rajasthan,Kota,326520,10,0,kota,kota
10-09-2025,rajasthan,Kota,326529,2,1,kota,kota
10-09-2025,rajasthan,Kota,326530,34,2,kota,kota
10-09-2025,rajasthan,Udaipur,307025,115,15,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313011,37,7,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313202,18,3,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313203,11,3,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313204,15,6,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313601,25,11,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313603,31,18,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313703,23,13,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313901,8,6,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313902,47,12,udaipur,udaipur
10-09-2025,rajasthan,Bikaner,334603,96,19,bikaner,bikaner
10-09-2025,rajasthan,Jaipur,302003,61,20,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302006,14,17,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302011,1,2,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302013,16,30,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302020,21,36,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303001,30,5,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303002,58,16,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303007,36,9,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303012,68,13,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303103,86,36,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303105,30,18,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303109,86,18,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303603,94,26,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303704,25,11,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303803,39,7,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303804,55,14,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303806,33,11,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303904,36,8,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303905,18,14,jaipur,jaipur
10-09-2025,rajasthan,Bikaner,334021,32,16,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334202,28,26,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334305,14,7,bikaner,bikaner
10-09-2025,rajasthan,Jaipur,302001,15,16,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302005,3,3,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302018,6,14,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302019,9,9,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302022,16,6,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302023,2,6,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302024,0,1,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302027,29,24,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302032,4,5,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302034,9,9,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302037,10,1,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303008,44,8,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303102,51,5,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303106,55,11,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303302,36,5,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303305,52,13,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303328,69,26,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303348,24,7,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303801,36,9,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303802,10,3,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303901,67,14,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303903,24,7,jaipur,jaipur
10-09-2025,rajasthan,Jodhpur,342001,235,65,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342005,28,22,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342023,40,32,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342026,1,1,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342028,41,6,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342037,63,21,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342305,46,10,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342306,137,31,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342314,15,5,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342606,52,13,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,345021,12,7,jodhpur,jodhpur
10-09-2025,rajasthan,Kota,324007,26,9,kota,kota
10-09-2025,rajasthan,Kota,325003,28,22,kota,kota
10-09-2025,rajasthan,Kota,325004,36,5,kota,kota
10-09-2025,rajasthan,Kota,325204,77,18,kota,kota
10-09-2025,rajasthan,Kota,326518,12,1,kota,kota
10-09-2025,rajasthan,Udaipur,313002,13,10,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313026,58,4,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313201,37,9,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313602,24,16,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313701,111,19,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313801,64,27,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313803,143,17,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313903,82,13,udaipur,udaipur
10-09-2025,rajasthan,Bikaner,331803,135,40,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334003,8,7,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334023,45,18,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334402,23,3,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334403,5,6,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334604,14,10,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334803,195,52,bikaner,bikaner
10-09-2025,rajasthan,Bikaner,334804,65,9,bikaner,bikaner
10-09-2025,rajasthan,Jaipur,302016,55,35,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302026,16,13,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302028,59,36,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,302039,28,23,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303003,46,10,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303004,5,10,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303005,22,10,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303009,26,2,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303119,14,11,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303121,4,1,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303507,3,3,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303602,26,16,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303604,61,20,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303702,27,8,jaipur,jaipur
10-09-2025,rajasthan,Jaipur,303805,81,12,jaipur,jaipur
10-09-2025,rajasthan,Jodhpur,342003,9,8,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342006,20,13,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342008,25,15,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342015,3,0,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342027,84,28,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342301,155,21,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342303,62,15,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342308,72,3,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,342602,39,10,jodhpur,jodhpur
10-09-2025,rajasthan,Jodhpur,345023,1,1,jodhpur,jodhpur
10-09-2025,rajasthan,Kota,324002,24,21,kota,kota
10-09-2025,rajasthan,Kota,324004,26,13,kota,kota
10-09-2025,rajasthan,Kota,324009,33,21,kota,kota
10-09-2025,rajasthan,Kota,325201,22,5,kota,kota
10-09-2025,rajasthan,Kota,325203,21,19,kota,kota
10-09-2025,rajasthan,Kota,326501,5,1,kota,kota
10-09-2025,rajasthan,Kota,326519,34,14,kota,kota
10-09-2025,rajasthan,Udaipur,313015,12,1,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313322,13,7,udaipur,udaipur
10-09-2025,rajasthan,Udaipur,313802,79,16,udaipur,udaipur
11-09-2025,rajasthan,Bikaner,331801,26,7,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334004,47,24,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334023,44,29,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334401,21,9,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334403,3,3,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334803,149,38,bikaner,bikaner
11-09-2025,rajasthan,Jaipur,302021,16,29,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302024,0,7,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302027,24,7,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302029,33,32,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302031,58,23,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302032,1,4,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303001,18,7,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303008,51,10,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303104,41,15,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303110,30,7,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303305,39,16,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303328,36,22,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303338,30,16,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303702,31,14,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303712,31,21,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303801,35,19,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303803,41,4,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303806,39,3,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303901,63,17,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303908,29,2,jaipur,jaipur
11-09-2025,rajasthan,Jodhpur,342001,242,74,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342006,31,18,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342012,19,3,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342023,81,34,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342304,10,10,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342306,138,39,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342308,37,9,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342603,36,5,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342802,54,13,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,345021,25,11,jodhpur,jodhpur
11-09-2025,rajasthan,Kota,324001,45,14,kota,kota
11-09-2025,rajasthan,Kota,324008,12,12,kota,kota
11-09-2025,rajasthan,Kota,325003,27,19,kota,kota
11-09-2025,rajasthan,Kota,325201,16,5,kota,kota
11-09-2025,rajasthan,Kota,325602,48,12,kota,kota
11-09-2025,rajasthan,Udaipur,313004,2,0,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313022,14,4,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313027,114,38,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313031,118,41,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313038,47,17,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313201,17,7,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313204,20,5,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313705,40,4,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313802,103,13,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313905,23,10,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313906,64,8,udaipur,udaipur
11-09-2025,rajasthan,Bikaner,334201,17,4,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334202,23,12,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334302,54,25,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334402,33,9,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334808,6,5,bikaner,bikaner
11-09-2025,rajasthan,Jaipur,302006,21,28,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302017,37,41,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302020,20,29,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302026,13,11,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302034,2,6,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302039,26,9,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303002,31,17,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303007,34,10,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303120,35,13,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303302,63,10,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303804,44,10,jaipur,jaipur
11-09-2025,rajasthan,Jodhpur,342003,21,10,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342013,7,7,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342015,2,0,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342028,16,9,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342301,131,29,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342312,61,24,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,345023,8,5,jodhpur,jodhpur
11-09-2025,rajasthan,Kota,324006,31,17,kota,kota
11-09-2025,rajasthan,Kota,325202,10,2,kota,kota
11-09-2025,rajasthan,Kota,325208,7,0,kota,kota
11-09-2025,rajasthan,Kota,326529,2,1,kota,kota
11-09-2025,rajasthan,Kota,326530,23,6,kota,kota
11-09-2025,rajasthan,Udaipur,313001,122,77,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313015,10,4,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313026,60,16,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313206,9,3,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313602,34,16,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313603,35,11,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313704,75,15,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313706,31,4,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313801,57,12,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313904,8,2,udaipur,udaipur
11-09-2025,rajasthan,Bikaner,331803,106,46,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334003,6,5,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334006,2,1,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334021,18,7,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334303,52,9,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334305,16,8,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334601,14,8,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334801,29,9,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334802,93,14,bikaner,bikaner
11-09-2025,rajasthan,Jaipur,302005,2,5,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302016,31,43,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302018,14,15,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302019,6,11,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302022,17,11,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302028,44,32,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302037,12,1,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303003,26,4,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303004,15,1,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303005,16,10,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303006,12,6,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303106,27,12,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303109,54,14,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303701,38,4,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303704,22,7,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303706,8,9,jaipur,jaipur
11-09-2025,rajasthan,Jodhpur,342005,39,14,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342008,22,27,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342302,42,14,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342303,67,18,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342601,113,21,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342602,29,6,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342604,8,1,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342605,25,5,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342606,52,14,jodhpur,jodhpur
11-09-2025,rajasthan,Kota,324002,35,25,kota,kota
11-09-2025,rajasthan,Kota,324005,39,28,kota,kota
11-09-2025,rajasthan,Kota,324009,23,12,kota,kota
11-09-2025,rajasthan,Kota,325203,18,10,kota,kota
11-09-2025,rajasthan,Kota,325207,19,6,kota,kota
11-09-2025,rajasthan,Kota,326520,4,0,kota,kota
11-09-2025,rajasthan,Udaipur,313003,8,3,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313011,26,14,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313025,0,1,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313202,7,3,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313203,19,6,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313205,22,6,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313601,24,3,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313708,123,11,udaipur,udaipur
11-09-2025,rajasthan,Bikaner,331811,35,12,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334022,38,13,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334804,47,10,bikaner,bikaner
11-09-2025,rajasthan,Jaipur,302001,22,21,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302002,60,36,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302012,118,96,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302015,6,8,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302023,2,2,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302025,0,1,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302033,7,15,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303009,18,5,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303102,27,13,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303103,56,26,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303105,25,7,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303108,51,29,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303601,35,13,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303602,57,19,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303604,56,9,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303805,68,15,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303904,48,4,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303905,14,11,jaipur,jaipur
11-09-2025,rajasthan,Jodhpur,342011,13,7,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342027,98,32,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342037,40,25,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342305,32,10,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342307,37,13,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342311,96,23,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342314,39,10,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342901,47,19,jodhpur,jodhpur
11-09-2025,rajasthan,Kota,325001,77,36,kota,kota
11-09-2025,rajasthan,Kota,325004,64,12,kota,kota
11-09-2025,rajasthan,Kota,325009,46,4,kota,kota
11-09-2025,rajasthan,Kota,325214,10,1,kota,kota
11-09-2025,rajasthan,Kota,326501,2,2,kota,kota
11-09-2025,rajasthan,Udaipur,313002,19,13,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313322,12,2,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313341,0,1,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313604,48,17,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313702,30,10,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313703,25,9,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313803,111,23,udaipur,udaipur
11-09-2025,rajasthan,Udaipur,313902,46,10,udaipur,udaipur
11-09-2025,rajasthan,Bikaner,334001,223,109,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334602,36,9,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334603,83,32,bikaner,bikaner
11-09-2025,rajasthan,Bikaner,334604,22,5,bikaner,bikaner
11-09-2025,rajasthan,Jaipur,302003,48,43,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302004,37,20,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302011,2,1,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,302013,20,21,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303012,76,16,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303107,9,11,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303119,16,11,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303121,6,1,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303301,75,14,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303348,26,5,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303507,1,1,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303603,134,24,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303802,6,1,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303807,23,6,jaipur,jaipur
11-09-2025,rajasthan,Jaipur,303903,33,12,jaipur,jaipur
11-09-2025,rajasthan,Jodhpur,342007,9,5,jodhpur,jodhpur
11-09-2025,rajasthan,Jodhpur,342022,63,27,jodhpur,jodhpur
