date,state,district,pincode,age_0_5,age_5_17,age_18_greater,district_norm,district_final
11-09-2025,maharashtra,Nagpur,440001,0,1,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440023,2,2,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440030,1,1,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440036,1,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441108,7,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441113,3,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441501,5,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nashik,422006,4,2,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422204,4,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422301,1,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422303,9,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423111,0,2,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423117,3,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423302,1,3,0,nashik,nashik
11-09-2025,maharashtra,Pune,410405,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,410501,3,1,0,pune,pune
11-09-2025,maharashtra,Pune,410502,2,0,0,pune,pune
11-09-2025,maharashtra,Pune,410503,1,1,0,pune,pune
11-09-2025,maharashtra,Pune,410505,4,0,0,pune,pune
11-09-2025,maharashtra,Pune,410507,2,0,0,pune,pune
11-09-2025,maharashtra,Pune,411002,2,0,0,pune,pune
11-09-2025,maharashtra,Pune,411014,11,2,2,pune,pune
11-09-2025,maharashtra,Pune,411015,4,2,0,pune,pune
11-09-2025,maharashtra,Pune,411027,5,3,0,pune,pune
11-09-2025,maharashtra,Pune,411030,0,1,0,pune,pune
11-09-2025,maharashtra,Pune,411039,6,5,0,pune,pune
11-09-2025,maharashtra,Pune,411042,3,0,0,pune,pune
11-09-2025,maharashtra,Pune,411061,5,0,0,pune,pune
11-09-2025,maharashtra,Pune,412114,2,2,0,pune,pune
11-09-2025,maharashtra,Pune,412115,4,2,0,pune,pune
11-09-2025,maharashtra,Pune,412206,0,6,0,pune,pune
11-09-2025,maharashtra,Pune,412210,0,2,0,pune,pune
11-09-2025,maharashtra,Pune,412218,0,1,0,pune,pune
11-09-2025,maharashtra,Pune,412303,3,0,0,pune,pune
11-09-2025,maharashtra,Pune,412305,0,1,0,pune,pune
11-09-2025,maharashtra,Pune,413103,3,1,0,pune,pune
11-09-2025,maharashtra,Pune,413120,2,0,0,pune,pune
11-09-2025,maharashtra,Thane,400703,3,1,0,thane,thane
11-09-2025,maharashtra,Thane,400705,4,3,0,thane,thane
11-09-2025,maharashtra,Thane,400706,5,1,0,thane,thane
11-09-2025,maharashtra,Thane,400708,7,9,0,thane,thane
11-09-2025,maharashtra,Thane,401105,5,0,0,thane,thane
11-09-2025,maharashtra,Thane,401106,4,2,0,thane,thane
11-09-2025,maharashtra,Thane,401107,8,9,0,thane,thane
11-09-2025,maharashtra,Thane,401208,1,4,0,thane,thane
11-09-2025,maharashtra,Thane,401305,2,0,0,thane,thane
11-09-2025,maharashtra,Thane,401601,2,0,0,thane,thane
11-09-2025,maharashtra,Thane,421311,0,1,0,thane,thane
11-09-2025,maharashtra,Thane,421401,6,0,0,thane,thane
11-09-2025,maharashtra,Thane,421605,3,3,0,thane,thane
11-09-2025,maharashtra,Mumbai Suburban,400043,19,7,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400050,1,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400065,1,1,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400068,6,3,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400072,7,4,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400084,2,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400088,3,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai( Sub Urban ),400084,1,0,0,mumbai sub urban,mumbai suburban
11-09-2025,maharashtra,Mumbai( Sub Urban ),400086,0,1,0,mumbai sub urban,mumbai suburban
11-09-2025,maharashtra,Nagpur,440014,1,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440018,3,1,1,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440027,1,1,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440035,6,2,1,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440037,2,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441101,2,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441104,5,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441202,4,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441302,3,1,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441404,1,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nashik,422101,11,2,1,nashik,nashik
11-09-2025,maharashtra,Nashik,422202,1,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422208,9,3,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422211,12,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422212,6,5,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422305,0,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422502,1,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423102,5,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423110,2,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423301,10,4,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423401,6,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423403,2,1,0,nashik,nashik
11-09-2025,maharashtra,Pune,410504,1,1,0,pune,pune
11-09-2025,maharashtra,Pune,410515,1,1,0,pune,pune
11-09-2025,maharashtra,Pune,410516,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,411012,2,1,0,pune,pune
11-09-2025,maharashtra,Pune,411013,3,3,0,pune,pune
11-09-2025,maharashtra,Pune,411020,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,411021,7,1,0,pune,pune
11-09-2025,maharashtra,Pune,411033,3,6,0,pune,pune
11-09-2025,maharashtra,Pune,411034,2,0,0,pune,pune
11-09-2025,maharashtra,Pune,411036,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,411037,4,1,0,pune,pune
11-09-2025,maharashtra,Pune,411040,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,411047,2,0,0,pune,pune
11-09-2025,maharashtra,Pune,411060,2,0,0,pune,pune
11-09-2025,maharashtra,Pune,412110,2,0,0,pune,pune
11-09-2025,maharashtra,Pune,412201,1,1,0,pune,pune
11-09-2025,maharashtra,Pune,412213,2,1,0,pune,pune
11-09-2025,maharashtra,Pune,412311,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,412409,2,0,0,pune,pune
11-09-2025,maharashtra,Pune,413106,2,0,0,pune,pune
11-09-2025,maharashtra,Thane,400604,4,3,0,thane,thane
11-09-2025,maharashtra,Thane,400612,28,16,0,thane,thane
11-09-2025,maharashtra,Thane,401204,1,1,0,thane,thane
11-09-2025,maharashtra,Thane,401209,1,1,0,thane,thane
11-09-2025,maharashtra,Thane,401604,0,3,0,thane,thane
11-09-2025,maharashtra,Thane,421005,2,2,0,thane,thane
11-09-2025,maharashtra,Thane,421101,3,0,0,thane,thane
11-09-2025,maharashtra,Thane,421102,8,4,0,thane,thane
11-09-2025,maharashtra,Thane,421308,2,0,0,thane,thane
11-09-2025,maharashtra,Thane,421312,1,1,0,thane,thane
11-09-2025,maharashtra,Thane,421403,3,0,0,thane,thane
11-09-2025,maharashtra,Thane,421505,1,1,0,thane,thane
11-09-2025,maharashtra,Mumbai Suburban,400054,2,2,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400056,0,1,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400060,1,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400061,3,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400064,1,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400079,1,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400081,1,1,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Nagpur,440026,4,2,1,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441001,1,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441002,4,1,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441106,6,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441111,5,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441112,1,1,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441210,4,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441303,1,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441305,3,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441401,2,1,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441502,2,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nashik,422005,1,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422009,5,5,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422010,1,4,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422207,1,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422209,4,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422210,2,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422215,2,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422304,1,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422401,1,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423104,5,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423205,1,5,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423502,5,0,0,nashik,nashik
11-09-2025,maharashtra,Pune,410513,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,411003,3,1,0,pune,pune
11-09-2025,maharashtra,Pune,411016,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,411017,6,3,0,pune,pune
11-09-2025,maharashtra,Pune,411038,5,2,0,pune,pune
11-09-2025,maharashtra,Pune,411041,5,2,0,pune,pune
11-09-2025,maharashtra,Pune,411043,3,0,0,pune,pune
11-09-2025,maharashtra,Pune,411045,5,4,0,pune,pune
11-09-2025,maharashtra,Pune,411052,3,0,0,pune,pune
11-09-2025,maharashtra,Pune,412101,5,2,0,pune,pune
11-09-2025,maharashtra,Pune,412106,2,0,0,pune,pune
11-09-2025,maharashtra,Pune,412207,3,2,0,pune,pune
11-09-2025,maharashtra,Pune,412212,0,0,1,pune,pune
11-09-2025,maharashtra,Pune,412219,1,1,0,pune,pune
11-09-2025,maharashtra,Pune,412404,0,2,0,pune,pune
11-09-2025,maharashtra,Pune,412410,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,412412,2,0,0,pune,pune
11-09-2025,maharashtra,Pune,413114,3,5,0,pune,pune
11-09-2025,maharashtra,Pune,413133,0,1,0,pune,pune
11-09-2025,maharashtra,Pune,413801,4,7,0,pune,pune
11-09-2025,maharashtra,Thane,400607,6,4,0,thane,thane
11-09-2025,maharashtra,Thane,400608,1,1,0,thane,thane
11-09-2025,maharashtra,Thane,400615,4,1,0,thane,thane
11-09-2025,maharashtra,Thane,400701,5,2,0,thane,thane
11-09-2025,maharashtra,Thane,401103,0,1,0,thane,thane
11-09-2025,maharashtra,Thane,401203,1,0,0,thane,thane
11-09-2025,maharashtra,Thane,401302,2,2,0,thane,thane
11-09-2025,maharashtra,Thane,401404,1,0,0,thane,thane
11-09-2025,maharashtra,Thane,401501,1,0,0,thane,thane
11-09-2025,maharashtra,Thane,401602,4,3,0,thane,thane
11-09-2025,maharashtra,Thane,421001,2,1,0,thane,thane
11-09-2025,maharashtra,Thane,421002,5,3,0,thane,thane
11-09-2025,maharashtra,Thane,421004,1,0,0,thane,thane
11-09-2025,maharashtra,Thane,421201,7,11,0,thane,thane
11-09-2025,maharashtra,Thane,421202,0,3,0,thane,thane
11-09-2025,maharashtra,Thane,421203,6,1,0,thane,thane
11-09-2025,maharashtra,Thane,421204,1,1,0,thane,thane
11-09-2025,maharashtra,Thane,421301,22,9,0,thane,thane
11-09-2025,maharashtra,Thane,421303,1,0,0,thane,thane
11-09-2025,maharashtra,Thane,421305,4,4,0,thane,thane
11-09-2025,maharashtra,Thane,421402,2,0,0,thane,thane
11-09-2025,maharashtra,Thane,421501,6,5,0,thane,thane
11-09-2025,maharashtra,Mumbai Suburban,400051,4,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400055,2,1,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400075,0,2,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400077,1,1,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400104,5,2,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Nagpur,440003,3,1,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440012,1,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440013,2,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440017,3,1,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440024,3,0,1,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441102,2,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441103,4,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441105,12,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441110,5,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441203,4,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441214,1,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441304,2,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nashik,422002,1,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422003,10,12,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422007,9,2,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422104,2,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422105,2,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422201,0,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422203,3,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422302,1,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422308,1,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422606,1,2,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423101,8,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423201,2,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423212,1,2,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423402,0,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423501,4,3,0,nashik,nashik
11-09-2025,maharashtra,Nashik,424109,0,2,0,nashik,nashik
11-09-2025,maharashtra,Pune,411001,5,1,0,pune,pune
11-09-2025,maharashtra,Pune,411005,3,0,0,pune,pune
11-09-2025,maharashtra,Pune,411011,3,0,0,pune,pune
11-09-2025,maharashtra,Pune,411018,3,1,0,pune,pune
11-09-2025,maharashtra,Pune,411019,3,0,0,pune,pune
11-09-2025,maharashtra,Pune,411028,5,2,3,pune,pune
11-09-2025,maharashtra,Pune,411032,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,411057,7,0,0,pune,pune
11-09-2025,maharashtra,Pune,411068,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,412102,1,1,0,pune,pune
11-09-2025,maharashtra,Pune,412108,2,0,0,pune,pune
11-09-2025,maharashtra,Pune,412109,5,3,0,pune,pune
11-09-2025,maharashtra,Pune,412203,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,412204,3,1,0,pune,pune
11-09-2025,maharashtra,Pune,412216,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,412301,3,1,0,pune,pune
11-09-2025,maharashtra,Pune,412308,3,3,0,pune,pune
11-09-2025,maharashtra,Pune,413104,0,1,0,pune,pune
11-09-2025,maharashtra,Thane,400606,4,3,0,thane,thane
11-09-2025,maharashtra,Thane,400610,2,0,0,thane,thane
11-09-2025,maharashtra,Thane,401202,1,0,0,thane,thane
11-09-2025,maharashtra,Thane,401606,0,2,0,thane,thane
11-09-2025,maharashtra,Thane,401607,1,0,0,thane,thane
11-09-2025,maharashtra,Thane,421103,1,0,0,thane,thane
11-09-2025,maharashtra,Thane,421302,39,21,0,thane,thane
11-09-2025,maharashtra,Thane,421306,7,8,2,thane,thane
11-09-2025,maharashtra,Thane,421503,5,7,0,thane,thane
11-09-2025,maharashtra,Mumbai Suburban,400024,0,1,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400049,1,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400058,1,1,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400067,7,3,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400071,5,1,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400074,2,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400076,1,1,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400078,2,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400089,1,1,1,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400091,1,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400097,3,2,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400101,6,2,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400102,4,2,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai Suburban,400103,4,0,0,mumbai suburban,mumbai suburban
11-09-2025,maharashtra,Mumbai( Sub Urban ),400077,1,0,0,mumbai sub urban,mumbai suburban
11-09-2025,maharashtra,Mumbai( Sub Urban ),400089,1,0,0,mumbai sub urban,mumbai suburban
11-09-2025,maharashtra,Nagpur,440002,4,2,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440008,9,1,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440009,4,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440019,2,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,440034,6,1,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441107,3,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nagpur,441122,1,0,0,nagpur,nagpur
11-09-2025,maharashtra,Nashik,422001,5,2,1,nashik,nashik
11-09-2025,maharashtra,Nashik,422004,2,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422012,3,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422013,0,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422102,1,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422103,9,2,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422112,2,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422205,1,3,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422306,1,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422402,10,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,422403,10,0,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423105,2,3,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423106,17,5,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423203,24,19,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423206,0,2,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423208,5,1,0,nashik,nashik
11-09-2025,maharashtra,Nashik,423213,4,2,0,nashik,nashik
11-09-2025,maharashtra,Pune,410406,2,1,0,pune,pune
11-09-2025,maharashtra,Pune,410506,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,410509,4,1,0,pune,pune
11-09-2025,maharashtra,Pune,410512,0,1,0,pune,pune
11-09-2025,maharashtra,Pune,411006,4,2,0,pune,pune
11-09-2025,maharashtra,Pune,411009,2,3,0,pune,pune
11-09-2025,maharashtra,Pune,411023,3,2,0,pune,pune
11-09-2025,maharashtra,Pune,411024,1,1,0,pune,pune
11-09-2025,maharashtra,Pune,411026,2,2,0,pune,pune
11-09-2025,maharashtra,Pune,411035,0,2,0,pune,pune
11-09-2025,maharashtra,Pune,411044,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,411046,4,4,0,pune,pune
11-09-2025,maharashtra,Pune,411048,5,4,1,pune,pune
11-09-2025,maharashtra,Pune,411051,1,2,0,pune,pune
11-09-2025,maharashtra,Pune,411058,3,0,0,pune,pune
11-09-2025,maharashtra,Pune,411062,8,2,0,pune,pune
11-09-2025,maharashtra,Pune,412105,8,11,0,pune,pune
11-09-2025,maharashtra,Pune,412112,0,1,0,pune,pune
11-09-2025,maharashtra,Pune,412205,1,1,0,pune,pune
11-09-2025,maharashtra,Pune,412208,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,412214,1,0,0,pune,pune
11-09-2025,maharashtra,Pune,412411,1,1,0,pune,pune
11-09-2025,maharashtra,Pune,413102,12,1,0,pune,pune
11-09-2025,maharashtra,Pune,413130,2,0,0,pune,pune
11-09-2025,maharashtra,Thane,400601,3,5,0,thane,thane
11-09-2025,maharashtra,Thane,400605,7,5,0,thane,thane
11-09-2025,maharashtra,Thane,400614,0,1,0,thane,thane
11-09-2025,maharashtra,Thane,400709,3,3,0,thane,thane
11-09-2025,maharashtra,Thane,400710,1,0,0,thane,thane
11-09-2025,maharashtra,Thane,401101,1,3,0,thane,thane
11-09-2025,maharashtra,Thane,401603,1,1,0,thane,thane
11-09-2025,maharashtra,Thane,421601,14,6,1,thane,thane
11-09-2025,maharashtra,Thane,421602,4,2,0,thane,thane
11-09-2025,maharashtra,Thane,421603,1,0,0,thane,thane
12-09-2025,maharashtra,Mumbai Suburban,400024,1,0,0,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai Suburban,400050,3,1,0,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai Suburban,400053,1,0,0,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai Suburban,400054,1,0,0,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai Suburban,400061,1,1,0,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai Suburban,400063,3,4,0,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai Suburban,400074,2,2,1,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai Suburban,400077,2,0,0,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai Suburban,400093,3,2,0,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai Suburban,400102,0,3,2,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai( Sub Urban ),400091,1,0,0,mumbai sub urban,mumbai suburban
12-09-2025,maharashtra,Mumbai( Sub Urban ),400101,1,0,0,mumbai sub urban,mumbai suburban
12-09-2025,maharashtra,Nagpur,440001,2,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,440003,1,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,440008,6,2,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,440013,2,1,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,440014,2,0,1,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,440016,1,1,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,440017,5,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,440023,2,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,440024,5,1,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,440037,1,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,441001,1,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,441103,2,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,441104,3,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,441107,5,1,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,441112,2,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,441202,2,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,441204,2,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,441304,3,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nagpur,441306,2,0,0,nagpur,nagpur
12-09-2025,maharashtra,Nashik,422203,4,1,0,nashik,nashik
12-09-2025,maharashtra,Nashik,422207,1,1,0,nashik,nashik
12-09-2025,maharashtra,Nashik,422208,9,4,0,nashik,nashik
12-09-2025,maharashtra,Nashik,422212,1,3,0,nashik,nashik
12-09-2025,maharashtra,Nashik,422303,6,2,0,nashik,nashik
12-09-2025,maharashtra,Nashik,422401,3,0,0,nashik,nashik
12-09-2025,maharashtra,Nashik,423204,7,0,0,nashik,nashik
12-09-2025,maharashtra,Pune,411001,7,0,1,pune,pune
12-09-2025,maharashtra,Pune,411019,6,1,0,pune,pune
12-09-2025,maharashtra,Pune,411026,2,1,0,pune,pune
12-09-2025,maharashtra,Pune,411030,2,1,0,pune,pune
12-09-2025,maharashtra,Pune,411034,1,0,0,pune,pune
12-09-2025,maharashtra,Pune,411036,0,2,0,pune,pune
12-09-2025,maharashtra,Pune,411052,2,0,0,pune,pune
12-09-2025,maharashtra,Pune,411060,4,1,0,pune,pune
12-09-2025,maharashtra,Pune,412102,3,0,0,pune,pune
12-09-2025,maharashtra,Pune,412108,0,1,0,pune,pune
12-09-2025,maharashtra,Pune,412206,2,2,0,pune,pune
12-09-2025,maharashtra,Pune,412219,1,0,0,pune,pune
12-09-2025,maharashtra,Pune,412308,4,0,0,pune,pune
12-09-2025,maharashtra,Pune,412402,1,1,0,pune,pune
12-09-2025,maharashtra,Pune,412408,0,2,0,pune,pune
12-09-2025,maharashtra,Pune,412411,3,0,0,pune,pune
12-09-2025,maharashtra,Pune,413801,4,4,0,pune,pune
12-09-2025,maharashtra,Thane,400612,22,21,0,thane,thane
12-09-2025,maharashtra,Thane,400701,6,4,0,thane,thane
12-09-2025,maharashtra,Thane,400710,1,0,0,thane,thane
12-09-2025,maharashtra,Thane,401102,0,1,0,thane,thane
12-09-2025,maharashtra,Thane,401202,1,0,0,thane,thane
12-09-2025,maharashtra,Thane,401404,0,2,0,thane,thane
12-09-2025,maharashtra,Thane,401603,2,1,0,thane,thane
12-09-2025,maharashtra,Thane,401604,0,2,0,thane,thane
12-09-2025,maharashtra,Thane,401605,1,0,0,thane,thane
12-09-2025,maharashtra,Thane,401606,1,0,1,thane,thane
12-09-2025,maharashtra,Thane,421204,1,2,1,thane,thane
12-09-2025,maharashtra,Thane,421306,14,5,0,thane,thane
12-09-2025,maharashtra,Thane,421308,5,0,0,thane,thane
12-09-2025,maharashtra,Mumbai Suburban,400060,2,0,0,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai Suburban,400065,2,3,0,mumbai suburban,mumbai suburban
12-09-2025,maharashtra,Mumbai Suburban,400083,1,0,0,mumbai suburban,mumbai suburban
